Date,Opponent,Score,ab,r,h,2b,3b,hr,rbi,bb,k,sb,cs
Mar 4,vs. Muskingum,"L, 8-2",4,0,1,-,-,-,0,-,1,-,-
Mar 4,vs. Illinois Col.,"L, 4-1",4,0,1,-,-,-,0,-,-,-,-
Mar 5,vs. Westminster (Pa.),"W, 2-0",3,1,1,1,-,-,1,-,1,-,-
Mar 5,vs. Thomas More,"W, 2-0",2,0,1,-,-,-,0,-,-,-,-
Mar 6,vs. Concordia (Ill.),"W, 10-1",3,1,1,1,-,-,1,-,1,-,-
Mar 6,vs. Geneva,"W, 7-6",3,1,1,-,-,-,0,-,1,-,-
Mar 8,vs. Simpson,"W, 5-4",3,0,0,-,-,-,1,-,1,-,-
Mar 8,vs. Presentation,"W, 10-2",4,1,1,-,-,-,0,-,-,-,-
Mar 9,vs. Webster,"L, 2-1",3,0,0,-,-,-,0,-,-,-,-
Mar 9,vs. Roger Williams,"W, 11-3",3,1,3,3,-,-,3,-,-,-,-
Mar 15,at Randolph-Macon,"L, 6-5",4,0,1,-,-,-,0,-,-,-,-
Mar 15,at Randolph-Macon,"L, 8-4",2,0,0,-,-,-,0,1,-,-,-
Mar 24,Gallaudet,"W, 8-1",4,0,0,-,-,-,0,-,-,-,-
Mar 24,Gallaudet,"W, 14-3",3,2,1,-,-,-,1,-,-,-,-
Mar 28,at Susquehanna,"L, 6-5",4,2,2,-,-,1,2,-,-,-,-
Mar 28,at Susquehanna,"L, 3-0",3,0,0,-,-,-,0,-,-,-,-
Apr 4,at Frostburg St.,"L, 5-1",3,0,0,-,-,-,0,-,-,-,-
Apr 4,at Frostburg St.,"W, 9-8",4,1,2,1,-,-,2,-,-,-,-
Apr 6,Drew,"W, 5-0",3,1,0,-,-,-,1,1,-,-,-
Apr 6,Drew,"W, 4-2",3,1,1,-,-,-,0,-,-,-,-
Apr 7,at Juniata,"L, 5-0",2,0,1,-,-,-,0,1,-,-,-
Apr 7,at Juniata,"W, 7-2",4,0,1,-,-,-,1,-,1,-,-
Apr 10,at Mary Washington,"W, 2-1",3,0,0,-,-,-,0,-,1,-,-
Apr 10,at Mary Washington,"W, 5-3",1,2,1,-,-,-,2,3,-,-,-
Apr 13,Salisbury,"L, 4-0",3,0,0,-,-,-,0,-,1,-,-
Apr 13,Salisbury,"L, 3-2",3,0,1,-,-,-,0,-,-,-,-
Apr 20,at Scranton,"W, 7-5",4,1,3,1,-,-,0,-,-,-,-
Apr 20,at Scranton,"L, 6-5",4,0,0,-,-,-,0,-,-,-,-
Apr 23,at Shenandoah,"L, 6-2",0,0,0,-,-,-,1,4,-,-,-
Apr 23,at Shenandoah,"L, 6-5",3,0,2,-,-,-,3,-,1,-,-
Apr 24,Washington College,"W, 9-1",3,1,0,-,-,-,0,-,1,-,-
Apr 24,Washington College,"L, 7-6",4,1,0,-,-,-,0,-,-,-,-
Apr 27,Moravian,"W, 5-1",2,0,1,-,-,-,1,-,-,-,-
Apr 27,Moravian,"L, 4-1",3,0,1,-,-,-,1,-,1,-,-
Apr 28,at Stevenson,"L, 6-3",3,0,0,-,-,-,0,-,-,-,-
Apr 28,at Stevenson,"L, 9-4",2,0,0,-,-,-,0,-,-,-,-
May 3,vs. Moravian,"W, 7-1",2,0,2,1,-,-,4,-,-,-,-
May 3,at Susquehanna,"W, 3-0",4,0,1,1,-,-,1,-,1,-,-
May 4,vs. Susquehanna,"L, 3-2",3,1,1,-,-,-,0,-,2,-,-
May 4,at Susquehanna,"L, 3-2",3,0,0,-,-,-,0,1,1,-,-
May 9,at Frostburg St.,"L, 9-3",3,1,1,-,-,-,0,-,-,-,-
