Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Cabrera,PUE,2B,0.147,10,34,2,5,0,0,1,3,6,7,0,1,0,0,1,0.275,0.235,0.51
J Ortiz,MVA,2B,0.268,43,157,20,42,11,0,7,33,12,35,0,1,0,1,5,0.326,0.471,0.797
H Mateo,TAB,2B,0.317,66,259,47,82,7,3,4,33,32,45,25,5,8,3,4,0.396,0.413,0.809
J Castillo,VER,2B,0.314,109,404,65,127,12,0,15,55,24,43,13,3,2,4,21,0.351,0.455,0.806
C Orrantia,AGS,2B,0.289,85,270,47,78,17,3,8,32,21,50,13,6,10,2,6,0.34,0.463,0.803
I Salas,SAL,2B,0.333,83,339,78,113,23,1,19,61,28,59,4,1,7,4,4,0.392,0.575,0.967
G Mejia,CDC,2B,0.267,111,424,77,113,15,9,3,44,64,78,51,18,9,2,2,0.363,0.366,0.728
F Arias,REY,2B,0.264,104,322,27,85,16,1,0,25,15,26,0,2,10,1,10,0.31,0.32,0.63
E Espinoza,TAB,2B,0.221,60,163,18,36,7,0,5,18,11,34,1,1,2,2,8,0.275,0.356,0.631
V Mercedes,OAX,2B,0.304,21,79,20,24,5,0,4,19,9,14,0,2,0,0,4,0.382,0.519,0.901
F Lizarraga,PUE,2B,0.248,50,133,14,33,8,2,0,10,9,25,3,2,7,1,3,0.299,0.338,0.637
C Gastelum,TIG,2B,0.363,110,435,94,158,23,1,9,52,42,61,6,4,7,2,12,0.431,0.483,0.913
R Aguirre,REY,2B,0.239,69,142,12,34,5,0,0,12,10,27,0,1,5,2,4,0.286,0.275,0.56
F Romero,MTY,2B,0.224,80,281,53,63,8,2,5,31,59,62,15,7,2,1,8,0.363,0.32,0.684
J Brena,OAX,2B,0.309,101,343,49,106,20,4,4,40,38,45,2,6,10,5,8,0.384,0.426,0.81
O Mendoza,AGS,2B,0.284,100,341,42,97,12,1,11,51,39,72,7,4,6,4,12,0.358,0.422,0.78
O Morejon,YUC,2B,0.301,81,276,35,83,18,2,4,42,29,33,4,3,3,3,4,0.382,0.424,0.806
C Valencia,MEX,2B,0.285,101,404,58,115,36,2,15,64,18,71,3,3,0,1,11,0.321,0.495,0.816
R Irazoqui,REY,2B,0.241,81,158,30,38,6,1,1,14,13,34,1,1,5,1,6,0.313,0.31,0.623
N Becerra,TAB,2B,0.154,35,39,5,6,0,0,0,1,3,4,0,0,1,0,2,0.214,0.154,0.368
I Bellazetin,MIN,2B,0.252,113,429,54,108,20,6,1,30,21,65,20,7,21,2,11,0.295,0.333,0.628
R Candelario,SAL,2B,0.19,13,21,0,4,1,0,0,1,0,7,0,0,0,0,1,0.19,0.238,0.429
J Rodriguez,SAL,2B,0.302,82,328,65,99,27,1,11,42,29,53,4,2,3,3,7,0.359,0.491,0.85
A Robles,YUC,2B,0.119,39,59,6,7,1,1,0,2,4,29,1,0,4,0,1,0.175,0.169,0.344
J Kahaulelio,TAB,2B,0.229,25,83,13,19,5,0,0,7,17,12,5,3,7,0,1,0.39,0.289,0.68
A Lamas,MVA,2B,0.336,113,455,81,153,34,3,15,81,28,71,9,10,8,4,10,0.383,0.523,0.906
R Rios,MTY,2B,0.241,70,187,26,45,8,0,2,22,14,25,7,5,6,3,7,0.293,0.316,0.608
L Porchas,TAB,2B,0.344,28,32,3,11,0,0,0,2,3,6,1,0,2,0,0,0.4,0.344,0.744
F Gutierrez,MVA,2B,0.195,42,82,12,16,3,0,1,4,5,17,1,1,1,0,4,0.25,0.268,0.518
S Huchin,YUC,2B,0.208,33,77,15,16,3,0,0,4,11,16,6,2,2,0,1,0.307,0.247,0.554
A Martinez,MIN,2B,0.181,66,138,9,25,7,1,0,15,3,28,1,3,2,0,4,0.215,0.246,0.462
A Rivero,YUC,2B,0.233,50,116,14,27,0,0,0,8,5,19,5,1,4,0,3,0.282,0.233,0.515
J Valenzuela,CAM,2B,0.233,109,318,30,74,9,0,0,21,23,46,3,5,13,2,11,0.291,0.261,0.552
R Soto Patino,SAL,2B,0.5,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,1.0
J Luna,REY,2B,0.333,6,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0.6,0.667,1.267
A Guerrero,OAX,2B,0.1,6,10,0,1,0,0,0,0,1,6,0,0,0,0,0,0.182,0.1,0.282
