Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
T Whittaker,NHM,C,.167,2,6,0,1,0,0,0,0,0,3,0,0,0,0,0,.167,.167,.333
G Zaun,NHM,C,.333,2,6,1,2,1,0,0,0,2,2,0,0,0,0,0,.500,.500,1.000
V Chiaravalloti,NHM,1B,.236,45,148,16,35,8,0,3,18,15,32,1,0,0,2,5,.315,.351,.667
K Barker,NHM,1B,.254,51,185,18,47,11,1,6,27,28,42,1,2,0,3,2,.350,.422,.772
J Singleton,NHM,OF,.213,21,80,9,17,3,1,3,9,7,29,2,1,0,1,1,.281,.388,.668
J Umbria,NHM,C,.185,28,92,7,17,5,0,0,7,5,22,0,0,1,0,6,.227,.239,.466
J Waugh,NHM,OF,.175,13,40,6,7,1,0,0,4,3,8,0,0,0,0,0,.250,.200,.450
C Cota,NHM,2B,.250,38,144,21,36,8,2,2,17,9,45,1,0,2,1,0,.301,.375,.676
M Jova,NHM,OF,.258,97,387,39,100,20,2,3,32,10,70,2,6,1,2,15,.278,.344,.621
R Roberts,NHM,2B,.272,92,338,54,92,19,3,15,44,55,94,5,1,1,1,6,.379,.479,.859
R Acuna,NHM,OF,.245,108,400,48,98,27,2,1,31,25,89,12,3,5,3,15,.296,.330,.626
C Johnston,NHM,1B,.247,77,279,31,69,12,2,6,28,32,86,0,1,1,2,10,.327,.369,.696
A Sanders,NHM,OF,.244,22,82,8,20,4,0,1,8,5,19,1,0,1,0,3,.295,.329,.625
R Tablado,NHM,SS,.201,102,363,33,73,13,1,5,35,22,128,6,1,2,3,9,.251,.284,.534
M Negron,NHM,OF,.258,124,489,69,126,21,3,12,46,32,100,23,12,4,1,6,.304,.387,.691
R Cosby,NHM,3B,.308,115,428,56,132,34,0,17,68,24,77,2,1,2,2,4,.346,.507,.854
U Davenport,NHM,LF,.270,95,359,34,97,22,1,10,38,21,66,2,2,1,1,10,.312,.421,.732
C Thigpen,NHM,C,.284,39,141,18,40,8,0,4,15,9,19,0,0,4,0,1,.340,.426,.765
C Cannon,NHM,1B,.247,47,170,15,42,13,1,7,23,10,58,2,0,0,0,4,.293,.459,.752
E Kratz,NHM,C,.205,91,292,27,60,10,0,11,34,27,86,2,0,3,4,7,.283,.353,.635
B Hassey,NHM,SS,.220,96,305,30,67,14,2,0,15,22,56,1,4,7,1,3,.271,.279,.550
M Scanlon,NBR,OF,.158,7,19,2,3,0,0,0,1,3,4,0,0,0,0,1,.273,.158,.431
J Morales,NBR,C,.250,7,20,1,5,1,0,0,0,1,3,0,0,0,0,3,.286,.300,.586
S Langaigne,NBR,OF,.255,34,110,9,28,6,0,3,12,7,31,2,0,1,3,0,.298,.391,.688
J Mauer,NBR,2B,.250,24,32,4,8,2,0,0,0,0,5,1,0,1,0,3,.314,.313,.627
L Maza,NBR,2B,.249,49,197,28,49,9,0,6,23,12,34,0,1,1,2,4,.299,.386,.685
R Bell,NBR,3B,.242,44,149,14,36,6,1,2,13,12,36,0,0,1,1,5,.301,.336,.636
B Pattee,NBR,2B,.205,42,146,22,30,12,0,0,12,15,20,0,1,3,1,2,.295,.288,.583
B Kennedy,NBR,C,.239,72,230,23,55,9,0,1,26,19,43,0,0,3,3,6,.321,.291,.612
F Molina,NBR,2B,.287,36,122,17,35,10,0,2,18,8,27,0,2,6,3,1,.333,.418,.751
G Torres,NBR,C,.242,66,178,15,43,8,0,2,20,16,23,1,1,3,1,8,.330,.320,.650
T Watkins,NBR,3B,.229,116,319,50,73,19,0,4,24,31,65,12,7,13,0,7,.307,.326,.633
A Romero,NBR,OF,.301,139,509,65,153,31,2,15,77,36,69,12,11,4,3,12,.354,.458,.812
K Phillips,NBR,C,.209,22,67,6,14,1,0,2,8,6,17,0,0,1,3,0,.263,.313,.577
D Deeds,NBR,OF,.304,133,493,77,150,34,2,16,82,56,119,2,4,1,3,7,.382,.479,.861
D Span,NBR,OF,.285,68,267,47,76,6,5,0,26,22,41,10,8,5,2,2,.355,.345,.699
