Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
G Norton,TAC,1B,0.409,8,22,3,9,2,0,0,3,2,3,1,0,0,1,0,0.44,0.5,0.94
M Sweeney,LVG,1B,0.25,4,16,2,4,0,0,0,0,1,2,0,0,0,0,0,0.294,0.25,0.544
M Sweeney,SAC,1B,0.222,9,27,4,6,1,0,1,6,2,4,0,0,0,0,1,0.276,0.37,0.646
D Ward,IOW,1B,0.5,3,10,3,5,0,0,0,0,1,1,0,0,0,0,0,0.545,0.5,1.045
J Wood,ALB,1B,0.269,105,346,53,93,14,0,4,42,27,59,3,0,2,3,9,0.33,0.344,0.674
S McClain,FRE,1B,0.3,134,477,87,143,32,1,29,108,72,98,5,2,0,6,6,0.388,0.553,0.942
J Phelps,MEM,1B,0.291,126,461,90,134,31,2,31,97,56,109,2,2,0,4,14,0.373,0.568,0.941
E Munson,NAS,1B,0.165,27,85,7,14,5,0,1,12,14,24,0,1,0,1,1,0.294,0.259,0.553
C Wilson,TAC,1B,0.287,46,174,30,50,11,0,12,40,23,51,0,0,0,1,3,0.396,0.557,0.954
B Broussard,IOW,1B,0.267,16,60,14,16,2,0,3,13,7,16,0,0,0,2,1,0.333,0.45,0.783
M Stodolka,OMA,1B,0.286,75,227,32,65,12,0,5,21,27,42,0,1,2,1,3,0.366,0.405,0.771
L Niekro,ROU,1B,0.212,17,52,5,11,2,0,1,2,6,7,1,0,0,0,1,0.293,0.308,0.601
J Huber,POR,1B,0.246,61,199,17,49,12,0,3,27,18,51,0,1,0,2,9,0.318,0.352,0.67
J Dubois,IOW,1B,0.307,76,238,62,73,10,0,25,56,29,67,1,1,0,1,5,0.399,0.664,1.062
T Bozied,ALB,1B,0.306,123,425,86,130,28,3,26,80,50,76,7,2,0,4,7,0.382,0.569,0.952
C Shelton,OKL,1B,0.34,67,256,38,87,22,2,11,51,31,54,0,0,0,3,7,0.409,0.57,0.979
B Nelson,NAS,1B,0.286,132,475,78,136,36,1,18,78,73,77,13,8,0,4,13,0.38,0.48,0.86
C Rogowski,SAC,1B,0.277,117,415,67,115,22,3,14,64,52,111,16,3,2,3,9,0.357,0.446,0.802
R Shealy,OMA,1B,0.283,111,400,53,113,22,0,22,65,55,93,0,1,0,5,22,0.376,0.503,0.879
J Botts,OKL,1B,0.242,18,66,13,16,6,0,4,11,9,25,0,0,0,0,2,0.342,0.515,0.857
B Myrow,POR,1B,0.314,97,328,60,103,23,1,12,59,81,72,0,1,0,4,4,0.451,0.5,0.951
K Morales,SLC,1B,0.341,78,317,46,108,19,0,15,64,19,43,1,3,0,3,9,0.376,0.543,0.919
K Perez,CSP,1B,0.338,51,133,23,45,13,1,1,20,16,16,2,0,0,2,5,0.404,0.474,0.878
D Barton,SAC,1B,0.194,8,31,4,6,0,0,1,3,2,0,0,0,0,0,0,0.242,0.29,0.533
J Lindsey,LVG,1B,0.316,133,481,85,152,36,1,26,100,63,82,0,0,0,5,19,0.407,0.557,0.964
R Washington,MEM,1B,0.254,92,252,54,64,15,0,13,40,52,49,0,2,0,3,6,0.392,0.468,0.86
B Harper,FRE,1B,0.315,123,352,48,111,32,0,20,59,13,57,0,1,0,4,8,0.338,0.577,0.915
J Fox,IOW,1B,0.222,29,117,17,26,10,1,6,26,2,31,3,0,0,0,3,0.242,0.479,0.72
J Whitesell,TUC,1B,0.328,127,475,86,156,36,0,26,110,74,136,1,2,0,3,9,0.425,0.568,0.993
B LaHair,TAC,1B,0.263,86,316,39,83,26,1,12,53,45,87,1,1,0,0,5,0.356,0.465,0.822
S Sollmann,NAS,1B,0.21,31,81,13,17,1,1,2,10,10,19,4,0,1,2,3,0.298,0.321,0.619
T Ishikawa,FRE,1B,0.31,48,171,35,53,19,3,16,46,14,36,0,1,0,3,2,0.37,0.737,1.107
G Psomas,ALB,1B,0.5,7,18,5,9,1,0,3,7,2,2,0,0,0,1,0,0.524,1.056,1.579
C Davis,OKL,1B,0.333,31,111,25,37,7,1,10,31,13,29,2,0,0,2,3,0.402,0.685,1.086
K Ka'aihue,OMA,1B,0.316,33,114,27,36,4,0,11,21,24,26,0,0,0,0,1,0.439,0.64,1.079
M Hoffpauir,IOW,1B,0.362,71,290,63,105,34,2,25,100,17,46,2,0,0,5,4,0.393,0.752,1.145
M Craig,IOW,1B,0.276,36,87,13,24,6,0,5,12,7,16,1,0,0,0,4,0.337,0.517,0.854
B Butler,OMA,1B,0.337,26,101,18,34,6,1,5,13,14,7,0,0,0,0,4,0.417,0.564,0.982
M Brown,SLC,1B,0.32,97,400,75,128,33,4,21,67,32,80,4,2,0,2,7,0.373,0.58,0.953
W Bankston,SAC,1B,0.28,97,375,56,105,19,1,20,73,21,71,0,2,0,2,8,0.328,0.496,0.824
J Koshansky,CSP,1B,0.3,122,457,90,137,36,4,31,121,60,158,1,0,0,6,5,0.38,0.6,0.98
M Abreu,NOZ,1B,0.285,120,425,62,121,24,0,15,66,38,59,1,0,0,6,23,0.343,0.447,0.79
