Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
P Castellano,LAR,1B,0.361,104,371,49,134,25,1,11,61,50,48,3,2,0,4,15,0.437,0.523,0.96
J Hernandez,YUC,1B,0.298,104,396,66,118,21,6,6,67,50,91,10,5,0,3,12,0.382,0.427,0.809
R Petagine,MXO,1B,0.372,37,129,25,48,10,1,6,27,29,23,0,1,0,1,5,0.488,0.605,1.092
P Valdes,OAX,1B,0.357,104,359,57,128,25,0,17,78,65,31,0,0,0,5,16,0.451,0.568,1.019
M Valdez,VAQ,1B,0.283,79,258,41,73,16,0,12,51,42,31,1,0,0,4,6,0.38,0.484,0.865
M Lopez,MTY,1B,0.321,105,390,81,125,33,1,22,97,59,86,1,1,0,10,8,0.403,0.579,0.983
W Otanez,MIN,1B,0.28,106,400,50,112,23,0,10,61,53,54,4,3,0,6,13,0.368,0.413,0.78
F Seguignol,TAB,1B,0.27,49,178,16,48,11,0,5,24,19,23,0,0,0,0,10,0.347,0.416,0.762
E Guzman,QR,1B,0.308,66,234,31,72,10,0,6,29,40,9,1,3,3,0,4,0.413,0.427,0.84
J Franco,QR,1B,0.25,36,128,17,32,6,1,1,15,20,34,3,1,0,0,9,0.356,0.336,0.692
G Gil,MXO,1B,0.298,92,326,53,97,13,2,11,51,29,35,1,0,4,0,9,0.371,0.451,0.822
A Abad,PUE,1B,0.196,30,107,10,21,5,0,0,14,10,19,0,1,1,0,3,0.283,0.243,0.526
K Pellow,SLT,1B,0.385,103,374,91,144,27,0,34,107,49,64,3,2,0,7,6,0.459,0.73,1.189
S Adriana,VRA,1B,0.327,110,419,83,137,23,4,17,76,58,61,16,8,3,5,14,0.419,0.523,0.942
J Gutierrez,MVA,1B,0.317,106,397,66,126,27,0,13,81,32,54,1,0,2,4,12,0.381,0.484,0.864
B Lopez,MTY,1B,0.266,68,214,32,57,14,0,7,38,15,50,1,2,0,1,1,0.313,0.43,0.743
M Eylward,TAB,1B,0.24,13,50,4,12,2,0,1,8,4,6,0,0,0,0,1,0.309,0.34,0.649
J Perez,MVA,1B,0.273,39,66,8,18,1,0,1,8,4,15,1,1,0,0,2,0.324,0.333,0.657
F Mendez,CHI,1B,0.301,103,365,52,110,22,0,11,52,66,81,0,0,1,2,14,0.411,0.452,0.863
R Lopez,MXO,1B,0.295,55,146,25,43,11,0,5,23,21,28,0,0,1,2,6,0.379,0.473,0.851
D Fornes,MXO,1B,0.28,69,157,22,44,6,1,3,29,27,25,0,1,0,5,4,0.389,0.389,0.777
S Almeida,VRA,1B,0.345,75,220,25,76,17,0,5,49,32,40,0,1,0,4,4,0.426,0.491,0.917
R Castaneda,VAQ,1B,0.273,56,121,13,33,9,0,2,19,21,13,2,0,3,1,2,0.386,0.397,0.783
P Diaz,MVA,1B,0.335,80,284,52,95,25,1,5,55,39,42,0,3,3,4,12,0.417,0.482,0.899
I Lara,LAR,1B,0.249,66,197,18,49,12,2,4,22,27,42,1,0,1,1,8,0.338,0.391,0.729
R Martinez,TIJ,1B,0.31,107,378,44,117,19,0,13,66,35,55,3,2,1,4,17,0.371,0.463,0.834
A Valencia,CAM,1B,0.261,97,310,35,81,15,0,14,48,24,47,1,7,7,3,9,0.333,0.445,0.778
F Alejos,YUC,1B,0.206,26,68,10,14,0,2,0,11,7,16,3,1,3,1,0,0.286,0.265,0.55
J Amador,MIN,1B,0.265,17,34,2,9,2,0,1,2,1,6,0,0,0,0,2,0.306,0.412,0.717
