Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Valdez,MEX,1B,0.375,67,200,37,75,14,0,10,48,24,39,1,0,1,3,2,0.436,0.595,1.031
M Lopez,AGS,1B,0.295,93,325,70,96,12,0,27,80,61,95,1,1,0,4,10,0.41,0.582,0.992
W Otanez,OAX,1B,0.275,104,374,52,103,17,1,16,68,53,63,1,0,0,3,19,0.369,0.455,0.823
G Gil,OAX,1B,0.277,103,365,46,101,18,0,15,64,17,63,0,2,2,3,14,0.317,0.449,0.766
A Amezcua,CDC,1B,0.234,47,154,13,36,7,0,3,15,15,29,2,0,1,3,1,0.313,0.338,0.65
C Rivera,VER,1B,0.34,108,385,56,131,25,0,17,76,47,58,2,2,0,5,10,0.419,0.538,0.957
J Richardson,CDC,1B,0.237,26,93,6,22,2,0,5,17,14,28,1,0,0,1,4,0.333,0.419,0.753
S Thorman,YUC,1B,0.0,5,18,2,0,0,0,0,0,1,2,0,0,0,0,0,0.053,0.0,0.053
C Smith,MVA,1B,0.263,27,114,19,30,7,0,9,30,4,39,2,3,0,1,1,0.286,0.561,0.847
J Rodriguez,MEX,1B,0.16,7,25,2,4,2,0,1,4,1,8,0,0,0,0,0,0.192,0.36,0.552
S Adriana,VER,1B,0.269,82,271,44,73,12,1,7,29,29,51,2,3,1,1,5,0.345,0.399,0.744
J Lindsey,LAG,1B,0.341,76,287,58,98,20,0,21,64,27,67,1,1,0,4,11,0.415,0.631,1.046
J Gutierrez,YUC,1B,0.274,31,113,12,31,8,0,6,15,11,12,0,0,0,2,2,0.344,0.504,0.848
B Harper,MVA,1B,0.343,85,321,58,110,16,0,27,77,40,71,1,4,0,1,12,0.425,0.645,1.07
G Martinez,MEX,1B,0.2,11,30,7,6,1,0,3,5,12,13,0,0,0,0,0,0.429,0.533,0.962
J Chavez,VER,1B,0.307,103,381,64,117,22,1,10,44,43,75,14,8,7,4,7,0.382,0.449,0.831
R Mulhern,SAL,1B,0.304,101,378,69,115,30,0,16,70,36,94,2,1,0,3,13,0.376,0.511,0.886
B Lopez,AGS,1B,0.314,65,220,34,69,15,1,10,46,21,66,0,2,0,4,4,0.372,0.527,0.9
W Bankston,CAM,1B,0.289,108,391,59,113,22,0,20,74,41,65,0,4,0,2,3,0.365,0.499,0.864
C Nicolas,MVA,1B,0.219,9,32,2,7,3,0,0,1,7,13,0,0,0,0,0,0.39,0.313,0.703
G Avila,VER,1B,0.237,16,59,4,14,4,0,1,9,1,15,0,2,0,1,1,0.246,0.356,0.602
R Mendez,PUE,1B,0.28,74,175,31,49,14,1,7,31,43,42,0,0,4,3,6,0.416,0.491,0.908
E Valdez,SAL,1B,0.244,69,234,37,57,10,0,11,36,25,71,0,0,0,3,4,0.323,0.427,0.751
D Fornes,MIN,1B,0.242,80,223,23,54,10,0,4,26,21,27,2,1,4,4,5,0.311,0.341,0.652
J Rivera,CAM,1B,0.295,74,132,17,39,7,0,2,12,7,20,1,0,2,0,3,0.34,0.394,0.734
R Orantes,TAB,1B,0.338,101,361,48,122,18,2,6,53,28,42,4,4,1,1,14,0.392,0.449,0.841
R Sanchez,CAM,1B,0.143,5,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0.143,0.143,0.286
A Valencia,REY,1B,0.301,106,359,47,108,17,0,17,57,29,61,0,2,1,1,15,0.375,0.49,0.865
J Vazquez,TIG,1B,0.294,40,143,20,42,5,0,10,36,14,56,0,0,0,1,2,0.366,0.538,0.905
F Alejos,PUE,1B,0.289,83,287,53,83,9,1,9,51,51,55,5,4,3,0,9,0.402,0.422,0.823
J Alonso,TAB,1B,0.238,7,21,1,5,1,0,0,4,0,6,0,0,1,0,1,0.238,0.286,0.524
C Morales,CDC,1B,0.33,71,206,29,68,15,0,2,34,27,48,1,1,2,1,6,0.411,0.432,0.843
M Abreu,MTY,1B,0.371,108,367,81,136,26,0,29,106,72,75,0,1,0,4,8,0.474,0.678,1.153
R Vazquez,TIG,1B,0.282,53,124,24,35,8,1,5,26,13,36,0,1,1,2,2,0.359,0.484,0.843
V Gamez,PUE,1B,0.295,83,237,26,70,17,0,0,25,11,32,4,4,13,6,5,0.327,0.367,0.694
J Limonta,MEX,1B,0.384,27,99,23,38,8,1,3,17,15,21,1,2,1,1,5,0.466,0.576,1.041
L Cruz,YUC,1B,0.33,26,94,20,31,8,0,8,27,7,14,0,0,0,2,3,0.375,0.67,1.045
J Miranda,LAG,1B,0.423,20,71,15,30,6,0,4,17,14,11,0,0,0,1,1,0.528,0.676,1.204
J Amador,MEX,1B,0.251,81,283,39,71,12,1,15,50,41,55,0,1,0,1,11,0.351,0.459,0.81
C Ziegler,TAB,1B,0.182,22,77,12,14,6,0,2,9,8,23,0,0,0,0,1,0.267,0.338,0.605
J Valenzuela,MIN,1B,0.299,90,244,16,73,17,3,2,38,37,53,2,1,2,3,9,0.387,0.418,0.805
J Camacho,REY,1B,0.259,26,58,7,15,6,0,0,5,6,18,0,0,0,1,1,0.323,0.362,0.685
I Martinez,MVA,1B,0.296,15,27,2,8,0,0,0,4,2,12,2,0,0,0,0,0.367,0.296,0.663
