Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
O Cabrera,LAA,SS,0.301,155,638,101,192,35,1,8,86,44,64,20,4,3,11,12,0.345,0.397,0.742
R Clayton,BOS,SS,0.246,77,195,24,48,14,0,1,12,14,53,2,1,3,3,10,0.296,0.333,0.629
D Jeter,NYY,SS,0.322,156,639,102,206,39,4,12,73,56,100,15,8,3,2,21,0.388,0.452,0.84
N Perez,DET,SS,0.172,33,64,5,11,3,0,1,6,4,8,0,0,3,0,2,0.221,0.266,0.486
M Tejada,BAL,SS,0.296,133,514,72,152,19,1,18,81,41,55,2,1,0,3,22,0.357,0.442,0.799
J Lugo,BOS,SS,0.237,147,570,71,135,36,2,8,73,48,82,33,6,8,4,9,0.294,0.349,0.643
J McDonald,TOR,SS,0.251,123,327,32,82,20,2,1,31,11,48,7,2,12,1,4,0.279,0.333,0.612
W Bloomquist,SEA,SS,0.277,91,173,28,48,3,0,2,13,10,35,7,5,4,0,7,0.321,0.329,0.65
N Punto,MIN,SS,0.21,150,472,53,99,18,4,1,25,55,90,16,6,6,3,7,0.291,0.271,0.562
A Cintron,CWS,SS,0.243,68,185,23,45,7,1,2,19,9,35,2,1,0,1,5,0.281,0.324,0.605
J Smith,KC,SS,0.197,67,137,16,27,3,2,6,18,6,51,0,0,0,1,2,0.234,0.38,0.614
A Berroa,KC,SS,0.091,9,11,0,1,0,0,0,1,0,4,0,1,1,0,1,0.167,0.091,0.258
R Olmedo,TOR,SS,0.216,27,51,6,11,4,0,0,1,2,9,0,0,1,0,1,0.245,0.294,0.539
J Wilson,TB,SS,0.251,90,263,25,66,15,3,2,24,12,51,6,2,3,3,5,0.291,0.354,0.644
B Crosby,OAK,SS,0.226,93,349,40,79,16,0,8,31,23,62,10,2,0,0,11,0.278,0.341,0.619
J Bartlett,MIN,SS,0.265,140,510,75,135,20,7,5,43,50,73,23,3,0,2,8,0.339,0.361,0.699
B Harris,TB,SS,0.286,137,521,72,149,35,3,12,59,42,96,4,1,8,1,19,0.343,0.434,0.777
T Pena,KC,SS,0.267,152,509,58,136,25,7,2,47,10,78,5,6,8,5,13,0.284,0.356,0.64
E Aybar,LAA,SS,0.237,79,194,18,46,5,1,1,19,10,32,4,4,3,2,8,0.279,0.289,0.568
J Furmaniak,OAK,SS,0.176,16,17,5,3,1,0,0,1,3,8,0,0,0,0,0,0.364,0.235,0.599
L Hernandez,BAL,SS,0.29,30,69,5,20,2,0,1,7,1,10,2,2,1,0,1,0.3,0.362,0.662
Y Betancourt,SEA,SS,0.289,155,536,72,155,38,2,9,67,15,48,5,4,3,4,10,0.308,0.418,0.725
B Zobrist,TB,SS,0.155,31,97,8,15,2,0,1,9,3,21,2,0,2,2,1,0.184,0.206,0.391
B Fahey,BAL,SS,0.167,40,54,10,9,1,1,0,1,2,9,2,1,0,0,1,0.196,0.222,0.419
A Gonzalez,NYY,SS,0.071,12,14,3,1,0,0,0,1,1,1,0,1,0,0,1,0.133,0.071,0.205
