Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
B Ausmus,HOU,C,0.218,81,216,15,47,8,0,3,24,25,41,0,2,6,1,4,0.303,0.296,0.6
G Bennett,LAD,C,0.19,10,21,1,4,1,0,1,4,2,0,0,0,0,0,1,0.261,0.381,0.642
H Blanco,CHC,C,0.292,58,120,15,35,3,0,3,12,6,22,0,0,2,0,4,0.325,0.392,0.717
R Casanova,NYM,C,0.273,20,55,5,15,2,0,1,6,6,10,0,0,0,0,1,0.344,0.364,0.708
R Chavez,PIT,C,0.259,42,116,12,30,4,0,1,10,4,14,0,0,0,1,2,0.287,0.319,0.606
J Kendall,MIL,C,0.246,151,516,46,127,30,2,2,49,50,45,8,3,6,2,5,0.327,0.324,0.651
J Valentin,CIN,C,0.256,94,129,10,33,8,0,4,18,14,27,0,0,0,1,2,0.326,0.411,0.737
P Bako,CIN,C,0.217,99,299,30,65,11,2,6,35,34,90,0,2,3,1,9,0.299,0.328,0.626
P Lo Duca,FLA,C,0.243,67,173,16,42,9,0,0,15,15,11,1,0,0,0,10,0.321,0.295,0.616
B Molina,SF,C,0.292,145,530,46,155,33,0,16,95,19,38,0,0,0,11,23,0.322,0.445,0.767
R Castro,NYM,C,0.245,52,143,15,35,7,0,7,24,13,34,0,0,0,0,2,0.312,0.441,0.753
M Barrett,SD,C,0.202,30,94,9,19,3,0,2,9,9,16,0,0,1,2,4,0.274,0.298,0.571
P Hoover,FLA,C,0.2,13,40,1,8,1,0,0,2,2,17,0,0,0,0,2,0.238,0.225,0.463
J LaRue,STL,C,0.213,61,164,17,35,8,1,4,21,15,20,0,0,3,2,6,0.296,0.348,0.643
Y Torrealba,COL,C,0.246,70,236,19,58,17,0,6,31,12,44,0,4,5,3,10,0.293,0.394,0.687
M Johnson,STL,C,0.294,10,17,1,5,0,0,0,2,1,2,0,0,0,0,0,0.333,0.294,0.627
B Schneider,NYM,C,0.257,110,335,30,86,10,0,9,38,42,53,0,0,4,2,11,0.339,0.367,0.707
D Ardoin,LAD,C,0.235,24,51,3,12,1,0,1,4,2,10,1,0,0,0,2,0.278,0.314,0.592
R Cancel,NYM,C,0.245,27,49,5,12,2,0,1,5,3,6,1,2,1,0,0,0.288,0.347,0.635
M Treanor,FLA,C,0.238,65,206,18,49,7,0,2,23,18,53,1,0,5,2,2,0.306,0.301,0.607
H Quintero,HOU,C,0.226,59,168,16,38,6,0,2,12,6,34,0,0,5,0,5,0.27,0.298,0.567
C Miller,ATL,C,0.083,31,60,4,5,0,0,1,5,5,15,0,0,1,1,2,0.152,0.133,0.285
A Melhuse,COL,C,0.1,7,10,2,1,1,0,0,1,0,4,0,0,0,0,0,0.1,0.2,0.3
J Estrada,WSH,C,0.17,23,53,0,9,0,0,0,4,1,4,0,0,0,0,0,0.2,0.17,0.37
C Coste,PHI,C,0.263,98,274,28,72,17,0,9,36,16,51,0,1,3,2,7,0.325,0.423,0.748
M Rivera,MIL,C,0.306,21,62,8,19,5,0,1,14,6,10,2,0,0,0,2,0.377,0.435,0.812
J Bard,SD,C,0.202,57,178,11,36,9,0,1,16,18,25,0,0,1,0,5,0.279,0.27,0.549
W Nieves,WSH,C,0.261,68,176,15,46,9,1,1,20,13,29,0,1,5,2,7,0.309,0.341,0.65
D Ross,CIN,C,0.231,52,134,17,31,9,0,3,13,32,36,0,1,5,1,3,0.381,0.366,0.747
R Doumit,PIT,C,0.318,116,431,71,137,34,0,15,69,23,55,2,2,0,5,10,0.357,0.501,0.858
K Hill,CHC,C,0.095,10,21,0,2,1,0,0,1,0,12,0,0,1,0,0,0.095,0.143,0.238
R Hammock,ARI,C,0.19,18,42,4,8,1,0,0,2,5,9,0,0,0,0,0,0.292,0.214,0.506
R Paulino,PIT,C,0.212,40,118,8,25,5,0,2,18,11,24,0,0,0,1,4,0.277,0.305,0.582
E Alfonzo,SF,C,0.091,5,11,0,1,0,0,0,1,0,4,0,0,0,0,2,0.091,0.091,0.182
Y Molina,STL,C,0.304,124,444,37,135,18,0,7,56,32,29,0,2,3,5,21,0.349,0.392,0.74
B Pena,ATL,C,0.286,14,14,3,4,1,0,0,0,1,2,0,0,0,0,0,0.333,0.357,0.69
M Rabelo,FLA,C,0.202,34,109,9,22,1,0,3,10,8,25,0,1,1,3,1,0.256,0.294,0.55
C Snyder,ARI,C,0.237,115,334,47,79,22,1,16,64,56,101,0,0,5,5,7,0.348,0.452,0.8
E Bellorin,COL,C,0.333,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667
R Martin,LAD,C,0.28,155,553,87,155,25,0,13,69,90,83,18,6,0,2,16,0.385,0.396,0.781
R Diaz,PIT,C,0.5,2,6,0,3,0,0,0,1,0,1,1,0,0,0,0,0.5,0.5,1.0
C Ruiz,PHI,C,0.219,117,320,47,70,14,0,4,31,44,38,1,2,4,1,14,0.32,0.3,0.62
G Soto,CHC,C,0.285,141,494,66,141,35,2,23,86,62,121,0,1,0,5,11,0.364,0.504,0.868
J Baker,FLA,C,0.299,61,197,32,59,14,0,5,32,30,48,0,0,1,3,6,0.392,0.447,0.839
G Molina,NYM,C,0.143,2,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25,0.143,0.393
B McCann,ATL,C,0.301,145,509,68,153,42,1,23,87,57,64,5,0,0,3,17,0.373,0.523,0.896
J Flores,WSH,C,0.256,90,301,23,77,18,1,8,59,15,78,0,1,0,4,7,0.296,0.402,0.698
W Castillo,CIN,C,0.281,18,32,6,9,1,0,0,1,1,5,0,0,1,0,0,0.303,0.313,0.616
A Salome,MIL,C,0.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
L Carlin,SD,C,0.149,36,94,12,14,3,1,1,6,10,34,0,0,0,0,3,0.238,0.234,0.472
C Morton,SD,C,0.067,9,15,2,1,0,0,0,1,2,5,0,0,0,1,0,0.167,0.067,0.233
L Montz,WSH,C,0.143,10,21,2,3,0,0,1,3,5,9,0,0,0,0,0,0.308,0.286,0.593
R Hanigan,CIN,C,0.271,31,85,9,23,2,0,2,9,10,9,0,0,0,0,2,0.367,0.365,0.732
J Towles,HOU,C,0.137,54,146,10,20,5,0,4,16,16,40,0,0,3,0,3,0.25,0.253,0.503
L Marson,PHI,C,0.5,1,4,2,2,0,0,1,2,0,2,0,0,0,0,0,0.5,1.25,1.75
A Ellis,LAD,C,0.0,4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
