Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Sweeney,BUR,1B,0.143,2,7,2,1,0,0,1,1,1,2,0,0,0,0,0,0.25,0.571,0.821
M Trumbo,CR,3B,0.22,118,428,43,94,19,0,13,59,44,99,5,5,0,7,8,0.293,0.355,0.648
J Armstrong,LAN,3B,0.27,49,200,20,54,5,0,1,16,14,30,5,5,0,4,0,0.324,0.31,0.634
K Thibault,BUR,C,0.218,46,147,13,32,6,0,0,19,14,35,3,0,1,1,2,0.31,0.259,0.568
J Batten,SB,2B,0.133,4,15,1,2,0,0,0,1,1,3,1,0,0,0,0,0.235,0.133,0.369
V Arce,BUR,SS,0.259,99,336,40,87,11,0,1,20,26,37,8,4,3,2,14,0.331,0.301,0.631
B Martinez,CR,C,0.226,100,354,33,80,9,1,4,35,36,87,6,8,2,5,5,0.299,0.291,0.59
M Edwards,CR,C,0.216,70,199,24,43,3,4,2,11,28,56,10,6,2,0,2,0.322,0.302,0.623
M Hollimon,WM,SS,0.278,128,449,69,125,29,13,15,54,77,124,19,5,3,4,1,0.386,0.501,0.887
A Moore,WIS,C,0.267,44,165,21,44,6,0,7,24,14,38,0,0,0,2,7,0.342,0.43,0.773
C Denove,DAY,C,0.179,55,162,16,29,6,0,1,17,13,38,0,0,3,2,8,0.246,0.235,0.48
M Devins,SWM,3B,0.227,81,211,16,48,4,0,0,22,36,38,5,5,5,4,7,0.35,0.246,0.597
M Griffin,DAY,2B,0.263,131,548,71,144,33,6,6,52,20,94,10,5,3,2,13,0.304,0.378,0.681
C Smith,QC,1B,0.237,25,76,10,18,6,0,2,15,10,18,0,1,0,0,0,0.333,0.395,0.728
R Hughes,SWM,1B,0.233,114,386,22,90,16,4,3,39,33,102,1,8,0,6,6,0.294,0.319,0.613
J Lobaton,FW,C,0.279,20,61,15,17,3,1,1,11,12,12,0,0,1,1,2,0.408,0.41,0.818
B Everett,BUR,C,0.256,86,297,40,76,13,0,5,22,37,45,4,4,2,1,10,0.358,0.35,0.709
C Simmons,SWM,C,0.227,54,172,13,39,4,2,1,15,16,22,0,2,5,2,8,0.315,0.291,0.605
O Pena,BUR,SS,0.25,29,100,11,25,4,0,3,14,6,25,2,1,1,1,1,0.29,0.38,0.67
C McConnell,BUR,SS,0.172,69,239,23,41,4,0,1,18,17,47,8,6,10,2,3,0.254,0.201,0.455
R Mercado,SB,C,0.245,27,94,9,23,5,1,0,10,6,23,0,1,0,1,1,0.287,0.319,0.606
