Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
B Jones,TAM,1B,0.125,13,40,3,5,1,0,1,4,6,17,0,1,0,0,1,0.255,0.225,0.48
T Gutierrez,SAR,1B,0.283,92,325,49,92,17,4,2,34,55,60,4,0,2,0,6,0.396,0.378,0.775
M Schramek,SAR,3B,0.185,8,27,1,5,1,0,0,2,4,7,0,0,0,0,1,0.29,0.222,0.513
M Dryer,PMB,3B,0.272,80,301,51,82,17,0,14,54,22,92,1,1,0,3,2,0.329,0.468,0.798
M Ferris,PMB,1B,0.205,99,341,48,70,18,1,8,38,47,105,0,2,2,2,7,0.305,0.334,0.64
G Psomas,JUP,3B,0.291,92,358,39,104,25,0,8,53,28,64,7,2,0,5,11,0.341,0.427,0.768
J Spearman,DAY,3B,0.279,131,491,70,137,29,5,3,52,57,84,21,5,16,5,13,0.361,0.377,0.738
B Hansen,CLR,1B,0.27,102,352,37,95,17,0,4,55,47,53,0,2,6,7,6,0.356,0.352,0.708
J Kreuzer,DUN,1B,0.257,52,187,30,48,19,0,7,31,21,46,1,0,0,1,4,0.352,0.471,0.822
H Hernandez,SAR,3B,0.316,5,19,1,6,1,0,0,1,0,4,1,0,0,0,1,0.316,0.368,0.684
C Dunlap,VER,1B,0.261,89,284,43,74,15,0,14,47,88,69,0,1,1,4,8,0.435,0.461,0.897
J Figueroa,JUP,1B,0.207,77,241,27,50,9,1,8,35,26,78,3,3,1,3,6,0.284,0.353,0.637
R Mitchell,VER,3B,0.277,22,83,12,23,8,0,4,16,4,14,1,1,2,1,1,0.315,0.518,0.833
B McCann,JUP,1B,0.231,121,458,47,106,23,0,12,40,32,108,3,5,0,1,10,0.288,0.36,0.649
S Bowman,STL,3B,0.252,32,119,17,30,5,1,3,19,8,39,0,0,0,2,0,0.311,0.387,0.697
M Vechionacci,TAM,3B,0.178,36,135,15,24,3,1,1,15,11,29,1,2,0,2,6,0.242,0.237,0.479
C Ehlers,TAM,1B,0.298,134,497,68,148,38,1,18,106,64,88,5,3,0,9,9,0.375,0.487,0.862
M Costanzo,CLR,3B,0.258,135,504,72,130,33,1,14,81,74,133,3,2,2,2,8,0.364,0.411,0.775
R Barthelemy,PMB,3B,0.27,121,463,64,125,29,7,14,68,50,87,1,3,0,0,11,0.349,0.454,0.802
R Coultas,STL,1B,0.146,50,144,10,21,3,0,0,8,7,31,3,0,3,2,4,0.183,0.167,0.35
B Key,SAR,3B,0.188,7,16,2,3,1,0,0,1,2,4,0,0,0,0,3,0.278,0.25,0.528
B Peterson,FTM,1B,0.291,121,447,65,130,21,4,21,75,40,93,6,6,0,5,7,0.356,0.497,0.853
T Lawhorn,SAR,3B,0.224,91,326,32,73,10,2,4,28,16,66,4,7,2,0,6,0.265,0.304,0.568
E Varela,JUP,3B,0.16,32,100,5,16,5,0,1,6,7,24,0,0,0,0,3,0.222,0.24,0.462
J Woodard,FTM,1B,0.181,23,72,11,13,2,0,2,8,6,27,0,0,0,2,1,0.256,0.292,0.548
J Roberts,SAR,1B,0.155,34,97,10,15,3,0,2,5,9,36,0,0,0,0,1,0.226,0.247,0.474
M Carp,STL,1B,0.287,137,491,69,141,27,1,17,88,51,107,2,1,0,6,13,0.379,0.45,0.829
B DeWitt,VER,3B,0.268,106,425,61,114,18,1,18,61,45,79,8,5,0,5,8,0.339,0.442,0.781
J Todd,VER,1B,0.167,20,48,4,8,2,0,2,5,8,14,0,0,1,0,3,0.298,0.333,0.632
G Sain,TAM,1B,0.154,20,65,10,10,5,0,2,7,7,19,0,0,1,0,1,0.257,0.323,0.58
D Winfree,FTM,3B,0.276,67,261,43,72,13,2,13,48,19,59,2,0,0,4,9,0.328,0.49,0.818
M Craig,DAY,1B,0.287,130,450,67,129,35,3,12,76,68,107,6,1,1,3,13,0.384,0.458,0.842
A Heether,BRE,3B,0.217,49,166,20,36,10,0,3,16,25,37,0,0,0,2,7,0.33,0.331,0.661
J Petersen,STL,1B,0.234,91,320,34,75,14,0,6,30,14,71,2,1,2,1,13,0.274,0.334,0.609
G Sanchez,JUP,1B,0.182,16,55,13,10,3,1,1,7,12,12,1,0,0,1,0,0.324,0.327,0.651
R Braun,BRE,3B,0.274,59,226,34,62,12,2,7,37,23,54,14,4,3,4,3,0.346,0.438,0.784
J Larish,LAK,1B,0.258,135,457,76,118,34,2,18,65,81,101,9,7,0,4,10,0.379,0.46,0.838
S Dragicevich,DUN,3B,0.257,54,171,27,44,11,0,3,15,23,48,0,1,0,0,3,0.352,0.374,0.726
M Linares,LAK,3B,0.165,57,139,10,23,3,0,0,6,10,42,1,4,4,1,6,0.225,0.187,0.412
C Santana,VER,3B,0.268,54,198,16,53,10,2,3,18,23,43,0,3,0,1,6,0.345,0.384,0.729
A Hatch,DUN,3B,0.5,3,8,3,4,2,0,0,2,2,0,0,0,0,0,0,0.6,0.75,1.35
C Malec,TAM,3B,0.205,63,176,25,36,6,1,0,19,32,19,2,1,2,2,10,0.346,0.25,0.596
B Mathews,VER,3B,0.167,2,6,2,1,1,0,0,0,1,2,0,0,0,0,0,0.286,0.333,0.619
J Mooneyham,VER,1B,0.279,22,68,5,19,3,0,0,5,5,19,0,3,2,0,1,0.355,0.324,0.679
R Roberson,LAK,1B,0.25,5,16,0,4,1,0,0,2,1,10,0,0,0,0,1,0.294,0.313,0.607
N Yost,BRE,1B,0.139,24,79,11,11,3,0,1,6,8,23,0,1,0,1,4,0.225,0.215,0.44
C Gutierrez,DUN,3B,0.221,81,281,36,62,9,0,1,19,38,45,1,2,1,2,5,0.326,0.263,0.59
M Abreu,STL,1B,0.333,2,9,2,3,1,0,0,0,0,2,0,0,0,0,0,0.333,0.444,0.778
