Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Ugas,DSL RSX,1B,.164,18,61,5,10,2,1,0,5,9,17,0,0,0,0,1,.292,.230,0.521
L Jose,DSL ATH,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
M Nagahashi,DSL BLJ,LF,.202,54,193,23,39,3,3,0,13,31,49,15,6,3,0,4,.328,.249,0.576
J Cipriota,DSL BLJ,LF,.205,50,146,15,30,3,0,0,14,23,34,4,5,1,1,8,.343,.226,0.569
G Soto,DSL SEA,2B,.232,59,181,24,42,10,2,4,32,32,41,6,9,1,5,2,.345,.376,0.721
J De Jesus,DSL SEA,1B,.000,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,0.0
E De La Rosa,DSL NYY1,1B,.251,48,167,18,42,4,1,3,25,16,39,1,0,0,0,7,.335,.341,0.676
J Garcia,DSL DOD,OF,.182,40,99,11,18,4,2,0,5,9,37,2,6,2,1,0,.255,.263,0.517
D Mejia,DSL BRW,C,.313,56,195,24,61,14,1,3,37,15,28,1,0,0,3,2,.377,.441,0.818
J Santos,DSL RGR,OF,.000,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,.000,0.333
D Maldonado,DSL TB,OF,.254,18,63,11,16,2,0,0,6,7,17,3,2,2,1,0,.333,.286,0.619
J Delgado,DSL BLJ,1B,.213,35,89,8,19,3,0,0,9,12,17,3,2,0,1,5,.304,.247,0.551
S Ortiz,DSL TIG,2B,.255,63,188,30,48,5,5,1,21,27,37,13,10,5,5,6,.370,.351,0.721
R Guzman,DSL TIG,C,.274,62,215,24,59,11,3,1,27,5,14,6,3,1,2,5,.307,.367,0.674
R De Castro,DSL TB,DH,.208,24,77,12,16,6,0,2,13,13,20,1,1,0,0,3,.330,.364,0.693
R Reyes,DSL CAR,2B,.378,62,222,43,84,11,5,6,26,27,26,22,9,3,1,1,.453,.554,1.007
D Goris,DSL PIR,3B,.350,68,266,53,93,20,4,5,46,15,28,15,3,2,3,5,.387,.511,0.898
C Rosario,DSL WSX,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
J Alcala,DSL WSX,OF,.286,58,196,29,56,13,2,0,24,32,31,3,7,1,4,3,.390,.372,0.762
J Del Valle,DSL WSX,C,.230,43,113,14,26,5,4,0,14,18,9,4,3,1,1,4,.348,.345,0.693
A Castillo,DSL NYY1,3B,.286,6,14,3,4,1,0,0,1,0,3,3,1,0,0,0,.333,.357,0.69
Y De Jesus,DSL SEA,P,.300,3,10,0,3,0,0,0,0,2,1,0,0,0,0,1,.462,.300,0.762
J Perez,DSL DIA,3B,.125,30,48,10,6,2,0,1,5,9,17,1,0,0,1,0,.283,.229,0.513
A Wel,DSL SEA,DH,.267,56,187,28,50,13,1,6,26,21,30,3,2,0,1,4,.349,.444,0.793
J Zorrilla,DSL SEA,OF,.321,66,224,50,72,21,2,12,61,24,37,13,5,1,4,6,.405,.594,0.998
L Urena,DSL ROY,2B,.281,31,96,19,27,2,1,0,13,18,12,9,3,3,1,1,.397,.323,0.719
J Montesino,DSL CUB2,2B,.210,49,81,19,17,2,1,0,4,25,16,11,4,1,1,2,.398,.259,0.657
M Pestana,DSL CUB,OF,.188,15,32,7,6,1,1,0,7,1,2,2,1,0,1,1,.250,.281,0.531
V Trinidad,DSL ATH,P,.333,3,6,2,2,0,0,0,0,2,1,0,0,0,0,0,.500,.333,0.833
H Mejia,DSL REDS,C,.263,8,19,6,5,1,0,0,3,4,7,1,0,1,0,0,.462,.316,0.777
J Rosario,DSL ATH,1B,.288,52,153,17,44,10,0,2,15,21,25,1,1,1,1,6,.382,.392,0.774
E Almonte,DSL ATH,P,.000,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,0.0
A Gonzalez,DSL RGR,3B,.297,52,148,32,44,9,0,0,21,23,34,8,6,1,0,4,.412,.358,0.771
A Nina,DSL ROY,P,.333,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,.500,.667,1.167
A Ramirez,DSL ROY,RF,.184,48,125,13,23,5,1,2,14,12,37,0,3,3,2,1,.262,.288,0.55
P Toribio,DSL ANG,SS,.316,52,187,50,59,10,10,4,28,13,22,32,4,6,4,3,.356,.540,0.896
O Pascual,DSL WSX,C,.254,27,71,11,18,3,1,2,7,7,9,1,0,0,0,2,.321,.408,0.729
L Osorio,DSL ATH,2B,.307,48,166,36,51,9,2,0,15,15,34,8,5,2,0,3,.375,.386,0.761
R Linares,DSL ANG,2B,.239,52,159,48,38,12,3,0,22,19,31,27,2,8,3,2,.326,.352,0.678
E Abreu,DSL RGR,OF,.236,35,106,19,25,5,2,3,18,9,29,2,2,0,1,4,.317,.406,0.722
D Ledezma,DSL ATH,C,.165,34,91,5,15,2,0,0,7,6,22,0,0,1,0,2,.216,.187,0.403
R Bello,DSL ROY,C,.250,10,36,3,9,2,0,0,3,2,7,0,0,0,1,0,.300,.306,0.606
A Rodriguez,DSL ANG,3B,.278,44,144,27,40,1,0,0,18,17,35,8,3,6,1,4,.375,.285,0.66
