Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Rogers,BOI,3B,0.278,74,259,37,72,11,0,8,47,45,71,2,1,0,2,9,0.394,0.413,0.807
R Duran,SPO,3B,0.097,12,31,1,3,0,0,0,3,2,11,0,0,0,0,1,0.152,0.097,0.248
K Bryant,BOI,3B,0.354,18,65,13,23,8,1,4,16,8,17,0,0,0,3,2,0.416,0.692,1.108
R Bruguera,EUG,3B,0.154,5,13,1,2,0,0,0,0,2,5,1,0,0,0,0,0.353,0.154,0.507
M Benjamin,TRI,3B,0.233,56,202,24,47,17,1,0,30,18,55,13,6,1,3,2,0.322,0.327,0.649
A Mehrten,TRI,3B,0.279,60,204,26,57,3,2,1,22,32,27,4,3,2,1,6,0.413,0.328,0.741
C Carrasco,HIL,3B,0.235,26,98,9,23,3,0,0,6,9,16,0,0,0,2,7,0.3,0.265,0.565
P Hutcheson,TRI,3B,0.202,48,178,19,36,7,0,0,8,11,60,12,1,4,1,0,0.251,0.242,0.493
J Parr,HIL,3B,0.226,46,159,18,36,8,2,2,18,18,32,10,1,2,1,7,0.311,0.34,0.651
A Graeter,TRI,3B,0.22,46,164,17,36,7,2,3,22,17,34,5,1,1,3,6,0.296,0.341,0.637
D Harris,VAN,3B,0.263,45,152,21,40,9,0,2,19,4,37,6,2,0,2,5,0.296,0.362,0.658
R Tuntland,SK,3B,0.254,36,122,16,31,6,1,3,19,26,30,2,3,1,0,5,0.393,0.393,0.787
