Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Jones,ROM,3B,0.333,2,3,0,1,0,0,0,1,2,1,0,0,0,1,0,0.5,0.333,0.833
E Zambrano,AUG,C,0.259,18,54,6,14,3,0,1,5,7,5,0,0,2,0,0,0.344,0.37,0.715
J Medrano,LEX,1B,0.203,60,197,20,40,11,0,5,22,12,53,2,1,1,1,4,0.255,0.335,0.59
D Biery,AUG,3B,0.28,19,75,9,21,3,0,4,13,8,16,0,1,0,1,4,0.353,0.48,0.833
J Peley,GVL,C,0.313,13,48,6,15,4,0,0,3,3,5,2,1,0,1,1,0.37,0.396,0.766
B Massanari,ASH,C,0.328,69,259,44,85,19,0,14,43,35,64,0,0,0,2,9,0.419,0.564,0.983
R Zimmerman,HAG,3B,1.0,1,2,2,2,1,1,0,1,1,0,0,0,0,0,0,1.0,2.5,3.5
B Haney,AUG,SS,0.236,66,237,33,56,11,0,2,23,28,63,1,5,2,2,6,0.317,0.308,0.625
K Davis,ROM,SS,0.156,11,32,5,5,1,0,0,2,2,9,1,0,0,0,1,0.206,0.188,0.393
K Eveland,KAN,SS,0.228,63,189,29,43,7,0,4,27,24,54,6,1,6,2,0,0.324,0.328,0.652
C Garcia,ROM,1B,0.305,97,348,51,106,24,0,16,67,59,70,1,1,0,3,10,0.405,0.511,0.917
J Torres,SAV,C,0.169,25,77,5,13,2,0,2,8,2,18,0,0,0,0,1,0.19,0.273,0.463
L Nieves,SAV,2B,0.238,87,286,33,68,11,3,0,20,29,45,10,0,4,0,4,0.312,0.297,0.61
E Adrianza,AUG,SS,0.231,38,143,18,33,10,1,3,17,18,32,3,2,6,1,4,0.315,0.378,0.692
K Castro,CSC,3B,0.264,18,72,11,19,2,2,3,11,2,17,2,0,0,0,2,0.284,0.472,0.756
A Selen,HIC,2B,0.294,62,214,36,63,14,1,11,38,18,64,1,1,2,1,7,0.359,0.523,0.882
H Velazquez,ASH,1B,0.27,105,411,61,111,30,1,10,54,23,94,11,2,0,2,14,0.329,0.421,0.75
S Singleton,LWD,2B,0.186,11,43,5,8,2,0,1,1,1,5,1,1,0,0,0,0.205,0.302,0.507
J Dalles,DEL,C,0.202,27,104,12,21,4,0,4,16,3,25,0,0,0,1,1,0.243,0.356,0.599
T Langley,LWD,C,0.22,17,50,2,11,1,0,0,7,3,11,1,0,1,1,0,0.273,0.24,0.513
J Wong,ASH,SS,0.286,101,360,43,103,20,3,6,55,27,61,8,9,11,2,4,0.353,0.408,0.761
A Clark,HIC,1B,0.313,103,355,59,111,24,0,12,60,62,62,7,4,1,4,7,0.422,0.482,0.904
R Moldenhauer,HAG,1B,0.174,14,46,3,8,4,0,0,3,2,9,0,1,0,1,1,0.22,0.261,0.481
S Honeck,SAV,1B,0.227,75,269,23,61,21,1,3,36,28,61,0,1,4,1,7,0.306,0.346,0.651
A Sanchez,HAG,2B,0.262,131,538,75,141,30,5,3,51,17,71,25,12,8,4,13,0.295,0.353,0.648
R Shields,SAV,SS,0.274,60,226,30,62,20,4,2,26,29,36,9,4,5,4,7,0.354,0.425,0.779
F Arcia,CSC,C,0.429,3,7,1,3,1,0,0,2,2,2,0,0,0,0,0,0.556,0.571,1.127
G Rosa,DEL,SS,0.262,66,244,20,64,15,1,3,32,6,57,3,0,5,2,8,0.278,0.369,0.647
E Avila,WV,3B,0.216,116,380,44,82,14,1,4,31,27,57,9,7,5,2,9,0.275,0.289,0.565
C Willoughby,AUG,2B,0.24,126,483,80,116,18,6,1,40,63,86,33,10,7,2,3,0.341,0.308,0.65
J Toussen,CSC,SS,0.263,84,315,40,83,8,3,0,23,30,43,18,5,0,0,12,0.335,0.308,0.643
J Gomez,HIC,1B,0.258,93,295,41,76,9,0,2,31,40,53,3,7,3,3,11,0.358,0.308,0.667
J Navarro,AUG,C,0.083,4,12,1,1,1,0,0,1,2,4,0,0,1,0,0,0.214,0.167,0.381
M Kvasnicka,LEX,C,0.26,128,484,59,126,32,4,4,59,46,106,5,5,0,2,17,0.328,0.368,0.696
T Mattair,LWD,3B,0.266,33,124,15,33,8,1,2,18,7,35,0,1,1,1,1,0.308,0.395,0.703
J Roof,HIC,SS,0.275,79,236,28,65,15,0,2,38,12,43,15,5,5,4,7,0.308,0.364,0.673
C Rupp,LWD,C,0.272,99,324,33,88,19,1,4,44,31,96,0,0,1,4,5,0.346,0.373,0.72
R Wilson,KAN,2B,0.268,79,287,43,77,17,3,2,26,31,55,7,3,2,2,7,0.358,0.369,0.727
