Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Grudzielanek,TWI,2B,.333,3,9,1,3,1,0,0,1,1,2,0,0,0,0,0,0.4,.444,.844
D Young,NAT,1B,.167,3,6,2,1,0,0,0,0,1,0,0,0,0,0,1,0.375,.167,.542
A Machado,TWI,2B,.556,3,9,1,5,1,0,0,0,1,3,2,0,0,0,0,0.6,.667,1.267
R Doumit,PIR,C,.000,2,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0.125,.000,.125
F Bynum,NAT,SS,.385,4,13,2,5,0,0,0,1,1,2,1,0,0,0,0,0.429,.385,.813
L Montanez,ORI,OF,.333,2,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0.429,.333,.762
I Ochoa,RSX,SS,.438,5,16,1,7,2,0,0,0,1,5,1,0,0,0,0,0.5,.563,1.063
M Rabelo,MRL,C,.143,9,28,3,4,2,0,0,2,6,6,0,0,0,0,2,0.333,.214,.548
A Green,MTS,2B,.167,2,6,1,1,0,0,0,2,3,1,0,0,0,0,0,0.444,.167,.611
J Perry,RAY,OF,.333,3,6,2,2,0,0,0,1,2,1,0,0,0,1,0,0.444,.333,.778
N Walker,PIR,3B,.167,8,30,2,5,2,0,1,1,1,5,0,1,0,0,0,0.219,.333,.552
E De Los Santos,TWI,SS,.250,2,8,1,2,0,0,0,0,0,1,1,0,0,0,0,0.25,.250,.500
J Nunez,MRL,2B,.194,22,62,12,12,3,1,1,6,17,17,2,2,1,1,1,0.378,.323,.701
F Perez,RAY,OF,.000,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,.000,.000
B Ford,ORI,2B,.268,13,41,4,11,3,0,0,5,2,10,2,0,0,0,1,0.302,.341,.644
P Figueroa,ORI,2B,.286,6,21,5,6,1,1,0,5,4,1,2,0,0,0,0,0.4,.429,.829
B Weaver,MRL,1B,.269,53,186,32,50,9,0,3,33,16,37,4,1,0,1,4,0.341,.366,.707
A Walker,PIR,DH,.253,25,79,13,20,10,1,3,17,11,20,0,2,1,0,2,0.392,.519,.911
G Picart,PIR,2B,.300,5,20,0,6,1,0,0,1,0,3,0,1,0,0,1,0.3,.350,.650
E Mejia,BRA,1B,.214,10,28,3,6,1,0,1,3,3,5,0,0,0,1,0,0.324,.357,.681
J Owings,BRA,DH,.167,2,6,1,1,1,0,0,0,1,3,0,0,0,0,0,0.286,.333,.619
L Milledge,PIR,LF,.294,7,17,2,5,2,0,1,3,5,2,2,0,0,0,0,0.455,.588,1.043
N Wilson,MRL,C,.292,7,24,3,7,1,0,1,5,0,5,0,0,0,0,1,0.32,.458,.778
R Nanita,NAT,RF,.286,9,28,7,8,1,0,1,7,4,6,1,0,0,2,1,0.353,.429,.782
J Donald,PHL,SS,.231,9,26,4,6,1,1,0,1,2,5,1,0,0,0,1,0.286,.346,.632
E Gomez,CAR,LF,.286,3,7,2,2,1,0,0,1,2,4,0,0,0,0,0,0.5,.429,.929
M Kiger,MTS,SS,.063,6,16,3,1,0,0,0,0,4,5,0,0,0,0,1,0.25,.063,.313
C Dunn,MRL,OF,.333,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0.333,.333,.667
P Vazquez,CAR,DH,.242,9,33,4,8,2,0,0,3,2,8,0,0,0,0,1,0.286,.303,.589
B Anderson,CAR,C,.313,5,16,3,5,0,0,1,2,4,4,1,0,0,0,0,0.45,.500,.950
G Duran,AST,2B,.385,4,13,2,5,1,0,0,1,2,3,0,0,0,0,0,0.467,.462,.928
J Mather,CAR,RF,.250,3,8,1,2,1,0,0,3,3,1,0,0,0,0,0,0.455,.375,.830
F Cervelli,YAN,C,.167,2,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0.286,.167,.452
R Bernadina,NAT,CF,.250,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,.250,.500
W Ramos,TWI,C,.316,5,19,4,6,1,1,3,6,0,0,0,0,0,0,1,0.316,.947,1.263
J Guerra,PHL,C,.156,19,45,5,7,1,1,0,2,2,8,0,0,0,0,0,0.208,.222,.431
R Pena,PIR,C,.182,4,11,0,2,0,0,0,1,2,4,0,0,0,0,0,0.308,.182,.490
E Johnson,RAY,2B,.313,5,16,2,5,2,0,0,2,2,1,0,0,0,0,0,0.389,.438,.826
L Hughes,TWI,3B,.273,4,11,0,3,0,0,0,0,4,1,0,0,0,0,0,0.467,.273,.739
J Valdez,NAT,LF,.286,5,14,5,4,0,0,3,5,1,1,0,0,2,0,1,0.375,.929,1.304
J Lopez,AST,C,.273,6,11,0,3,1,0,0,1,1,4,0,0,0,0,0,0.333,.364,.697
Y Hernandez,BLU,1B,.101,26,69,2,7,2,0,0,2,8,35,0,0,1,2,1,0.19,.130,.320
T Dayleg,MRL,3B,.269,35,130,24,35,9,2,1,19,16,18,0,1,1,1,3,0.373,.392,.765
Y Alonso,RDS,DH,.133,6,15,0,2,0,0,0,0,3,1,0,0,0,0,0,0.278,.133,.411
E Rush,TIG,LF,.282,31,110,11,31,7,0,0,5,3,23,6,2,0,0,1,0.307,.345,.652
K Denis-Fortier,BLU,1B,.187,30,75,4,14,2,1,0,4,4,21,0,0,1,1,3,0.271,.240,.511
K Hinze,AST,1B,.262,32,103,21,27,7,2,1,14,19,26,0,0,0,2,0,0.391,.398,.789
H Pace,RAY,LF,.215,47,163,16,35,3,1,0,12,15,27,11,4,0,1,0,0.295,.245,.540
J Roberts,BLU,LF,.241,45,137,21,33,6,2,5,21,23,34,2,0,0,1,2,0.352,.423,.775
L Grullon,TIG,DH,.267,17,60,6,16,5,0,1,8,2,21,0,0,0,1,0,0.286,.400,.686
T Ozga,MTS,1B,.194,32,93,7,18,3,0,0,2,10,31,4,3,0,0,2,0.279,.226,.505
N Freitas,TWI,CF,.246,32,118,13,29,8,0,1,10,13,38,6,0,0,0,1,0.336,.339,.675
S Grimes,MTS,OF,.244,12,41,7,10,2,1,1,6,6,5,3,1,0,1,2,0.347,.415,.762
H Henry,PIR,3B,.220,29,91,13,20,0,1,1,3,7,8,7,2,2,0,3,0.283,.275,.558
L Hurtado,BLU,C,.333,8,12,4,4,0,0,0,1,0,1,0,0,1,0,1,0.385,.333,.718
Y Solarte,TWI,DH,.179,9,28,4,5,0,0,0,4,5,1,0,0,1,2,4,0.306,.179,.484
Y Tejeda,NAT,3B,.246,35,118,22,29,5,1,3,23,7,25,2,1,0,2,2,0.289,.381,.670
J Torres,MTS,C,.345,8,29,5,10,3,1,0,3,2,3,0,1,0,0,1,0.406,.517,.923
K Teran,CAR,3B,.384,25,86,16,33,8,0,0,11,6,8,2,2,0,0,4,0.43,.477,.907
R Bonfante,AST,DH,.667,2,3,0,2,0,0,0,1,1,0,1,0,0,0,0,0.833,.667,1.500
R Garcia,AST,3B,.154,8,26,4,4,0,0,0,0,3,6,1,1,1,0,0,0.29,.154,.444
O Tovar,MTS,P,.250,1,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0.25,.250,.500
E Landoni,YAN,3B,.000,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,.000,.000
W Infante,AST,OF,.320,7,25,4,8,1,1,0,3,1,6,0,0,0,0,0,0.346,.440,.786
H Rodriguez,BLU,C,.225,19,40,1,9,2,0,1,5,3,10,0,0,2,0,2,0.326,.350,.676
D Medina,CAR,1B,.271,43,144,22,39,6,1,3,18,18,40,0,2,1,0,1,0.356,.389,.745
J Melenciano,ORI,RF,.253,46,158,19,40,8,3,1,24,18,38,3,4,3,1,3,0.353,.361,.714
G Gonzalez,ORI,RF,.226,45,155,25,35,6,7,2,16,20,40,5,2,3,1,5,0.316,.394,.710
G Rodriguez,PIR,1B,.266,54,199,22,53,12,0,3,28,9,32,1,3,2,4,5,0.292,.372,.664
R Martinez,MTS,CF,.087,12,23,2,2,0,1,0,4,5,11,1,1,0,1,1,0.267,.174,.441
J Lagares,MTS,SS,.208,6,24,1,5,1,0,0,1,1,4,1,0,0,0,1,0.24,.250,.490
D Falcon,BRA,RF,.257,45,148,13,38,7,2,3,15,7,42,2,2,0,1,1,0.288,.392,.680
O Dominguez,BLU,2B,.225,49,142,17,32,6,0,3,16,15,32,13,0,2,1,1,0.297,.331,.628
R Contreras,RAY,CF,.226,50,159,21,36,6,3,3,15,13,38,11,5,1,1,2,0.283,.358,.642
E Soto,TIG,1B,.195,47,149,29,29,4,3,4,15,27,57,3,1,3,0,2,0.33,.342,.672
J Mosquera,CAR,2B,.232,43,125,15,29,3,1,0,7,17,17,5,1,5,0,2,0.329,.272,.601
W Pena,NAT,C,.246,25,61,14,15,5,0,1,12,9,11,1,0,1,0,6,0.352,.377,.729
A Montilla,NAT,RF,.205,47,127,23,26,3,0,1,18,12,32,3,4,3,1,1,0.287,.252,.539
D Freese,CAR,3B,.455,4,11,2,5,2,0,1,6,1,3,0,0,0,0,0,0.5,.909,1.409
J Benson,TWI,RF,.200,2,5,1,1,0,0,0,0,2,0,1,1,0,0,0,0.429,.200,.629
S King,NAT,3B,.500,3,4,3,2,1,0,0,0,2,1,0,0,0,0,0,0.714,.750,1.464
D Brown,PHL,OF,.500,3,10,4,5,0,2,0,0,1,1,0,1,0,0,0,0.583,.900,1.483
J Fernandez,BLU,2B,.192,11,26,4,5,2,0,0,4,7,8,2,0,0,1,2,0.371,.269,.641
A Coe,BRA,3B,.176,5,17,1,3,0,0,0,0,1,5,0,0,0,0,0,0.222,.176,.399
J Del Campo,BLU,2B,.067,5,15,1,1,0,1,0,2,1,4,0,1,0,0,0,0.125,.200,.325
T Johnson,TWI,DH,.182,19,55,5,10,3,0,1,2,5,20,0,1,0,0,1,0.25,.291,.541
D Garcia,MRL,2B,.222,10,36,6,8,1,1,0,2,3,8,0,0,0,0,2,0.317,.306,.623
T Hickman,MRL,LF,.273,6,22,5,6,2,0,1,4,1,9,0,0,0,0,0,0.333,.500,.833
B Wilkerson,AST,3B,.171,41,111,19,19,8,0,0,6,11,27,2,4,1,1,1,0.268,.243,.511
F Parra,ORI,C,.324,12,37,4,12,2,0,0,2,5,9,0,0,0,0,0,0.405,.378,.783
O Rodriguez,MTS,DH,.298,16,47,11,14,5,0,0,8,7,9,1,1,0,0,1,0.411,.404,.815
J Aguilera,PIR,C,.143,15,28,0,4,1,0,0,4,3,9,0,1,0,1,0,0.265,.179,.443
A Sanchez,NAT,3B,.246,24,65,13,16,7,0,0,5,3,6,3,0,4,2,2,0.271,.354,.625
R Martinez,NAT,C,.300,15,50,9,15,5,1,0,10,2,7,2,0,0,0,0,0.375,.440,.815
L Castillo,TIG,CF,.219,52,178,17,39,6,0,1,14,13,25,7,1,3,1,5,0.275,.270,.544
H Rodriguez,RDS,2B,.322,42,152,24,49,10,1,1,19,7,18,9,0,0,1,6,0.354,.421,.775
R Van Gurp,MTS,2B,.252,45,151,25,38,6,1,0,21,27,22,16,5,1,2,5,0.361,.305,.666
F Diaz,PHL,C,.222,29,54,6,12,0,0,0,4,8,11,0,0,0,0,2,0.323,.222,.545
C Hernandez,PHL,2B,.267,41,150,21,40,5,1,0,18,17,20,13,5,1,3,1,0.351,.313,.664
W Torres,PHL,CF,.109,20,55,5,6,1,0,0,2,2,16,3,0,0,0,2,0.183,.127,.311
L Nakandakare,RAY,1B,.172,27,64,3,11,0,0,0,7,7,13,0,1,1,0,3,0.274,.172,.446
G Gonzalez,PIR,LF,.160,26,75,7,12,2,0,1,11,4,32,2,1,1,1,0,0.21,.227,.437
J Marquez,PIR,DH,.281,29,96,8,27,6,1,1,14,6,11,3,2,0,0,3,0.33,.396,.726
R Noris,PIR,LF,.250,41,136,16,34,10,2,6,24,11,51,2,1,2,2,1,0.325,.485,.810
G Mambell,CAR,2B,.222,45,144,19,32,4,0,0,10,15,15,2,2,1,1,5,0.343,.250,.593
A Rivero,CAR,RF,.224,36,85,8,19,3,1,0,8,9,12,2,1,2,2,1,0.299,.282,.581
C Reyes,AST,RF,.154,23,52,6,8,1,0,0,3,6,22,0,1,0,0,2,0.241,.173,.414
E King,AST,RF,.254,42,138,22,35,9,3,1,20,18,31,8,1,0,1,4,0.399,.384,.783
F Arcia,YAN,C,.247,31,97,10,24,7,0,2,13,11,16,0,0,0,2,4,0.33,.381,.712
M Moanaroa,RSX,LF,.273,16,44,3,12,2,0,0,4,4,6,1,0,0,0,1,0.347,.318,.665
J Arias,TWI,C,.244,27,82,12,20,6,0,0,7,10,12,2,0,3,0,7,0.34,.317,.657
J Perez,TWI,3B,.217,37,120,14,26,7,1,1,8,17,12,4,1,0,2,1,0.324,.317,.641
G Nunez,TIG,SS,.190,6,21,5,4,0,0,1,4,1,5,3,0,1,0,0,0.261,.333,.594
J Nivar,ORI,DH,.102,16,49,4,5,2,0,0,3,3,12,1,1,1,0,3,0.154,.143,.297
J Polanco,CAR,C,.193,22,57,4,11,2,2,0,1,6,15,0,0,1,0,0,0.27,.298,.568
