Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Marte,BUF,3B,0.261,96,357,49,93,23,0,15,46,34,81,1,0,0,3,11,0.322,0.451,0.773
R Garko,BUF,1B,0.247,103,364,43,90,18,0,15,59,45,67,4,5,0,9,9,0.352,0.42,0.773
L Merloni,BUF,3B,0.285,91,330,33,94,22,0,7,38,29,49,0,2,3,1,9,0.361,0.415,0.776
K Kouzmanoff,BUF,3B,0.353,27,102,22,36,9,0,7,20,10,12,2,1,0,2,1,0.409,0.647,1.056
J Gautreau,BUF,3B,0.198,76,248,27,49,12,0,7,29,25,63,1,1,0,0,6,0.271,0.331,0.602
J Alfaro,BUF,3B,0.257,101,374,40,96,24,1,11,56,25,51,2,4,2,5,5,0.303,0.414,0.717
J Hattig,SYR,3B,0.276,103,373,48,103,30,1,4,36,35,108,0,0,3,0,9,0.341,0.394,0.736
K Barker,SYR,1B,0.275,130,473,72,130,39,2,18,76,80,119,5,3,0,4,10,0.379,0.48,0.859
R Cosby,SYR,3B,0.252,123,453,54,114,24,1,18,66,21,97,1,3,5,1,13,0.293,0.428,0.721
K Sweppenhiser,SYR,3B,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
A Freire,OTT,1B,0.226,50,177,21,40,7,0,3,13,15,41,0,2,0,1,5,0.303,0.316,0.619
F Tatis,OTT,3B,0.298,90,326,44,97,15,2,7,37,36,56,8,2,0,2,3,0.372,0.42,0.793
A Tracy,OTT,1B,0.237,132,455,64,108,29,1,20,73,69,107,7,6,0,7,12,0.337,0.437,0.774
J Hart,ROC,1B,0.225,30,80,12,18,4,0,4,8,5,27,0,1,0,1,1,0.267,0.425,0.692
J Pressley,PAW,1B,0.05,7,20,0,1,0,0,0,0,3,5,0,0,0,0,2,0.208,0.05,0.258
H Choi,PAW,1B,0.207,66,227,35,47,9,1,8,27,47,56,0,0,0,1,7,0.347,0.361,0.708
C Pena,PAW,1B,0.278,116,418,72,116,20,0,23,74,68,94,4,0,0,10,3,0.383,0.49,0.874
J Bailey,PAW,1B,0.275,134,458,64,126,22,5,22,82,74,116,1,2,0,6,11,0.383,0.489,0.872
T Durrington,PAW,3B,0.233,112,391,49,91,14,3,3,30,33,88,32,7,8,3,8,0.299,0.307,0.606
M Tugwell,SWB,3B,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
C Coste,SWB,1B,0.177,39,147,12,26,8,0,2,14,9,28,1,1,0,2,2,0.236,0.272,0.508
J Trejo,RIC,3B,0.333,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.333,0.833
S Thorman,RIC,1B,0.298,81,309,38,92,16,2,15,48,31,48,4,2,0,3,6,0.36,0.508,0.869
W Aybar,RIC,3B,0.3,3,10,2,3,1,0,0,1,2,3,0,0,0,0,1,0.417,0.4,0.817
C Mendez,RIC,1B,0.29,98,366,28,106,13,0,5,54,5,35,1,2,2,5,12,0.299,0.366,0.665
J Jurries,RIC,1B,0.205,89,307,30,63,13,0,8,27,34,106,2,0,0,0,6,0.295,0.326,0.621
D Rolls,CHA,3B,0.138,24,65,6,9,3,0,1,2,5,16,0,1,1,0,4,0.222,0.231,0.453
T Hummel,CHA,3B,0.244,28,82,9,20,5,0,4,16,9,17,0,0,1,1,2,0.337,0.451,0.788
G Norton,DUR,3B,0.111,3,9,0,1,0,0,0,1,1,3,0,0,0,0,0,0.2,0.111,0.311
S Burroughs,DUR,3B,0.214,37,131,8,28,2,0,1,11,9,29,1,3,1,1,5,0.268,0.252,0.52
K Witt,DUR,1B,0.291,128,485,82,141,29,1,36,99,50,132,0,0,0,3,14,0.36,0.577,0.937
T Wigginton,DUR,3B,0.375,2,8,2,3,2,0,1,2,0,2,0,0,0,0,0,0.375,1.0,1.375
J Guzman,DUR,3B,0.193,25,88,7,17,5,0,4,9,4,23,0,0,0,0,5,0.228,0.386,0.615
R Nye,DUR,3B,0.242,92,298,29,72,18,1,4,31,30,70,1,0,0,5,10,0.313,0.349,0.661
W Bankston,DUR,1B,0.297,52,195,22,58,13,0,5,29,10,40,0,1,0,1,2,0.333,0.441,0.774
R Navarrete,NOR,3B,0.184,19,49,7,9,2,0,1,2,1,10,0,0,0,0,1,0.2,0.286,0.486
J Tejeda,NOR,1B,0.217,42,152,10,33,3,1,2,16,10,35,0,1,0,2,4,0.271,0.289,0.561
T Bozied,NOR,1B,0.256,60,160,18,41,12,0,8,23,21,44,0,1,1,1,3,0.358,0.481,0.84
E Duncan,COL,1B,0.209,31,110,7,23,3,1,0,6,9,24,0,1,0,1,5,0.279,0.255,0.533
J Stotts,COL,3B,0.241,22,58,6,14,0,0,0,4,9,11,2,0,3,1,0,0.338,0.241,0.58
R Johnson,COL,3B,0.275,106,375,58,103,18,2,14,40,65,53,2,3,2,5,11,0.38,0.445,0.826
C Shelton,TOL,1B,0.266,28,109,20,29,6,2,3,14,18,37,1,0,0,1,2,0.372,0.44,0.812
B Eldred,IND,1B,0.226,18,62,10,14,7,0,3,10,8,18,1,1,0,1,1,0.31,0.484,0.794
J Bautista,IND,3B,0.277,29,101,12,28,9,0,2,9,14,19,2,1,0,2,3,0.37,0.426,0.795
J Randa,IND,3B,0.5,2,8,1,4,0,0,0,0,1,1,0,0,0,0,0,0.556,0.5,1.056
C Truby,IND,3B,0.222,60,203,21,45,12,1,5,25,20,48,8,1,2,2,6,0.295,0.365,0.66
