Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Belcher,BIL,OF,.266,30,109,16,29,13,1,3,28,8,23,2,2,0,2,4,.317,.486,.803
J Ronda,BIL,SS,.253,29,83,18,21,3,3,1,15,18,25,0,1,1,1,2,.382,.398,.780
Y Lasso,BIL,SS,.095,9,21,1,2,0,0,0,1,6,8,0,0,0,1,0,.286,.095,.381
B Mummy,BIL,1B,.209,44,148,25,31,10,2,1,14,20,47,4,2,0,0,2,.331,.324,.656
B Camardese,BIL,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Langham,BIL,OF,.188,44,138,20,26,10,0,4,19,14,53,0,2,0,0,3,.291,.348,.639
R Delgado,BIL,3B,.286,6,21,4,6,1,0,1,1,3,6,1,0,0,0,0,.423,.476,.899
K Feiner,BIL,SS,.100,3,10,2,1,0,0,0,1,0,3,0,0,0,0,0,.100,.100,.200
M Rodriguez,BIL,C,.162,17,37,6,6,2,0,0,3,6,15,0,0,0,0,1,.279,.216,.495
J Morris,BIL,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
B Katin,HEL,OF,.386,33,114,30,44,6,0,8,26,17,25,3,1,0,2,3,.471,.649,1.120
C Fermaint,HEL,OF,.364,31,129,46,47,9,2,12,32,15,28,11,2,1,4,3,.419,.744,1.163
R Braun,HEL,3B,.341,10,41,6,14,2,1,2,10,2,6,2,1,0,2,0,.383,.585,.968
J Alonso,HEL,1B,.323,9,31,6,10,2,0,2,5,3,10,1,0,0,0,1,.382,.581,.963
J Jimenez,HEL,3B,.158,7,19,4,3,3,0,0,0,1,6,0,0,0,0,1,.238,.316,.554
C Gallardo,HEL,1B,.221,28,68,10,15,6,0,1,7,5,15,0,0,1,0,3,.293,.353,.646
L Cain,HEL,OF,.208,6,24,4,5,0,0,0,1,1,6,0,0,0,0,1,.321,.208,.530
S McKnight,HEL,SS,.242,40,128,16,31,8,1,0,14,9,25,3,0,3,4,3,.294,.320,.614
B Opdyke,HEL,C,.171,22,41,7,7,2,1,0,3,14,22,1,0,0,0,1,.393,.268,.661
C Blevins,HEL,C,.333,12,39,6,13,2,0,0,5,6,3,1,0,0,1,1,.413,.385,.798
A Mannon,HEL,OF,.237,22,59,10,14,2,0,4,9,9,23,3,0,0,0,3,.338,.475,.813
L Lajara,MIS,OF,.182,11,22,2,4,0,0,1,4,3,6,0,1,0,0,0,.280,.318,.598
E Roman,MIS,OF,.238,21,63,13,15,1,1,2,5,2,22,5,5,1,1,0,.364,.381,.745
J Santiago,MIS,OF,.254,35,122,20,31,3,2,2,11,6,29,8,0,1,0,2,.295,.361,.655
G Bustamante,MIS,C,.067,11,15,0,1,0,0,0,0,1,5,0,0,0,0,0,.125,.067,.192
O Diaz,MIS,OF,.270,63,252,35,68,18,1,6,38,14,63,1,4,1,3,6,.313,.421,.733
G Thomson,MIS,OF,.270,49,200,29,54,10,3,1,20,12,43,5,8,0,3,2,.326,.365,.691
S Mena,MIS,1B,.274,66,248,40,68,18,3,5,46,19,69,9,4,0,1,6,.330,.431,.761
R Cruz,MIS,2B,.256,62,238,33,61,16,0,10,40,16,83,3,7,0,0,5,.319,.450,.769
J Elder,MIS,C,.288,40,111,22,32,7,0,2,10,16,14,2,3,1,0,2,.415,.405,.820
J Melendez,MIS,OF,.103,24,29,3,3,1,0,0,1,1,10,0,0,1,0,1,.133,.138,.271
R Ryal,MIS,3B,.333,72,294,59,98,22,4,6,46,14,47,11,3,1,2,7,.391,.497,.887
H Summers,MIS,C,.182,12,11,1,2,1,0,0,0,2,3,0,0,0,0,0,.308,.273,.580
T Tully,MIS,OF,.281,53,185,35,52,9,1,0,22,27,35,11,7,1,2,1,.375,.341,.716
M DeCarlo,MIS,C,.235,42,132,22,31,9,0,3,19,12,32,1,2,1,1,4,.320,.371,.691
M Sharp,GRF,C,.214,25,84,9,18,6,1,0,8,12,22,1,1,0,0,3,.313,.310,.622
J Castillo,GRF,SS,.219,52,178,24,39,7,1,1,20,16,43,5,2,3,1,5,.303,.287,.590
B Johnson,GRF,2B,.278,61,212,30,59,13,2,2,20,16,45,19,5,3,0,3,.338,.387,.724
M Tribble,GRF,OF,.276,65,246,38,68,16,3,1,31,28,45,8,7,5,5,6,.351,.378,.729
J Schmidt,GRF,SS,.259,42,143,13,37,13,0,1,15,7,43,4,3,2,0,2,.303,.371,.673
E Hollis,GRF,C,.265,34,102,12,27,6,0,0,8,12,21,1,1,0,1,2,.372,.324,.695
G Guest,GRF,2B,.230,67,230,21,53,11,0,0,21,27,33,5,2,5,5,9,.308,.278,.586
R Acosta,GRF,SS,.277,45,148,25,41,5,2,4,24,18,25,5,0,3,0,3,.371,.419,.790
E Tartaglia,GRF,OF,.305,69,266,41,81,9,5,1,26,34,51,38,13,6,2,2,.381,.387,.768
M Rodriguez,GRF,OF,.272,64,246,43,67,18,4,9,43,10,103,2,1,0,2,4,.320,.488,.807
F Hernandez,GRF,C,.349,58,212,37,74,19,0,6,34,19,25,0,1,0,3,6,.405,.524,.929
M Landry,GRF,C,.231,20,52,10,12,3,0,2,8,8,20,1,1,0,0,1,.375,.404,.779
D Roberts,GRF,OF,.269,64,234,40,63,13,6,7,29,16,55,19,9,4,4,9,.327,.466,.793
K Schambough,IDF,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Jirschele,IDF,2B,.189,16,53,8,10,0,0,0,4,5,16,0,0,0,1,4,.290,.189,.479
B Adkison,IDF,1B,.274,27,95,15,26,3,0,6,22,8,31,0,0,0,2,3,.336,.495,.831
B Everett,IDF,C,.361,29,108,24,39,8,1,5,21,13,16,0,2,0,0,2,.457,.593,1.049
S Hayes,IDF,SS,.214,17,56,6,12,4,0,0,8,8,21,3,1,0,1,1,.308,.286,.593
E Santana,IDF,OF,.300,63,240,51,72,8,5,3,29,33,54,20,17,5,0,2,.400,.413,.813
J Turner,IDF,1B,.282,56,209,36,59,9,0,12,44,30,73,2,1,0,0,2,.385,.498,.883
C McConnell,IDF,SS,.331,70,275,56,91,17,8,6,39,31,34,7,6,7,7,7,.403,.516,.919
A Larsen,IDF,OF,.271,64,229,41,62,6,2,7,31,26,43,10,3,2,1,8,.361,.406,.767
F Peguero,IDF,OF,.267,64,251,38,67,18,1,6,46,28,79,0,1,0,2,6,.354,.418,.772
J Howell,IDF,C,.346,39,136,29,47,9,1,1,17,29,36,1,2,0,2,5,.455,.449,.904
J Johnson,IDF,SS,.240,37,129,20,31,5,4,2,26,25,25,3,6,3,1,7,.369,.388,.757
J Colafemina,IDF,SS,.238,49,151,30,36,8,1,1,17,17,20,12,1,5,1,3,.322,.325,.646
B Barber,IDF,OF,.304,31,92,20,28,4,0,0,10,12,6,3,2,3,0,3,.407,.348,.755
B Herrera,IDF,SS,.254,29,122,25,31,8,1,2,17,14,27,0,0,1,0,6,.350,.385,.735
A Sabatini,IDF,OF,.238,51,193,27,46,7,2,2,30,21,72,3,4,0,1,4,.321,.326,.648
K Thibault,IDF,C,.310,41,145,27,45,12,1,9,34,10,26,3,2,2,1,3,.388,.593,.981
