Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
Y Calderon,VSL SEA,3B,0.343,68,239,68,82,20,3,11,42,39,48,16,10,0,2,2,0.448,0.59,1.038
J Morales,VSL SEA,3B,0.314,51,172,30,54,10,0,1,24,11,20,1,4,5,2,2,0.372,0.39,0.761
W Cuicas,VSL PHI,3B,0.257,47,152,21,39,5,0,1,13,14,35,8,5,3,1,4,0.325,0.309,0.635
D Colina,VSL TB,3B,0.274,46,175,19,48,8,2,2,20,8,32,1,3,0,1,3,0.326,0.377,0.703
J Teran,VSL TB,3B,0.248,47,153,18,38,8,1,1,13,7,22,4,1,0,1,5,0.305,0.333,0.639
D Alvarado,VSL DET,3B,0.191,44,110,13,21,2,0,0,6,14,20,10,2,1,1,0,0.291,0.209,0.5
M Rico,VSL CHN,3B,0.231,62,195,39,45,10,0,10,26,23,59,2,1,0,4,4,0.325,0.436,0.76
R Alcala,VSL CHN,3B,0.353,64,241,43,85,15,2,9,49,13,34,5,3,0,3,4,0.386,0.544,0.93
L Rojo,VSL PHI,3B,0.26,57,181,29,47,10,2,7,22,11,26,2,1,4,2,2,0.34,0.453,0.793
A Laya,VSL SEA,3B,0.037,13,27,2,1,0,0,0,1,7,6,0,1,0,0,0,0.235,0.037,0.272
J Ledezma,VSL DET,3B,0.196,52,138,20,27,3,0,1,8,15,32,4,5,4,3,1,0.301,0.239,0.54
D Flores,VSL DET,3B,0.162,30,68,3,11,6,0,0,0,2,26,0,0,0,0,2,0.197,0.25,0.447
