Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Ramirez,MIL,3B,0.285,133,494,47,141,23,1,15,66,21,75,3,0,0,3,18,0.33,0.427,0.757
E Chavez,ARI,3B,0.246,44,69,6,17,3,1,3,8,11,19,2,0,0,1,2,0.346,0.449,0.795
J Uribe,LAD,3B,0.311,103,386,36,120,23,0,9,54,15,77,0,1,0,2,15,0.337,0.44,0.777
L Overbay,MIL,1B,0.233,121,258,24,60,14,0,4,35,36,60,2,0,0,1,8,0.328,0.333,0.661
J Morneau,COL,1B,0.319,135,502,62,160,32,3,17,82,34,60,0,3,0,8,7,0.364,0.496,0.86
C Figgins,LAD,3B,0.217,38,60,8,13,3,0,0,1,14,15,4,1,1,0,0,0.373,0.267,0.64
A Gonzalez,LAD,1B,0.276,159,591,83,163,41,0,27,116,56,112,1,1,0,11,13,0.335,0.482,0.817
R Santiago,CIN,3B,0.246,75,179,20,44,8,0,2,17,24,38,2,1,7,1,1,0.343,0.324,0.667
A LaRoche,WSH,1B,0.259,140,494,73,128,19,0,26,92,82,108,3,0,0,8,13,0.362,0.455,0.817
G Dobbs,WSH,1B,0.171,36,41,0,7,1,0,0,2,1,8,0,0,0,1,0,0.186,0.195,0.381
R Howard,PHI,1B,0.223,153,569,65,127,18,1,23,95,67,190,0,0,0,5,10,0.31,0.38,0.69
A Marte,ARI,3B,0.188,6,16,1,3,0,0,1,3,0,3,0,0,0,0,0,0.188,0.375,0.563
A Hill,ARI,3B,0.244,133,501,52,122,26,3,10,60,28,92,4,3,0,7,16,0.287,0.367,0.654
D Wright,NYM,3B,0.269,134,535,54,144,30,1,8,63,42,113,8,5,0,5,22,0.324,0.374,0.698
C McGehee,MIA,3B,0.287,160,616,56,177,29,1,4,76,67,102,4,2,0,7,31,0.355,0.357,0.712
A Blanco,PHI,3B,0.277,25,47,4,13,5,0,1,3,2,6,0,0,4,0,4,0.306,0.447,0.753
G Jones,MIA,1B,0.246,146,496,59,122,33,2,15,53,46,116,0,1,0,4,10,0.309,0.411,0.72
J Arias,SF,3B,0.254,107,193,18,49,9,0,0,15,8,23,1,0,1,2,1,0.281,0.301,0.581
J Hannahan,CIN,1B,0.188,26,48,3,9,3,0,0,2,2,17,0,0,0,0,2,0.22,0.25,0.47
M Prado,ARI,3B,0.27,106,403,44,109,17,4,5,42,23,57,2,1,0,4,17,0.317,0.37,0.686
L Duda,NYM,1B,0.253,153,514,74,130,27,0,30,92,69,135,3,2,0,4,9,0.349,0.481,0.83
T Ishikawa,SF,1B,0.252,62,107,9,27,4,1,3,18,9,34,0,0,0,2,3,0.311,0.393,0.703
M Reynolds,MIL,1B,0.196,130,378,47,74,9,0,22,45,47,122,5,1,1,4,8,0.287,0.394,0.681
K Blanks,SD,1B,0.2,5,10,1,2,0,0,0,0,0,3,0,0,0,0,0,0.2,0.2,0.4
C Headley,SD,3B,0.229,77,279,27,64,12,1,7,32,22,73,4,1,0,1,12,0.296,0.355,0.651
N Evans,ARI,1B,0.273,18,22,2,6,2,0,2,7,1,10,0,0,0,0,0,0.304,0.636,0.941
C Valaika,CHC,1B,0.231,44,121,10,28,4,0,3,13,7,35,1,0,0,1,5,0.282,0.339,0.621
C Johnson,ATL,3B,0.263,153,582,43,153,27,0,10,58,23,159,6,0,2,2,23,0.292,0.361,0.653
T Frazier,CIN,3B,0.273,157,597,88,163,22,1,29,80,52,139,20,8,0,4,9,0.336,0.459,0.795
C Nelson,SD,3B,0.233,27,73,5,17,3,0,0,7,7,14,1,2,0,1,5,0.296,0.274,0.57
D Solano,MIA,3B,0.252,111,310,26,78,11,1,3,28,19,61,1,2,7,1,5,0.3,0.323,0.623
J Romak,LAD,3B,0.048,15,21,2,1,1,0,0,3,2,8,0,0,0,0,1,0.13,0.095,0.226
J Pacheco,ARI,1B,0.255,69,153,10,39,10,1,0,16,9,27,0,0,1,1,6,0.299,0.333,0.632
J Turner,LAD,3B,0.34,109,288,46,98,21,1,7,43,28,58,6,1,0,2,6,0.404,0.493,0.897
J Votto,CIN,1B,0.255,62,220,32,56,16,0,6,23,47,49,1,1,0,2,5,0.39,0.409,0.799
R Brignac,PHI,3B,0.222,37,81,4,18,5,1,1,10,9,33,1,1,1,0,2,0.3,0.346,0.646
G Sanchez,PIT,1B,0.229,123,262,31,60,18,1,7,33,23,58,2,0,0,3,6,0.293,0.385,0.679
P Sandoval,SF,3B,0.279,157,588,68,164,26,3,16,73,39,85,0,0,0,7,16,0.324,0.415,0.739
L Valbuena,CHC,3B,0.249,149,478,68,119,33,4,16,51,65,113,1,2,1,1,8,0.341,0.435,0.776
M McBride,COL,1B,0.226,21,31,6,7,2,0,2,6,2,12,0,0,0,0,0,0.294,0.484,0.778
B Belt,SF,1B,0.243,61,214,30,52,8,0,12,27,18,64,3,1,0,1,4,0.306,0.449,0.755
