Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Nazario,MAN,SS,.239,17,46,5,11,2,0,0,6,4,11,0,0,1,1,2,.294,.283,0.577
E Hernandez,CAR,2B,.320,39,147,24,47,12,2,2,17,11,17,4,2,2,0,4,.379,.469,0.848
C Corporan,CAR,C,.293,23,58,8,17,4,0,2,7,6,15,0,0,0,2,1,.377,.466,0.842
A Sanchez,MAY,SS,.288,31,118,18,34,6,0,2,12,15,14,2,2,1,2,2,.368,.390,0.757
C Rivera,CAG,1B,.256,35,121,23,31,9,0,7,26,17,20,0,0,0,4,7,.343,.504,0.847
J Monell,CAG,DH,.276,30,105,22,29,6,1,7,17,16,26,0,1,0,0,3,.382,.552,0.934
C Garcia,PON,1B,.184,21,38,3,7,0,0,0,1,8,12,1,0,0,1,0,.319,.184,0.503
H Ramos,PON,OF,.286,33,98,8,28,11,0,1,4,10,17,3,1,2,1,3,.349,.429,0.777
L Matos,SAN,LF,.287,33,108,14,31,3,0,1,12,16,11,2,3,0,0,4,.389,.343,0.731
L Rivera,SAN,RF,.290,31,93,13,27,11,0,2,18,7,28,0,0,0,0,4,.340,.473,0.813
J Garcia,PON,LF,.143,15,42,2,6,3,0,0,3,4,14,0,1,0,0,1,.217,.214,0.432
G Valentin,SAN,OF,.277,34,101,12,28,5,0,0,10,6,17,2,1,2,1,0,.315,.327,0.642
J Castro,CAG,2B,.316,13,38,5,12,2,0,1,2,2,6,2,2,1,0,1,.381,.447,0.828
A Bates,CAG,DH,.271,17,48,6,13,4,0,0,8,10,14,0,0,0,0,0,.417,.354,0.771
A Garcia,MAY,CF,.292,39,154,22,45,9,1,6,26,4,24,3,2,0,4,6,.319,.481,0.8
K Vargas,MAY,1B,.181,25,72,10,13,2,0,3,9,10,21,0,0,0,0,4,.280,.333,0.614
R Perez,MAY,C,.288,19,59,8,17,2,0,0,4,11,11,0,0,1,0,2,.400,.322,0.722
O Martinez,CAR,SS,.293,37,123,13,36,7,1,0,6,6,15,0,0,2,1,4,.328,.366,0.694
