Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
E Chavez,ATH,3B,0.333,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.333,0.333,0.667
J Fields,ROY,3B,0.4,3,10,2,4,1,1,0,4,3,2,0,0,0,0,0,0.538,0.7,1.238
J Lindsey,DOD,1B,0.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
M Downs,GIA,3B,0.286,2,7,1,2,1,0,0,2,1,1,0,0,0,0,0,0.375,0.429,0.804
J Aponte,IND,1B,0.274,35,106,12,29,3,0,0,11,6,25,0,0,0,4,6,0.314,0.302,0.615
M Brown,RAN,3B,0.2,3,10,1,2,1,0,0,2,1,3,0,1,0,1,0,0.25,0.3,0.55
E Prasch,ROY,3B,0.182,4,11,2,2,0,0,0,2,3,3,0,0,0,2,0,0.313,0.182,0.494
J Parker,BRE,3B,0.242,18,62,10,15,5,1,0,12,5,18,2,0,0,1,1,0.342,0.355,0.697
J Flores,MAR,1B,0.228,38,127,17,29,10,0,3,21,14,45,1,2,0,3,1,0.322,0.378,0.7
K Orr,DOD,1B,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
D Baird,ANG,1B,0.231,4,13,4,3,1,0,0,0,2,2,0,0,0,0,1,0.333,0.308,0.641
R Wagner,CUB,3B,0.0,2,6,1,0,0,0,0,1,1,2,0,0,0,1,0,0.125,0.0,0.125
D Garce,PAD,3B,0.323,26,96,13,31,6,1,1,16,6,27,0,0,0,0,1,0.363,0.438,0.8
M Nuno,PAD,1B,0.111,6,18,1,2,1,0,0,1,1,5,0,0,0,0,1,0.158,0.167,0.325
J Gomez,RAN,1B,0.369,40,141,17,52,7,2,0,20,14,28,3,4,3,2,3,0.42,0.447,0.867
C Garcia,PAD,1B,0.263,36,137,23,36,11,1,4,26,13,43,2,1,0,0,3,0.331,0.445,0.776
J Brossman,ANG,3B,0.0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.0,0.25
J Greene,RAN,3B,0.28,7,25,4,7,0,0,0,6,0,6,0,0,0,2,0,0.333,0.28,0.613
J Lopez,GIA,3B,0.204,35,93,20,19,4,4,1,8,9,32,4,3,2,1,1,0.286,0.366,0.651
J Paciorek,BRE,3B,0.308,14,52,12,16,3,1,0,8,5,16,4,0,0,0,1,0.4,0.404,0.804
P Baez,DOD,3B,0.0,2,7,0,0,0,0,0,1,1,1,0,0,0,1,0,0.111,0.0,0.111
J Christian,ATH,3B,0.167,3,12,2,2,0,0,0,0,2,5,2,0,0,0,0,0.286,0.167,0.452
N Recknagel,IND,1B,0.364,9,22,6,8,3,0,0,0,7,7,1,0,0,0,0,0.548,0.5,1.048
H Moreno,ROY,1B,0.327,45,162,32,53,22,5,4,32,16,39,0,1,0,1,4,0.396,0.599,0.994
C Rodriguez,RED,3B,0.304,5,23,5,7,3,1,0,2,0,5,0,0,0,0,0,0.304,0.522,0.826
B Franco,DOD,3B,0.224,35,125,13,28,3,2,2,20,7,49,3,2,1,2,1,0.272,0.328,0.6
M Marte,ATH,1B,0.23,52,204,21,47,9,0,4,27,4,73,1,0,1,1,6,0.265,0.333,0.598
J Aguilar,IND,1B,0.259,29,112,15,29,2,1,7,22,5,33,1,1,0,4,4,0.293,0.482,0.775
A Aguilar,DOD,3B,0.253,25,83,11,21,2,1,0,9,8,16,2,2,2,3,1,0.309,0.301,0.61
B Brett,DOD,1B,0.239,28,92,11,22,3,1,0,6,11,28,0,1,0,1,1,0.324,0.293,0.617
S Diaz,RED,3B,0.307,31,114,17,35,4,1,0,11,4,11,4,0,0,1,7,0.333,0.36,0.693
J Martinez,MAR,3B,0.15,40,120,7,18,4,0,1,9,15,48,2,1,0,0,3,0.261,0.208,0.469
C Villanueva,RAN,3B,0.314,51,188,30,59,14,1,2,35,13,42,6,2,2,3,5,0.365,0.431,0.796
