Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
G Bennett,IE,C,0.143,3,7,1,1,0,0,0,1,1,1,0,0,0,0,0,0.25,0.143,0.393
J Edmonds,LE,CF,0.333,2,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0.333,0.333,0.667
O Vizquel,SJ,SS,0.375,3,8,3,3,0,0,0,1,2,0,0,0,0,0,0,0.5,0.375,0.875
M Barrett,LE,C,0.667,1,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0.75,0.667,1.417
B Kielty,LAN,OF,0.25,3,8,1,2,2,0,0,3,4,5,0,0,0,0,0,0.538,0.5,1.038
E Byrnes,VIS,OF,0.083,3,12,1,1,0,0,0,0,1,4,0,0,0,0,0,0.214,0.083,0.298
J Bard,LE,C,0.111,3,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0.273,0.111,0.384
M Izturis,RC,2B,0.5,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5,1.0
D Murphy,STK,3B,0.333,1,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0.333,0.667,1.0
D Ortmeier,SJ,OF,0.138,8,29,1,4,0,0,1,1,5,15,1,0,0,0,0,0.286,0.241,0.527
E Aybar,RC,SS,0.4,3,10,2,4,1,0,0,3,0,0,2,0,0,0,0,0.4,0.5,0.9
C Snyder,VIS,C,0.4,1,5,1,2,0,0,1,4,0,2,0,0,0,0,0,0.4,1.0,1.4
T Blanco,MOD,3B,0.55,5,20,5,11,2,1,1,3,0,1,1,0,0,0,0,0.571,0.9,1.471
H Kendrick,RC,2B,0.833,2,6,3,5,0,0,2,2,0,0,1,0,0,0,0,0.833,1.833,2.667
M Napoli,RC,C,0.571,5,14,3,8,3,0,1,4,2,2,0,0,0,1,0,0.588,1.0,1.588
R Willits,RC,OF,0.357,4,14,4,5,0,0,0,0,2,1,2,0,0,0,0,0.438,0.357,0.795
T Iguchi,LE,2B,0.4,3,10,4,4,0,0,2,3,1,2,0,0,0,0,0,0.455,1.0,1.455
R Robnett,STK,OF,0.0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0.0,0.25
M Trumbo,RC,1B,0.283,103,407,70,115,28,2,26,68,26,67,7,3,0,2,12,0.329,0.553,0.882
M Pina,BAK,C,0.265,61,223,31,59,10,1,3,24,14,22,1,0,1,3,7,0.313,0.359,0.672
B Miller,VIS,1B,0.178,59,213,18,38,10,1,5,22,5,47,0,0,0,2,5,0.199,0.305,0.504
M Jones,LAN,1B,0.275,44,178,23,49,10,1,6,28,15,33,0,0,0,0,5,0.342,0.444,0.786
J Batten,VIS,OF,0.248,58,214,24,53,12,1,1,15,22,39,5,3,0,2,2,0.318,0.327,0.645
V Ferrante,MOD,RF,0.248,117,431,55,107,19,5,11,62,46,111,9,2,1,3,14,0.33,0.392,0.722
G Rosendo,STK,C,0.187,26,91,6,17,1,0,1,6,1,16,0,0,1,0,7,0.196,0.231,0.426
R Rogowski,IE,LF,0.27,74,281,48,76,13,3,2,35,37,37,30,7,5,2,1,0.357,0.359,0.717
T Simmons,MOD,DH,0.271,24,70,11,19,3,0,2,9,2,19,1,0,0,0,0,0.311,0.4,0.711
T Becktel,MOD,CF,0.243,67,202,26,49,12,5,3,24,13,56,11,2,5,0,2,0.298,0.396,0.694
B Felmy,SJ,LF,0.283,126,481,62,136,25,3,6,58,35,79,18,7,5,3,8,0.34,0.385,0.724
E Easley,VIS,C,0.247,118,453,52,112,20,1,6,53,42,106,1,1,0,4,10,0.313,0.336,0.648
A Gilbert,STK,LF,0.278,119,478,85,133,30,5,7,49,55,61,35,18,0,5,8,0.364,0.406,0.769
A Jackson,MOD,CF,0.298,107,430,71,128,21,7,1,39,29,85,39,9,4,3,3,0.361,0.386,0.747
J Horton,STK,SS,0.277,118,477,63,132,15,4,1,42,49,87,2,6,1,4,12,0.346,0.331,0.678
E Monzon,HD,SS,0.197,37,132,19,26,6,1,3,13,15,36,6,2,1,0,1,0.279,0.326,0.605
C Brown,STK,CF,0.26,49,196,34,51,9,0,16,34,17,72,4,1,0,0,1,0.322,0.551,0.873
A Nieves,RC,1B,0.318,101,336,46,107,24,2,4,54,53,74,4,3,4,2,13,0.409,0.438,0.847
D Buller,SJ,C,0.265,9,34,9,9,3,0,1,5,3,12,2,1,1,0,0,0.342,0.441,0.783
C Lara,IE,SS,0.256,106,359,50,92,17,8,1,43,39,100,10,2,8,3,4,0.328,0.357,0.685
D Toussaint,RC,RF,0.324,84,324,44,105,14,6,13,58,13,65,6,6,2,4,10,0.357,0.525,0.882
S Doolittle,STK,1B,0.305,86,334,64,102,25,3,18,61,46,99,7,3,0,4,9,0.385,0.56,0.945
K Herren,BAK,LF,0.188,89,292,36,55,7,2,3,27,43,81,7,1,2,4,6,0.295,0.257,0.552
R Mercado,VIS,C,0.228,32,114,6,26,6,0,0,13,10,23,0,1,0,2,1,0.291,0.281,0.572
E Lopez,IE,C,0.241,43,141,17,34,8,0,1,13,13,42,0,1,0,1,6,0.312,0.319,0.631
R Prettyman,HD,3B,0.301,57,226,37,68,13,0,9,42,13,48,8,0,0,3,4,0.343,0.478,0.821
C Remole,RC,OF,0.203,22,79,5,16,3,1,0,7,4,5,0,2,0,2,2,0.235,0.266,0.501
M Berezay,IE,LF,0.249,90,337,41,84,13,9,11,58,35,82,7,2,4,1,5,0.324,0.439,0.764
M Gomez,BAK,DH,0.244,80,316,30,77,13,0,8,41,14,93,0,0,1,2,9,0.281,0.361,0.641
R Mount,RC,2B,0.29,82,338,68,98,17,5,16,49,23,67,10,2,1,4,1,0.337,0.512,0.849
J Schemmel,LE,2B,0.323,12,31,7,10,2,0,1,3,5,6,1,0,0,0,0,0.417,0.484,0.901
L Reyes,MOD,OF,0.167,2,6,1,1,0,0,1,1,2,1,1,0,0,0,0,0.444,0.667,1.111
C Bressoud,RC,C,0.188,16,32,3,6,0,0,0,6,6,7,0,0,3,0,0,0.333,0.188,0.521
C Garner,MOD,LF,0.318,50,192,27,61,14,2,2,17,9,51,7,5,1,0,5,0.361,0.443,0.804
J Restko,BAK,1B,0.293,38,150,14,44,10,0,5,25,10,40,0,0,1,0,3,0.35,0.46,0.81
A Garabedian,IE,C,0.095,13,42,2,4,0,1,0,1,1,11,1,0,2,0,1,0.116,0.143,0.259
J Lopez,LE,SS,0.248,99,339,44,84,13,0,2,38,28,41,2,2,6,4,15,0.307,0.304,0.611
A Rosario,RC,C,0.218,42,124,11,27,5,0,0,14,8,18,3,1,0,2,3,0.261,0.258,0.519
C Peguero,HD,RF,0.299,92,371,47,111,25,3,12,74,10,96,6,4,0,3,5,0.317,0.48,0.797
G Valentin,HD,1B,0.232,32,112,11,26,7,0,1,15,6,14,4,1,0,1,3,0.281,0.321,0.602
N Robledo,MOD,C,0.186,66,210,17,39,5,0,1,16,24,62,0,0,3,3,7,0.272,0.224,0.496
K Keowen,LAN,OF,0.063,4,16,1,1,0,0,0,0,0,9,0,0,0,0,1,0.063,0.063,0.125
D Ford,SJ,CF,0.219,38,128,21,28,4,1,0,7,23,42,14,1,2,0,1,0.346,0.266,0.612
G Thomson,VIS,RF,0.264,68,261,37,69,16,2,6,31,17,40,8,4,0,0,3,0.319,0.41,0.729
T Tulowitzki,MOD,SS,0.333,5,12,3,4,3,0,0,1,5,2,0,0,0,1,0,0.5,0.583,1.083
T King,LE,3B,0.158,19,76,8,12,2,0,0,4,5,15,0,1,0,0,4,0.21,0.184,0.394
K Ruth,LE,2B,0.246,82,301,38,74,12,0,5,35,13,31,2,0,1,1,13,0.283,0.336,0.619
J Brashear,VIS,C,0.195,26,82,11,16,5,0,1,8,17,27,1,0,0,0,2,0.333,0.293,0.626
M McBryde,SJ,CF,0.295,125,420,73,124,10,6,5,46,37,84,31,10,10,1,7,0.368,0.383,0.751
J Still,LAN,C,0.265,122,456,82,121,30,3,22,83,65,111,0,0,0,7,5,0.363,0.489,0.852
A D'Alessio,SJ,DH,0.261,121,459,56,120,33,1,15,78,32,133,5,4,2,1,4,0.309,0.436,0.745
M Downs,SJ,2B,0.304,109,437,74,133,30,1,17,75,34,57,24,13,7,6,9,0.357,0.494,0.851
B Joynt,LE,3B,0.304,76,283,63,86,28,1,13,67,35,61,5,1,0,4,6,0.382,0.548,0.929
I Gac,BAK,1B,0.257,63,245,28,63,8,0,13,49,17,96,0,0,0,6,1,0.311,0.449,0.76
C Nelson,MOD,SS,0.167,8,30,2,5,1,0,1,5,2,8,0,2,0,0,0,0.219,0.3,0.519
M Paulk,MOD,1B,0.31,132,510,81,158,28,3,8,66,63,79,8,5,2,8,13,0.384,0.424,0.807
O Diaz,HD,SS,0.245,80,274,37,67,10,0,3,27,6,57,15,4,0,3,3,0.266,0.314,0.58
R Sosa,VIS,3B,0.265,103,396,50,105,26,1,13,74,21,65,5,5,0,2,12,0.317,0.434,0.751
M Mooney,SJ,OF,0.272,51,173,30,47,15,1,10,25,14,48,11,3,1,1,3,0.342,0.543,0.885
J Mendez,HD,OF,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
C Denorfia,STK,OF,0.333,2,9,1,3,0,0,0,0,0,1,0,1,0,0,0,0.333,0.333,0.667
M Hall,LAN,OF,0.216,12,37,8,8,1,0,1,2,8,10,3,0,0,1,0,0.348,0.324,0.672
A Rosario,RC,RF,0.152,64,145,14,22,4,0,2,10,12,65,2,4,4,1,3,0.225,0.221,0.446
L Infante,RC,3B,0.274,111,390,45,107,24,0,2,38,31,79,10,6,7,2,8,0.333,0.351,0.684
Z Farkes,LAN,3B,0.251,88,319,47,80,20,2,10,48,28,72,4,1,0,5,4,0.32,0.42,0.74
J Renz,RC,RF,0.25,2,8,2,2,1,0,0,0,1,4,0,0,0,0,0,0.333,0.375,0.708
T Mehl,BAK,CF,0.247,123,450,44,111,15,2,3,46,43,89,27,8,4,4,10,0.313,0.309,0.622
P Phillips,RC,2B,0.276,130,485,68,134,22,11,8,55,24,125,35,9,3,5,5,0.313,0.416,0.729
J Whittleman,BAK,3B,0.257,118,439,72,113,36,1,7,59,81,113,1,2,1,4,10,0.37,0.392,0.762
S Mena,VIS,3B,0.203,102,370,41,75,14,2,5,45,25,103,1,5,0,3,7,0.262,0.292,0.554
B Berglund,MOD,RF,0.214,4,14,4,3,0,0,0,1,0,5,3,0,0,0,0,0.214,0.214,0.429
T Denker,SJ,2B,0.222,5,18,3,4,0,0,1,4,3,2,0,0,0,0,1,0.364,0.389,0.753
J Bell,IE,3B,0.273,51,187,34,51,12,2,6,21,31,56,4,2,0,2,3,0.373,0.455,0.827
L Exposito,LAN,C,0.301,55,226,31,68,13,2,10,37,9,47,0,1,0,2,7,0.331,0.509,0.839
G Strickland,MOD,2B,0.221,43,131,15,29,9,1,2,11,19,48,14,2,4,1,2,0.318,0.351,0.669
J Van Kooten,MOD,2B,0.245,101,343,41,84,24,2,4,32,16,76,20,6,4,2,4,0.289,0.362,0.65
K Feiner,HD,C,0.267,20,60,6,16,2,0,0,8,2,13,0,0,1,0,3,0.353,0.3,0.653
J Hunt,LE,1B,0.266,101,350,45,93,22,2,11,52,41,63,1,2,0,5,14,0.353,0.434,0.787
B Boyer,SJ,3B,0.348,75,264,42,92,12,5,7,45,36,53,15,5,6,1,5,0.436,0.511,0.948
J Rivera,LE,SS,0.218,79,225,39,49,6,1,1,16,39,39,4,2,3,3,9,0.335,0.267,0.601
