Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
I Rodriguez,POT,C,.333,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,.333,1.333,1.667
D Mollenhauer,FRE,3B,.237,125,409,51,97,18,1,7,33,57,100,30,9,6,5,7,.327,.337,.664
D Pickens,KIN,C,.165,76,242,14,40,5,0,2,16,14,60,0,1,3,1,9,.225,.211,.436
D Paisano,MB,OF,.241,65,245,21,59,13,4,1,22,8,37,1,3,1,2,5,.271,.339,.610
A Gilbert,POT,CF,.316,5,19,2,6,1,0,0,2,2,3,5,0,0,0,1,.409,.368,.778
A Ortiz,WIL,LF,.115,8,26,1,3,3,0,0,1,2,5,0,1,0,0,0,.179,.231,.409
A Donachie,FRE,C,.221,22,68,8,15,3,0,3,10,8,20,0,0,0,1,3,.299,.397,.696
M Spring,SAL,C,.250,24,88,13,22,7,0,7,23,6,32,0,1,0,0,1,.298,.568,.866
I Gac,WS,DH,.279,140,516,91,144,31,1,33,96,58,144,0,1,0,5,7,.358,.535,.893
A Baker,FRE,1B,.386,12,44,8,17,3,0,2,9,6,9,0,0,0,1,0,.472,.591,1.063
B Peacock,POT,C,.237,60,186,21,44,9,1,2,20,18,59,7,3,2,3,2,.303,.328,.631
L Ware,LYN,CF,.251,115,367,40,92,19,6,7,33,21,98,14,10,11,3,6,.315,.392,.708
J Peley,SAL,C,.276,36,123,17,34,6,0,0,9,7,27,4,1,1,2,4,.311,.325,.636
J Whittleman,WIL,1B,.234,123,415,52,97,24,3,20,68,76,108,2,0,0,5,4,.349,.451,.799
V Frias,SAL,2B,.197,24,71,10,14,4,0,3,13,9,16,4,4,1,0,1,.313,.380,.694
K Colligan,WS,OF,.202,90,252,34,51,11,2,8,30,46,69,6,4,1,4,3,.326,.357,.683
T Hurley,MB,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
M Wagner,SAL,C,.264,26,87,14,23,4,0,4,14,14,16,1,0,0,2,0,.365,.448,.814
S McGill,LYN,C,.289,60,201,25,58,11,1,5,18,17,31,3,3,1,0,2,.356,.428,.784
A Valdez,SAL,3B,.243,39,140,13,34,11,2,1,15,13,40,4,1,0,2,1,.303,.371,.675
L Sierra,WS,C,.221,63,213,24,47,12,1,4,27,19,45,1,2,2,1,2,.286,.343,.629
G Rodriguez,LYN,OF,.219,77,260,22,57,17,0,10,46,19,94,3,2,1,0,6,.293,.400,.693
R Rodriguez,SAL,DH,.317,56,202,44,64,24,1,9,43,27,43,7,2,0,5,2,.397,.579,.976
K Kiker,MB,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
R Zimmerman,POT,3B,.400,3,10,0,4,2,0,0,1,1,1,0,0,0,0,0,.455,.600,1.055
K Davis,LYN,SS,.127,20,63,3,8,2,0,1,3,2,27,2,0,0,0,2,.167,.206,.373
A Abraham,KIN,3B,.252,130,456,63,115,31,0,17,72,70,114,5,2,1,4,18,.360,.432,.792
M Abreu,FRE,RF,.255,96,361,32,92,18,3,5,43,14,39,31,7,2,3,15,.286,.363,.649
K Eveland,WS,SS,.091,6,11,1,1,0,0,0,0,1,5,0,1,0,0,0,.167,.091,.258
J Graterol,WIL,C,.182,23,77,3,14,2,0,1,5,6,16,0,0,0,0,2,.241,.247,.488
R Bermudez,SAL,OF,.194,9,31,5,6,3,0,0,3,2,4,1,0,1,0,1,.265,.290,.555
J Martinez,WS,RF,.314,80,315,45,99,13,3,5,29,13,44,2,3,2,1,11,.344,.422,.767
J Flores,KIN,P,--,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
R Rivas,KIN,SS,.143,10,35,2,5,0,0,0,1,3,12,0,0,0,0,0,.211,.143,.353
L Bernardo,FRE,C,.152,11,33,1,5,0,0,0,6,4,4,0,0,2,1,0,.237,.152,.388
E Cardenas,LYN,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
N Francis,WIL,RF,.319,51,191,30,61,20,2,7,35,13,40,7,1,0,0,4,.363,.555,.918
N Van Stratten,WIL,RF,.271,61,229,22,62,14,1,1,27,13,30,10,3,6,3,13,.323,.354,.676
V DiFazio,MB,C,.232,67,228,29,53,16,1,8,31,43,73,1,0,0,1,4,.380,.417,.797
M Lemon,LYN,LF,.260,52,177,21,46,10,1,2,10,17,23,6,3,6,0,1,.325,.362,.686
S King,POT,3B,.250,21,72,9,18,6,0,2,6,5,21,1,0,0,0,1,.341,.417,.758
J Dalles,FRE,C,.223,36,112,9,25,4,0,1,8,8,30,0,0,1,0,4,.287,.286,.573
K Mertins,WIL,2B,.264,24,91,15,24,4,0,0,7,6,15,1,2,1,0,0,.323,.308,.631
J Mitchell,WS,CF,.222,129,477,74,106,31,8,9,58,52,183,14,6,2,4,9,.304,.377,.682
M Hilligoss,MB,1B,.253,59,237,29,60,14,0,2,24,15,40,5,1,2,1,10,.299,.338,.637
A Clark,MB,1B,.297,20,64,11,19,4,0,2,12,21,11,0,0,0,1,2,.471,.453,.924
R Kelly,MB,P,--,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,--,--,--
A Milligan,LYN,RF,.291,64,237,35,69,19,4,12,40,16,76,1,0,0,1,5,.345,.557,.902
J Tice,KIN,DH,.258,77,275,39,71,16,0,11,43,36,73,1,1,0,2,12,.356,.436,.793
K Schutz,FRE,LF,.212,87,306,39,65,20,0,7,36,22,74,6,9,1,2,13,.266,.346,.612
B Ward,FRE,C,.254,104,335,43,85,22,0,7,32,42,54,9,2,3,4,12,.339,.382,.721
A James,MB,2B,.196,82,270,27,53,7,1,0,15,5,46,6,4,6,1,4,.219,.230,.448
A Abreu,KIN,RF,.244,91,336,42,82,16,5,12,35,22,102,19,3,3,3,12,.294,.429,.723
S Leon,POT,C,.251,109,370,36,93,21,1,6,43,33,69,1,3,9,3,5,.312,.362,.674
R Spanjer-Furstenburg,LYN,DH,.188,17,64,3,12,5,0,0,1,2,15,1,1,0,0,1,.212,.266,.478
J Spatola,WS,OF,.161,10,31,0,5,2,0,0,1,2,8,0,1,0,1,0,.206,.226,.432
D Batista,WIL,3B,.217,97,281,35,61,16,2,2,23,29,88,5,3,7,2,3,.295,.310,.605
G Rosa,FRE,SS,.212,53,179,15,38,7,1,2,16,3,47,3,0,5,0,2,.225,.296,.521
E Perez,POT,CF,.283,119,424,54,120,9,2,1,41,22,63,45,15,11,5,4,.319,.321,.640
W Pichardo,SAL,OF,.244,23,86,8,21,4,1,0,6,3,28,2,5,3,2,1,.272,.314,.586
J Rodriguez,WIL,C,.219,22,73,3,16,5,0,1,8,2,9,0,0,1,1,3,.247,.329,.576
