Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Wilson,WTN,SS,.500,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,.500,.500,1.0
M Rivera,CHA,C,.257,58,183,20,47,16,0,2,22,35,48,2,2,0,2,5,.384,.377,0.761
A Machado,HVL,SS,.265,99,249,23,66,20,1,1,30,38,67,0,1,5,2,1,.362,.365,0.728
A Amezaga,CHA,SS,1.000,1,2,1,2,0,0,0,1,1,0,0,0,0,0,0,1.000,1.000,2.0
A Machado,MIS,2B,.275,49,138,24,38,7,0,2,19,24,21,2,2,5,2,4,.386,.370,0.755
G Quiroz,WTN,C,.282,68,234,24,66,17,1,5,35,21,59,0,2,1,3,6,.347,.427,0.775
R Nivar,CHA,3B,.306,32,108,17,33,10,1,0,16,3,10,9,5,1,1,2,.327,.417,0.744
C Smith,CHA,3B,.275,115,403,58,111,34,2,13,86,38,74,6,2,0,7,9,.343,.467,0.809
J Wald,MOB,SS,.161,72,205,12,33,7,1,1,17,27,88,1,3,6,3,3,.262,.220,0.481
L Oliveros,WTN,C,.333,15,42,6,14,3,0,2,7,7,6,0,0,1,1,0,.420,.548,0.968
J Furmaniak,MTG,2B,.310,11,42,4,13,3,0,0,5,2,8,1,0,1,0,0,.341,.381,0.722
C Colonel,MIS,3B,.324,11,34,10,11,3,1,1,4,3,8,1,0,0,0,3,.395,.559,0.954
R Canzler,TNS,1B,.287,112,355,68,102,28,4,21,66,46,95,5,4,0,5,5,.372,.566,0.938
J Price,BIR,C,.196,35,102,9,20,4,0,3,5,9,39,0,0,4,0,1,.268,.324,0.591
D Mollenhauer,BIR,2B,.262,101,343,33,90,17,1,1,27,31,55,17,4,8,4,7,.324,.327,0.65
J Opitz,TNS,3B,.220,23,41,10,9,3,0,1,10,10,8,1,0,0,1,0,.377,.366,0.743
C Denove,CAR,C,.313,48,150,22,47,11,0,4,26,16,24,3,0,0,0,7,.383,.467,0.85
E Easley,MOB,C,.259,55,162,13,42,6,0,1,18,19,36,5,2,2,1,3,.335,.315,0.65
T Harbin,MOB,SS,.259,118,433,48,112,27,3,6,45,24,78,10,8,3,6,10,.306,.376,0.682
M Griffin,CAR,3B,.250,18,52,3,13,4,0,1,9,2,7,0,0,1,2,0,.268,.385,0.652
M Fields,MTG,1B,.220,87,309,33,68,14,0,12,50,29,119,0,0,0,5,8,.291,.382,0.673
J Lobaton,MTG,C,.250,7,24,3,6,1,0,0,2,4,5,0,0,0,0,1,.357,.292,0.649
D Buller,HVL,C,.222,50,167,17,37,5,3,2,16,19,57,0,1,0,1,3,.303,.323,0.627
F Cortez,BIR,SS,.380,23,92,7,35,9,0,0,11,5,4,5,2,1,0,2,.412,.478,0.891
D Nelson,MIS,3B,.196,18,51,9,10,2,0,1,6,11,9,1,1,1,1,1,.333,.294,0.627
A Ricks,BIR,C,.000,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,.000,.000,0.0
S McCraw,HVL,C,.177,21,62,6,11,2,0,0,7,4,18,0,1,2,0,2,.239,.210,0.448
E Duncan,MIS,2B,.267,119,439,56,117,23,5,8,64,35,108,6,4,0,5,8,.323,.396,0.719
A Salome,HVL,C,.000,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,.000,.000,0.0
D Anderson,HVL,1B,.273,74,256,46,70,23,2,6,44,34,66,2,2,0,2,3,.365,.449,0.814
C Nowak,HVL,3B,.243,113,404,60,98,17,2,12,61,59,99,12,2,0,6,12,.340,.384,0.724
S Coughlin,MOB,C,.237,53,156,18,37,6,0,3,20,16,32,0,2,0,2,6,.316,.333,0.65
M Gomez,MIS,1B,.281,133,495,67,139,42,2,16,80,46,122,1,2,0,8,12,.349,.471,0.82
M Gamel,HVL,3B,.393,8,28,6,11,2,0,1,5,4,9,0,0,0,0,0,.469,.571,1.04
A De La Rosa,HVL,C,.211,28,95,7,20,5,0,1,6,2,21,0,0,3,1,2,.240,.295,0.535
N Wilson,JAX,C,.333,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,.333,.333,0.667
J Dominguez,WTN,SS,.213,22,61,5,13,2,1,2,4,5,18,0,2,4,0,2,.273,.377,0.65
A Garabedian,CHA,C,.239,19,46,9,11,3,0,2,7,6,16,0,0,0,0,0,.327,.435,0.762
D Anderson,MTG,2B,.259,107,374,61,97,12,11,7,37,38,56,5,3,3,3,3,.327,.406,0.733
O Mercado,MIS,C,.286,84,262,30,75,9,0,0,20,39,38,3,2,0,3,5,.377,.321,0.698
M Spring,MTG,C,.182,19,66,10,12,5,0,3,15,4,20,1,0,0,2,1,.243,.394,0.637
J Castro,CAR,2B,.235,113,357,24,84,13,0,0,32,14,39,1,0,11,4,7,.275,.272,0.547
M Costanzo,CAR,3B,.270,88,307,47,83,21,2,11,50,33,84,7,0,1,4,3,.349,.459,0.808
C Errecart,HVL,1B,.226,45,155,17,35,10,2,5,19,4,37,1,0,0,2,5,.261,.413,0.674
C Armstrong,BIR,C,.276,97,315,33,87,16,0,8,43,49,56,0,0,0,4,11,.370,.403,0.773
P Gran,JAX,2B,.250,9,20,1,5,1,0,0,0,1,7,0,0,0,0,0,.286,.300,0.586
