Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Rodriguez,TRN,3B,0.333,4,9,3,3,0,0,2,5,5,2,0,0,0,1,0,0.533,1.0,1.533
L Ford,BOW,LF,0.258,17,66,13,17,9,0,3,10,6,9,0,0,0,0,1,0.347,0.53,0.877
W Betemit,BOW,3B,0.353,5,17,1,6,0,0,0,3,4,4,0,0,0,0,2,0.476,0.353,0.829
C Utley,REA,2B,0.0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
M Teixeira,TRN,1B,0.2,2,5,0,1,0,0,0,0,1,1,0,0,0,0,1,0.333,0.2,0.533
D Ross,POR,C,0.333,3,6,3,2,2,0,0,2,1,2,0,0,0,0,0,0.429,0.667,1.095
R Paulino,BOW,C,0.292,8,24,3,7,0,0,0,2,6,7,0,0,0,0,3,0.433,0.292,0.725
K Youkilis,TRN,3B,0.2,2,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0.333,0.2,0.533
A Loewen,NH,OF,0.269,115,431,60,116,22,3,15,60,57,125,10,5,0,0,7,0.358,0.439,0.797
M Perez,ALT,C,0.143,4,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0.143,0.143,0.286
C Granderson,TRN,CF,0.333,2,6,1,2,0,1,0,0,3,1,0,0,0,0,0,0.556,0.667,1.222
C Ruiz,REA,C,0.167,2,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0.286,0.333,0.619
N Walker,ALT,2B,0.417,4,12,0,5,1,0,0,1,1,2,0,0,0,0,0,0.462,0.5,0.962
E Zambrano,RIC,C,0.273,5,11,0,3,0,0,0,0,1,1,0,0,0,0,0,0.333,0.273,0.606
M Tolbert,REA,2B,0.308,25,78,10,24,1,1,0,5,4,7,1,2,1,1,2,0.337,0.346,0.684
J Parraz,NBR,OF,0.261,74,241,36,63,11,0,11,33,25,53,5,1,1,1,7,0.347,0.444,0.791
J Rodriguez,BIN,3B,0.272,127,441,77,120,30,2,6,52,70,94,5,3,2,6,12,0.371,0.39,0.761
L Martinez,BOW,C,0.257,60,206,21,53,16,0,1,20,18,41,0,2,0,3,6,0.319,0.35,0.668
J Horton,BOW,2B,0.303,74,251,42,76,20,1,2,27,15,48,3,1,2,2,8,0.342,0.414,0.756
D Lehmann,NBR,C,0.273,9,22,4,6,0,0,1,3,3,7,0,0,0,1,1,0.37,0.409,0.779
T Manzella,NH,3B,0.265,21,68,10,18,5,0,0,10,6,21,1,0,0,1,1,0.32,0.338,0.658
S Loman,BOW,1B,0.262,56,195,23,51,13,0,6,31,14,57,0,0,1,4,7,0.324,0.421,0.745
R Hughes,BIN,1B,0.278,53,162,20,45,11,2,5,30,20,61,1,1,0,2,6,0.364,0.463,0.827
B Van Kirk,NH,OF,0.278,70,234,39,65,10,1,2,29,53,40,3,2,0,1,12,0.412,0.355,0.766
J Van Ostrand,HAR,1B,0.252,76,254,35,64,19,0,10,37,25,28,0,1,0,0,11,0.329,0.445,0.774
A Rosario,POR,C,0.167,11,36,3,6,0,0,0,4,3,4,0,0,0,1,1,0.244,0.167,0.411
S Drew,POR,SS,0.2,6,20,1,4,2,0,1,4,2,4,0,0,0,1,0,0.261,0.45,0.711
M Spring,POR,C,0.222,52,185,21,41,12,0,10,34,10,64,0,0,0,1,1,0.268,0.449,0.716
L Zawadzki,NH,2B,0.22,25,82,9,18,1,0,1,4,7,21,3,1,1,1,1,0.286,0.268,0.554
M Hernandez,ERI,OF,0.2,7,25,2,5,1,0,1,3,1,5,0,0,0,0,1,0.259,0.36,0.619
L Marson,AKR,C,0.333,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.333,0.333,0.667
A Solis,ALT,C,0.164,20,61,7,10,3,0,0,1,3,17,2,0,1,0,1,0.215,0.213,0.428
E Kratz,REA,C,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
A Baker,BOW,1B,0.251,60,215,28,54,13,2,5,21,26,51,1,2,0,1,9,0.333,0.4,0.733
E Nunez,TRN,SS,0.375,2,8,1,3,0,0,0,1,1,2,0,0,0,0,1,0.444,0.375,0.819
E Farris,NBR,2B,0.5,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0.667,0.5,1.167
J Suomi,REA,C,0.235,35,81,12,19,0,0,2,10,11,6,0,0,0,0,0,0.326,0.309,0.635
W Ramirez,NBR,RF,0.172,7,29,3,5,1,0,0,0,2,6,1,0,0,0,0,0.226,0.207,0.433
J Turner,BIN,1B,0.4,4,15,5,6,2,0,0,1,1,2,0,0,0,0,3,0.471,0.533,1.004
J Howell,HAR,C,0.28,30,93,11,26,4,1,5,11,4,19,0,1,2,1,0,0.306,0.505,0.811
M Wagner,RIC,C,0.172,47,122,7,21,5,0,1,13,16,33,1,0,0,1,6,0.277,0.238,0.514
N Reimold,BOW,LF,0.196,12,46,3,9,0,1,1,5,4,13,0,0,0,1,2,0.255,0.304,0.559
B Boyer,NBR,SS,0.244,11,41,5,10,2,0,0,5,6,7,2,1,1,0,0,0.34,0.293,0.633
A Richardson,NBR,CF,0.336,33,119,26,40,6,1,0,14,22,25,14,5,7,1,2,0.456,0.403,0.859
N Spears,AKR,2B,0.167,4,18,1,3,1,0,0,3,3,3,0,0,0,0,0,0.286,0.222,0.508
J Johnson,HAR,SS,0.267,53,161,32,43,7,1,7,28,21,29,4,2,5,1,3,0.35,0.453,0.803
S Welch,ALT,3B,0.149,29,74,6,11,2,0,1,6,10,16,0,0,0,0,1,0.25,0.216,0.466
A Gonzalez,REA,3B,0.143,12,35,3,5,1,0,0,1,7,5,0,0,0,0,1,0.286,0.171,0.457
N Romero,BOW,SS,0.28,102,371,51,104,21,1,2,47,56,57,7,4,9,2,13,0.374,0.358,0.733
J Herrera,RIC,LF,0.296,131,480,70,142,37,3,16,74,57,117,23,8,4,4,10,0.376,0.485,0.861
M Cabrera,NH,OF,0.364,3,11,1,4,0,0,1,2,0,1,1,0,0,0,0,0.364,0.636,1.0
D Romero,NBR,3B,0.355,8,31,6,11,2,0,3,6,4,7,0,0,0,0,1,0.429,0.71,1.138
W Ramos,HAR,C,0.5,2,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0.6,0.75,1.35
H Garcia,NBR,2B,0.217,7,23,3,5,0,0,2,5,0,5,0,0,0,0,1,0.308,0.478,0.786
R Corona,TRN,3B,0.245,88,318,41,78,16,0,5,37,28,66,6,0,1,4,4,0.307,0.343,0.65
J Gil,TRN,C,0.226,16,53,6,12,2,0,0,3,5,13,1,1,0,0,4,0.305,0.264,0.569
A Zazueta,NH,2B,0.213,48,155,13,33,8,0,1,10,2,17,0,0,2,0,9,0.228,0.284,0.512
R Rodriguez,NBR,RF,0.231,121,415,70,96,33,4,21,57,44,108,5,4,0,7,3,0.305,0.482,0.787
J Ciriaco,RIC,SS,0.25,25,56,5,14,0,0,2,5,2,7,0,0,1,0,0,0.276,0.357,0.633
J Tolisano,NH,2B,0.243,64,222,26,54,16,1,5,31,21,56,3,3,1,2,6,0.312,0.392,0.704
C Cutler,ALT,DH,0.298,86,255,32,76,16,3,3,26,39,37,3,0,1,2,5,0.397,0.42,0.816
T Robinson,BOW,OF,0.271,55,199,34,54,15,1,6,28,24,55,12,4,4,1,6,0.348,0.447,0.795
A Abraham,AKR,DH,0.243,29,103,10,25,4,0,1,9,12,30,0,1,0,1,0,0.319,0.311,0.63
M Abreu,REA,2B,0.242,36,99,14,24,4,1,3,11,3,13,4,2,1,0,1,0.272,0.394,0.666
C d'Arnaud,ALT,2B,0.143,4,14,1,2,0,0,0,0,1,1,1,0,0,0,0,0.2,0.143,0.343
A Dykstra,BIN,1B,0.274,122,372,56,102,22,0,21,82,102,123,0,0,0,6,8,0.436,0.503,0.938
R Lollis,RIC,LF,0.267,136,469,60,125,24,2,8,57,50,61,6,3,8,4,13,0.345,0.377,0.722
N Medchill,TRN,LF,0.247,53,190,20,47,9,0,4,23,17,70,3,0,0,2,1,0.31,0.358,0.667
M Minicozzi,RIC,3B,0.309,128,443,74,137,30,0,10,66,62,123,3,1,0,5,10,0.4,0.445,0.844
D Mitchell,REA,RF,0.241,72,220,36,53,15,1,9,25,25,50,8,4,1,1,1,0.32,0.441,0.761
C Rivero,HAR,3B,0.253,51,186,18,47,12,0,4,22,9,54,0,1,1,2,12,0.288,0.382,0.67
J Linares,POR,OF,0.276,81,301,44,83,24,2,8,51,26,72,0,0,0,2,2,0.351,0.449,0.8
R Bermudez,POR,OF,0.268,21,71,11,19,1,0,1,9,6,15,1,2,1,1,3,0.321,0.324,0.644
R Rodriguez,AKR,3B,0.265,116,468,62,124,25,6,5,52,16,76,12,3,6,5,10,0.291,0.376,0.667
J Pinto,NBR,C,0.308,107,386,59,119,23,1,14,68,64,71,0,2,0,0,8,0.411,0.482,0.892
J Goncalves,NBR,RF,0.196,31,97,12,19,5,1,2,9,9,27,1,0,2,1,2,0.275,0.33,0.605
E Adrianza,RIC,SS,0.24,73,250,31,60,12,0,2,23,31,45,11,6,4,2,5,0.331,0.312,0.643
C Pettit,BOW,OF,0.127,47,126,19,16,7,0,1,10,15,31,1,2,3,1,4,0.234,0.206,0.441
T Snider,ALT,RF,0.333,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667
C Hunter,AKR,OF,0.295,61,234,32,69,20,4,12,39,17,35,2,3,0,3,4,0.344,0.568,0.912
M Lemon,ERI,2B,0.241,97,294,43,71,8,7,1,28,25,63,2,4,6,1,3,0.307,0.327,0.633
B Jeroloman,HAR,C,0.239,21,67,5,16,2,1,0,6,6,21,0,0,1,0,1,0.301,0.299,0.6
J Dalles,REA,C,0.219,12,32,3,7,2,0,1,2,0,8,0,0,1,0,1,0.219,0.375,0.594
M Sobolewski,NBR,3B,0.165,33,121,12,20,4,0,2,15,9,37,0,0,0,2,0,0.231,0.248,0.479
T Gillies,REA,CF,0.267,51,176,24,47,8,4,7,21,12,39,4,3,2,1,1,0.312,0.477,0.789
A Clark,TRN,1B,0.277,39,141,19,39,12,0,3,20,12,31,0,0,0,0,4,0.333,0.426,0.759
T Henson,REA,3B,0.264,80,258,31,68,17,4,4,23,26,86,10,3,3,2,2,0.34,0.407,0.747
K Watts,HAR,C,0.333,5,18,1,6,2,0,0,2,1,4,0,1,0,0,1,0.368,0.444,0.813
R Welty,REA,OF,0.162,15,37,3,6,0,0,1,3,3,15,2,0,0,1,1,0.22,0.243,0.463
A Cartwright,REA,2B,0.254,128,489,76,124,16,5,7,42,30,111,26,9,4,7,4,0.314,0.35,0.663
J Johnson,ERI,CF,0.273,123,406,67,111,16,3,2,45,101,74,27,7,3,7,4,0.42,0.342,0.763
J Head,HAR,OF,0.253,111,392,46,99,21,0,13,46,23,79,2,1,0,0,5,0.312,0.406,0.718
T LaTorre,RIC,C,0.138,26,80,6,11,2,0,1,9,10,26,0,0,1,0,0,0.233,0.2,0.433
B Ward,BOW,C,0.26,49,154,24,40,9,0,2,23,16,28,1,1,4,2,3,0.345,0.357,0.702
W Ibarra,TRN,SS,0.312,20,77,12,24,2,1,1,6,2,21,2,1,1,2,1,0.321,0.403,0.724
J Beresford,NBR,2B,0.316,45,158,21,50,5,0,0,19,14,22,5,0,4,3,5,0.373,0.348,0.721
A Villalona,RIC,1B,0.235,52,196,23,46,11,0,8,28,8,60,0,0,0,2,3,0.273,0.413,0.686
S Leon,HAR,C,0.177,95,310,35,55,12,1,3,26,47,57,0,0,0,1,9,0.291,0.252,0.542
