Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
S Casey,PIT,1B,0.296,59,213,30,63,15,0,3,29,23,22,0,0,0,2,7,0.377,0.408,0.785
T Clark,ARI,1B,0.197,79,132,13,26,4,0,6,16,13,40,0,0,0,0,5,0.279,0.364,0.643
C Delgado,NYM,1B,0.265,144,524,89,139,30,2,38,114,74,120,0,0,0,10,12,0.361,0.548,0.909
N Garciaparra,LAD,1B,0.303,122,469,82,142,31,2,20,93,42,30,3,0,0,4,15,0.367,0.505,0.872
A Gonzalez,PHI,1B,0.111,20,36,4,4,0,0,0,1,2,10,0,0,0,0,3,0.158,0.111,0.269
S Hatteberg,CIN,1B,0.289,141,456,62,132,28,0,13,51,74,41,2,2,2,4,13,0.389,0.436,0.826
T Helton,COL,1B,0.302,145,546,94,165,40,5,15,81,91,64,3,2,0,6,10,0.404,0.476,0.88
B Jordan,ATL,1B,0.231,48,91,11,21,2,0,3,10,7,23,0,0,0,2,3,0.287,0.352,0.639
R Klesko,SD,1B,0.75,6,4,0,3,1,0,0,2,2,0,0,0,0,0,0,0.833,1.0,1.833
D Lee,CHC,1B,0.286,50,175,30,50,9,0,8,30,25,41,8,4,0,4,11,0.368,0.474,0.842
P Nevin,CHC,1B,0.274,67,179,26,49,4,0,12,33,17,52,0,0,0,1,4,0.335,0.497,0.832
O Saenz,LAD,1B,0.296,103,179,30,53,15,0,11,48,14,47,0,0,0,4,4,0.363,0.564,0.927
R Simon,PHI,1B,0.238,23,21,0,5,0,0,0,2,2,6,0,0,0,0,0,0.304,0.238,0.542
M Sweeney,SF,1B,0.251,114,259,32,65,15,2,5,37,28,50,0,1,0,1,6,0.33,0.382,0.712
D Ward,ATL,1B,0.308,98,130,17,40,10,0,7,26,15,27,0,1,0,3,5,0.38,0.546,0.926
R Fick,WSH,1B,0.266,60,128,14,34,4,0,2,9,10,24,1,1,2,0,4,0.324,0.344,0.667
S Hillenbrand,SF,1B,0.248,60,234,33,58,12,0,9,29,7,40,0,0,0,3,7,0.275,0.415,0.69
M LeCroy,WSH,1B,0.239,39,67,5,16,3,0,2,9,11,17,0,0,0,1,2,0.35,0.373,0.723
L Berkman,HOU,1B,0.315,152,536,95,169,29,0,45,136,98,106,3,2,0,8,11,0.42,0.621,1.041
J Franco,NYM,1B,0.273,95,165,14,45,10,0,2,26,13,49,6,1,0,0,11,0.33,0.37,0.699
N Johnson,WSH,1B,0.29,147,500,100,145,46,0,23,77,110,99,10,3,2,3,12,0.428,0.52,0.948
A Pujols,STL,1B,0.331,143,535,119,177,33,1,49,137,92,50,7,2,0,3,20,0.431,0.671,1.102
L Niekro,SF,1B,0.246,66,199,27,49,9,2,5,31,11,32,0,0,0,0,7,0.286,0.387,0.673
A Gonzalez,SD,1B,0.304,156,570,83,173,38,1,24,82,52,113,0,1,1,5,24,0.362,0.5,0.862
M Jacobs,FLA,1B,0.262,136,469,54,123,37,1,20,77,45,105,3,0,0,5,16,0.325,0.473,0.798
A LaRoche,ATL,1B,0.285,149,492,89,140,38,1,32,90,55,128,0,2,1,7,9,0.354,0.561,0.915
J Loney,LAD,1B,0.284,48,102,20,29,6,5,4,18,8,10,1,0,0,0,8,0.342,0.559,0.901
P Fielder,MIL,1B,0.271,157,569,82,154,35,1,28,81,59,125,7,2,0,8,17,0.347,0.483,0.831
R Howard,PHI,1B,0.313,159,581,104,182,25,1,58,149,108,181,0,0,0,6,7,0.425,0.659,1.084
S Thorman,ATL,1B,0.234,55,128,13,30,11,0,5,14,5,21,1,0,0,0,0,0.263,0.438,0.701
C Jackson,ARI,1B,0.291,140,485,75,141,26,1,15,79,54,73,1,0,1,7,18,0.368,0.441,0.809
R Shealy,COL,1B,0.222,5,9,2,2,2,0,0,1,0,4,0,0,0,0,0,0.222,0.444,0.667
T Ishikawa,SF,1B,0.292,12,24,1,7,3,1,0,4,1,6,0,0,0,0,1,0.32,0.5,0.82
C Santos,SF,1B,0.429,3,7,2,3,0,0,1,2,1,2,0,0,0,0,0,0.5,0.857,1.357
