Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
D McMains,SJO,2B,0.325,22,83,17,27,3,0,2,10,7,12,2,3,0,2,1,0.376,0.434,0.81
L Guance,MOD,2B,0.272,47,180,26,49,11,3,0,16,20,44,6,6,3,0,1,0.355,0.367,0.721
K Melillo,STO,2B,0.4,22,90,21,36,7,1,9,23,12,18,2,0,0,1,2,0.471,0.8,1.271
L Appert,STO,2B,0.251,113,410,72,103,27,7,12,72,69,65,1,3,7,3,10,0.363,0.439,0.802
J Washington,BAK,2B,0.083,4,12,1,1,0,0,0,3,1,5,0,0,0,0,2,0.154,0.083,0.237
E Johnson,VIS,2B,0.273,56,227,42,62,10,3,8,33,24,49,28,5,2,0,2,0.35,0.449,0.8
J Asanovich,VIS,2B,0.338,40,145,23,49,10,0,4,14,15,32,2,5,0,1,6,0.401,0.49,0.891
J St. Clair,VIS,2B,0.307,45,137,21,42,7,2,4,19,3,30,2,5,2,1,5,0.324,0.474,0.798
K Dufner,VIS,2B,0.304,102,382,62,116,21,5,7,48,44,90,5,5,9,2,6,0.382,0.44,0.822
M Garciaparra,INL,2B,0.298,84,336,60,100,15,3,6,33,35,64,10,8,3,0,6,0.387,0.414,0.801
A Kennedy,RCQ,2B,0.4,2,5,1,2,0,0,0,1,1,1,1,1,0,0,0,0.5,0.4,0.9
B Weed,RCQ,2B,0.186,19,70,10,13,0,2,0,2,6,16,1,0,0,0,1,0.25,0.243,0.493
H Kendrick,RCQ,2B,0.384,63,279,69,107,23,6,12,47,14,42,13,4,0,4,5,0.421,0.638,1.059
I Reyes,RCQ,2B,0.186,33,113,14,21,2,1,4,15,11,41,1,1,1,1,4,0.262,0.327,0.589
R Downing,LNC,2B,0.2,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.4
