Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
E Alfonzo,QR,3B,.280,55,214,25,60,12,0,3,17,23,17,1,2,2,2,6,.355,.379,.734
M Carrillo Sr.,QR,RF,.328,76,183,34,60,9,1,4,24,25,18,2,7,2,2,9,.410,.454,.864
P Castellano,LAR,1B,.361,104,371,49,134,25,1,11,61,50,48,3,2,0,4,15,.437,.523,.960
A Castillo,MTY,C,.341,14,44,3,15,8,1,0,10,2,7,0,0,0,1,2,.375,.568,.943
J Cruz,TIJ,DH,.308,44,146,19,45,7,0,8,33,29,22,0,0,0,2,5,.431,.521,.951
B Gil,CHI,SS,.319,104,379,58,121,30,5,10,59,37,83,9,3,6,2,14,.387,.504,.891
J Hernandez,YUC,1B,.298,104,396,66,118,21,6,6,67,50,91,10,5,0,3,12,.382,.427,.809
M Martinez,TAB,OF,.289,98,356,59,103,21,2,5,52,44,63,14,8,5,2,5,.377,.402,.778
M Nieves,VAQ,OF,.105,6,19,0,2,1,0,0,0,3,12,0,0,0,0,1,.227,.158,.385
J Offerman,VRA,DH,.317,79,278,50,88,12,3,8,39,56,36,5,1,0,1,7,.430,.468,.897
R Perez,CAM,RF,.300,106,410,66,123,22,1,16,70,35,49,8,2,0,3,13,.358,.476,.834
R Petagine,MXO,1B,.372,37,129,25,48,10,1,6,27,29,23,0,1,0,1,5,.488,.605,1.092
R Rivera,CAM,CF,.350,105,366,76,128,22,4,25,70,66,74,22,6,0,1,9,.464,.637,1.101
P Valdes,OAX,1B,.357,104,359,57,128,25,0,17,78,65,31,0,0,0,5,16,.451,.568,1.019
M Valdez,VAQ,1B,.283,79,258,41,73,16,0,12,51,42,31,1,0,0,4,6,.380,.484,.865
D White,TIJ,LF,.356,71,264,50,94,16,0,16,66,39,40,1,0,0,1,13,.445,.598,1.043
M Lopez,MTY,1B,.321,105,390,81,125,33,1,22,97,59,86,1,1,0,10,8,.403,.579,.983
J Nieves,OAX,SS,.286,10,42,7,12,0,0,1,4,1,5,0,0,1,0,5,.302,.357,.659
W Otanez,MIN,1B,.280,106,400,50,112,23,0,10,61,53,54,4,3,0,6,13,.368,.413,.780
F Seguignol,TAB,1B,.270,49,178,16,48,11,0,5,24,19,23,0,0,0,0,10,.347,.416,.762
D McDonald,MVA,CF,.333,103,409,96,136,32,6,9,45,53,98,26,16,4,1,1,.413,.506,.919
R Taylor,TAB,CF,.353,33,119,20,42,10,0,6,24,18,23,6,1,0,2,1,.432,.588,1.020
W Veras,CHI,3B,.335,43,173,31,58,8,0,2,20,10,8,3,2,0,1,9,.380,.416,.796
J Macias,MXO,3B,.349,78,301,56,105,12,8,5,46,24,21,6,5,9,1,8,.396,.492,.887
E Guzman,QR,1B,.308,66,234,31,72,10,0,6,29,40,9,1,3,3,0,4,.413,.427,.840
R Mateo,VAQ,OF,.224,25,98,14,22,5,0,5,18,5,20,1,0,0,2,2,.278,.429,.706
J Leon,OAX,3B,.279,28,104,13,29,4,0,5,15,7,24,0,0,0,0,6,.336,.462,.798
J Franco,QR,1B,.250,36,128,17,32,6,1,1,15,20,34,3,1,0,0,9,.356,.336,.692
E Durazo,MTY,DH,.341,50,173,29,59,10,0,9,35,31,26,0,0,0,1,5,.447,.555,1.002
L Matos,YUC,CF,.289,88,336,58,97,16,2,6,44,40,50,22,10,2,4,7,.372,.402,.774
R Gonzalez,VAQ,RF,.278,41,162,24,45,12,0,2,20,17,23,1,4,0,2,5,.350,.389,.739
G Gil,MXO,1B,.298,92,326,53,97,13,2,11,51,29,35,1,0,4,0,9,.371,.451,.822
L Allen,MIN,OF,.083,4,12,1,1,1,0,0,0,2,5,0,0,0,0,1,.214,.167,.381
A Nunez,VAQ,RF,.257,33,109,19,28,7,0,2,19,20,19,1,2,1,2,0,.376,.376,.752
J Diaz,LAR,DH,.283,30,113,9,32,6,0,6,22,10,24,0,1,0,0,5,.347,.496,.842
D Cesar,VAQ,2B,.330,108,433,94,143,34,2,10,67,62,60,24,8,1,4,15,.412,.487,.899
K Harvey,OAX,DH,.143,6,21,0,3,1,0,0,2,1,5,0,0,0,0,3,.217,.190,.408
A Abad,PUE,1B,.196,30,107,10,21,5,0,0,14,10,19,0,1,1,0,3,.283,.243,.526
R Reyes,PUE,CF,.337,75,276,59,93,20,0,12,46,27,43,13,2,2,7,9,.387,.540,.927
L Garcia,MTY,RF,.252,83,290,41,73,13,0,10,59,45,53,2,1,0,6,12,.348,.400,.748
M Valenzuela,SLT,RF,.302,88,338,71,102,15,0,14,51,28,54,2,2,0,0,9,.364,.470,.834
B Nelson,MTY,3B,.270,39,141,18,38,11,0,3,21,19,9,6,2,3,1,7,.354,.411,.765
E Garabito,VRA,RF,.279,105,391,61,109,17,1,7,58,63,54,15,11,7,0,4,.384,.381,.765
L Garcia,VAQ,LF,.348,31,115,16,40,5,1,2,21,6,7,1,0,0,0,4,.390,.461,.851
K Pellow,SLT,1B,.385,103,374,91,144,27,0,34,107,49,64,3,2,0,7,6,.459,.730,1.189
A Amezcua,MTY,C,.292,70,233,26,68,14,1,5,40,26,27,2,3,4,1,9,.369,.425,.794
J Rushford,OAX,OF,.250,6,20,1,5,0,0,0,1,5,2,0,0,0,0,2,.400,.250,.650
J Aceves,SLT,C,.264,50,159,25,42,6,0,8,17,14,35,1,0,2,0,3,.328,.453,.780
M Ojeda,MXO,C,.286,93,318,52,91,24,1,8,48,45,49,7,7,3,2,8,.381,.443,.824
R Yan,VRA,OF,.067,9,30,2,2,1,0,0,0,3,2,1,1,1,0,3,.152,.100,.252
L Figueroa,PUE,3B,.332,72,262,27,87,19,0,3,37,22,13,0,0,4,3,15,.388,.439,.827
J Cota,SLT,LF,.266,96,349,57,93,20,3,4,37,30,65,6,4,0,3,9,.322,.375,.697
H Hernandez,VRA,SS,.263,85,232,26,61,6,2,0,32,12,35,4,2,7,4,4,.297,.306,.603
C Orrantia,MTY,2B,.260,89,262,38,68,11,2,2,22,31,32,10,9,3,2,7,.351,.340,.691
