Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
B Gil,OAX,SS,0.25,16,56,5,14,1,0,2,5,5,15,0,0,1,0,4,0.311,0.375,0.686
H Mateo,TAB,2B,0.345,105,435,88,150,16,8,3,52,60,64,32,7,5,4,6,0.423,0.439,0.862
D Cesar,LAG,2B,0.319,44,182,31,58,14,1,3,28,23,33,13,3,1,2,6,0.403,0.456,0.859
R Castro,VER,2B,0.28,13,50,9,14,3,1,1,7,8,9,0,0,1,2,1,0.377,0.44,0.817
H Hernandez,VER,SS,0.284,89,310,34,88,8,4,3,34,10,34,8,4,11,4,3,0.307,0.365,0.671
C Orrantia,MTY,2B,0.329,46,146,26,48,4,2,3,14,5,21,4,4,8,1,3,0.357,0.445,0.802
J Laurean,LAG,2B,0.263,75,179,22,47,11,1,2,36,17,29,0,3,3,5,8,0.332,0.369,0.7
J Trejo,TIG,SS,0.28,92,279,48,78,10,1,7,29,28,46,7,4,12,1,12,0.365,0.398,0.763
T Garcia,SAL,SS,0.327,40,159,29,52,10,0,11,30,9,41,3,1,0,2,1,0.366,0.597,0.964
J Lopez,MEX,SS,0.328,40,131,26,43,10,2,3,24,15,14,0,1,5,0,1,0.397,0.504,0.901
J Chavez,VER,2B,0.275,99,374,62,103,32,1,6,47,54,70,19,9,8,4,8,0.363,0.414,0.778
G Duran,MVA,2B,0.133,4,15,0,2,0,0,0,0,1,4,0,0,0,0,3,0.188,0.133,0.321
L Cruz,MEX,SS,0.406,16,64,15,26,3,0,7,18,5,3,0,1,0,0,2,0.449,0.781,1.231
L Borges,YUC,SS,0.313,97,352,49,110,20,2,1,34,28,25,1,6,16,3,12,0.36,0.389,0.75
H Gomez,MTY,SS,0.274,43,168,22,46,14,0,3,24,15,13,4,0,5,0,5,0.348,0.411,0.758
F Arias,REY,2B,0.35,34,117,22,41,10,1,1,10,7,12,1,1,5,1,2,0.394,0.479,0.872
J Rivera,CAM,2B,0.254,76,205,23,52,9,1,4,27,28,19,0,3,6,4,4,0.338,0.366,0.703
F Lizarraga,TAB,SS,0.271,70,192,27,52,10,0,2,18,16,32,0,0,12,1,8,0.329,0.354,0.683
C Gastelum,TIG,2B,0.274,104,409,69,112,19,4,9,51,43,49,13,3,12,0,13,0.352,0.406,0.757
C Gonzalez,SAL,SS,0.26,88,281,38,73,17,5,0,24,14,51,5,4,7,1,9,0.301,0.356,0.657
R Aguirre,REY,2B,0.249,81,253,36,63,8,2,1,39,24,32,3,2,14,3,11,0.313,0.308,0.621
J Sandoval,MEX,SS,0.24,73,262,32,63,11,0,3,24,16,54,0,0,5,1,11,0.286,0.317,0.603
F Romero,LAG,SS,0.335,52,179,33,60,12,1,1,19,41,33,15,2,2,2,2,0.465,0.43,0.895
J Amador,SAL,2B,0.355,100,380,79,135,13,0,18,66,36,59,1,4,1,6,11,0.418,0.532,0.949
J Arredondo,MVA,SS,0.32,53,197,31,63,9,1,1,14,19,18,4,10,4,1,0,0.378,0.391,0.769
