Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Crawford,RC,OF,0.385,4,13,2,5,1,0,0,3,1,2,1,0,0,0,0,0.429,0.462,0.89
C Ross,VIS,LF,0.125,6,16,2,2,0,0,0,2,1,4,0,0,0,1,0,0.211,0.125,0.336
A Pagan,SJ,CF,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.0,0.333
D Peralta,VIS,OF,0.346,51,208,29,72,15,0,8,42,9,28,1,0,0,2,8,0.37,0.534,0.904
M Kemp,RC,CF,0.0,5,18,0,0,0,0,0,0,1,7,0,1,0,0,2,0.053,0.0,0.053
S Van Slyke,RC,LF,0.429,2,7,2,3,0,0,0,0,2,1,0,0,0,0,0,0.556,0.429,0.984
P Bourjos,IE,CF,0.273,3,11,3,3,0,1,1,2,0,2,0,0,0,0,1,0.273,0.727,1.0
J Reddick,STK,RF,0.333,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667
J Crousset,MOD,LF,0.238,52,189,15,45,7,2,2,14,11,65,3,2,0,3,2,0.279,0.328,0.607
J Blash,HD,RF,0.258,80,283,42,73,16,3,16,53,40,85,14,8,0,3,9,0.358,0.505,0.864
B Coyle,RC,LF,0.267,56,210,29,56,6,2,15,26,12,47,1,2,0,4,3,0.307,0.529,0.836
C Epps,LAN,LF,0.275,115,396,78,109,32,5,16,75,69,116,8,8,2,7,4,0.381,0.503,0.884
M McGee,HD,LF,0.149,29,94,10,14,1,0,2,6,15,35,2,1,1,1,0,0.264,0.223,0.487
D Shines,RC,LF,0.133,15,45,6,6,2,0,0,1,5,13,2,1,0,0,1,0.22,0.178,0.398
J Austin,HD,CF,0.288,126,520,107,150,15,10,0,58,44,69,40,13,13,5,7,0.346,0.356,0.701
B Crocker,STK,CF,0.276,113,449,73,124,31,8,11,53,32,159,22,9,1,1,6,0.343,0.454,0.797
R Dixon,STK,OF,0.207,86,285,46,59,17,1,12,38,48,116,8,1,0,4,4,0.339,0.4,0.739
K Gaedele,LE,OF,0.256,127,450,77,115,26,9,13,57,43,128,27,7,2,4,9,0.33,0.44,0.77
B Humphries,MOD,OF,0.3,111,453,62,136,26,5,8,50,14,82,14,6,6,1,13,0.323,0.433,0.756
