Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
K Haines,KIN,SS,0.222,11,27,3,6,2,0,0,1,6,7,2,0,0,0,0,0.364,0.296,0.66
D Espinosa,POT,SS,0.264,133,474,90,125,31,4,18,72,74,129,29,11,10,5,8,0.375,0.46,0.834
L Sierra,WS,SS,0.0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.0,0.2
P Florimon Jr.,FRE,SS,0.267,115,430,76,115,32,5,9,68,42,107,26,9,4,5,10,0.336,0.428,0.764
J Mercer,LYN,SS,0.255,131,513,64,131,36,4,10,83,41,93,10,6,3,14,11,0.314,0.4,0.713
G Miclat,FRE,SS,0.208,6,24,4,5,1,0,0,1,3,4,1,0,0,0,0,0.296,0.25,0.546
J Bianchi,WIL,SS,0.3,60,220,32,66,12,2,4,28,20,47,12,2,3,1,3,0.36,0.427,0.787
C d'Arnaud,LYN,SS,0.295,54,210,45,62,19,4,4,26,30,41,14,5,2,2,0,0.402,0.481,0.883
R Marcial,MB,SS,0.195,67,215,23,42,3,0,3,17,10,51,6,2,12,0,6,0.238,0.251,0.489
R Rivas,KIN,SS,0.253,115,431,40,109,18,2,0,37,30,97,5,1,8,1,11,0.307,0.304,0.611
Y Navarro,SAL,SS,0.319,23,94,10,30,9,0,4,17,6,12,2,2,0,0,6,0.373,0.543,0.915
K Negron,SAL,SS,0.264,111,409,69,108,17,4,3,34,39,83,20,3,6,2,6,0.338,0.347,0.686
C Lundahl,MB,SS,0.157,60,204,15,32,8,0,2,12,6,34,1,1,0,0,4,0.189,0.225,0.414
R Dent,SAL,SS,0.268,13,41,6,11,4,0,0,3,0,10,1,0,1,1,0,0.279,0.366,0.645
R Gress,MB,SS,0.194,62,196,16,38,7,0,3,14,15,50,2,2,4,0,3,0.251,0.276,0.527
G Paiml,WS,SS,0.238,132,508,59,121,29,1,4,46,34,152,10,9,8,5,9,0.295,0.323,0.618
M Thompson,KIN,SS,0.296,7,27,2,8,5,0,0,6,0,6,0,0,1,1,0,0.31,0.481,0.792
A Seratelli,WIL,SS,0.268,103,317,41,85,12,3,3,31,33,82,21,8,8,2,3,0.343,0.353,0.696
B Stevens,FRE,SS,0.272,81,246,39,67,9,1,7,25,23,79,10,6,8,3,0,0.361,0.402,0.764
