Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
E Chavez,ORI,LF,.000,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,.000,.000,0.0
C Crawford,RSX,LF,.214,5,14,2,3,1,0,0,0,5,4,0,1,0,0,0,.421,.286,0.707
J Bautista,BLU,OF,.000,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,.250,.000,0.25
J Parraz,BRA,OF,.250,3,12,1,3,0,0,0,2,0,1,1,0,0,0,0,.250,.250,0.5
N Evans,PIR,1B,.167,2,6,0,1,0,0,0,2,0,1,0,0,0,0,0,.167,.167,0.333
J Ellsbury,RSX,CF,.200,4,10,3,2,1,0,1,3,4,3,0,0,0,0,0,.429,.600,1.029
E Nunez,YAN,3B,.200,4,10,1,2,0,0,1,1,0,0,0,0,0,0,0,.200,.500,0.7
J Schafer,AST,CF,.500,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,.500,.500,1.0
L Exposito,ORI,C,.235,5,17,1,4,0,0,0,1,0,0,0,0,0,0,3,.235,.235,0.471
R Tosoni,TWI,LF,.316,5,19,4,6,4,0,0,5,1,2,1,0,0,0,0,.350,.526,0.876
T Teagarden,ORI,C,.125,3,8,0,1,0,0,0,0,2,2,0,0,0,0,0,.364,.125,0.489
I Velasquez,RAY,OF,.290,9,31,4,9,3,0,0,0,2,3,4,1,0,0,2,.333,.387,0.72
M Main,MRL,OF,.340,11,47,10,16,2,1,0,7,4,4,1,2,0,0,0,.392,.426,0.818
D Mitchell,PHL,OF,.176,5,17,1,3,2,0,1,3,1,6,0,0,0,0,1,.222,.471,0.693
J Solano,NAT,C,.333,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,.250,.667,0.917
A Almonte,YAN,OF,.222,7,18,2,4,2,0,0,0,2,4,2,0,0,0,0,.300,.333,0.633
J Benson,TWI,CF,.375,3,8,1,3,1,0,0,0,1,2,1,1,0,0,0,.444,.500,0.944
R Adams,ORI,2B,.167,2,6,1,1,0,0,0,0,1,1,0,0,0,0,0,.286,.167,0.452
B Jeroloman,BLU,C,.286,3,7,1,2,0,0,0,1,0,0,0,0,0,0,0,.286,.286,0.571
D Brown,PHL,LF,.579,5,19,4,11,7,0,0,4,3,3,1,0,0,0,1,.636,.947,1.584
N Ashley,RAY,C,.333,15,45,6,15,3,0,1,5,7,6,2,0,0,0,0,.434,.467,0.901
K Lafrenz,PHL,C,.200,5,10,2,2,2,0,0,2,3,1,0,0,0,1,3,.357,.400,0.757
R Welty,ORI,OF,.200,3,10,1,2,1,0,0,0,2,3,0,0,0,0,0,.333,.300,0.633
C Larsson,BRA,OF,.333,5,12,1,4,0,0,0,1,5,2,2,0,0,0,0,.529,.333,0.863
W Ibarra,YAN,2B,.182,7,22,1,4,2,0,0,0,0,3,0,0,0,0,2,.182,.273,0.455
G Nunez,PIR,SS,.400,2,5,0,2,1,1,0,1,2,1,0,1,0,1,0,.500,1.000,1.5
E Perez,NAT,CF,.409,5,22,4,9,1,0,0,2,1,0,5,0,0,0,1,.435,.455,0.889
A Allen,TIG,1B,.213,17,47,7,10,2,0,0,4,4,15,0,0,0,0,0,.302,.255,0.557
A Lambo,PIR,OF,.485,9,33,10,16,4,0,1,6,5,5,1,0,0,1,0,.550,.697,1.247
B Lasater,MRL,1B,.250,6,20,3,5,2,0,0,3,5,6,0,0,0,0,0,.400,.350,0.75
A Romine,YAN,C,.208,9,24,3,5,3,0,0,5,5,3,0,0,0,0,1,.367,.333,0.7
A Santos,PIR,OF,.289,10,38,6,11,4,1,0,5,4,5,2,0,0,0,1,.386,.447,0.834
J Ceballos,MRL,C,.345,16,55,7,19,1,0,2,10,2,11,0,0,0,1,5,.383,.473,0.856
J Gonzalez,BLU,RF,.206,51,194,16,40,8,1,3,19,14,58,3,2,0,0,3,.263,.304,0.567
