Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Giambi,TUL,1B,0.429,3,7,1,3,0,0,0,1,1,2,0,0,0,0,0,0.5,0.429,0.929
C Lee,CC,1B,0.5,3,10,1,5,0,0,1,2,0,2,0,0,0,0,0,0.5,0.8,1.3
P McAnulty,ARK,1B,0.279,40,140,26,39,5,0,10,27,25,31,0,2,0,1,2,0.4,0.529,0.929
M Rizzotti,MID,1B,0.307,40,150,20,46,15,0,5,27,9,34,0,0,0,0,5,0.35,0.507,0.857
S Peterson,MID,1B,0.274,48,157,27,43,11,3,2,23,44,47,9,3,1,0,1,0.441,0.42,0.862
J Romak,SPR,1B,0.267,64,243,46,65,11,2,10,42,31,53,6,2,0,3,6,0.356,0.453,0.809
J Whittleman,NWA,1B,0.22,93,305,45,67,18,1,15,44,67,109,1,1,0,3,3,0.359,0.433,0.792
N Freiman,SA,1B,0.298,137,516,80,154,31,1,24,105,49,95,0,2,0,4,11,0.37,0.502,0.872
K Hinze,CC,1B,0.212,83,260,34,55,7,0,11,40,33,82,1,2,0,4,6,0.299,0.365,0.664
X Scruggs,SPR,1B,0.235,130,452,64,106,26,1,22,91,58,150,8,4,0,3,15,0.331,0.442,0.774
K Roling,TUL,1B,0.261,84,268,38,70,15,0,13,48,21,77,1,1,0,2,6,0.313,0.463,0.775
M Moreland,FRI,1B,0.308,3,13,4,4,2,0,0,1,0,2,0,0,0,0,0,0.357,0.462,0.819
R Lopez,ARK,1B,0.258,137,524,58,135,36,1,16,80,38,69,5,7,0,5,13,0.321,0.422,0.742
M Spina,MID,1B,0.176,70,256,34,45,11,0,7,35,32,75,0,0,0,3,11,0.272,0.301,0.573
B Paulsen,TUL,1B,0.255,120,436,58,111,18,3,13,53,37,113,1,4,0,3,9,0.314,0.399,0.713
J Singleton,CC,1B,0.284,131,461,94,131,27,4,21,79,88,131,7,2,0,5,6,0.396,0.497,0.893
A Aliotti,MID,1B,0.292,123,455,72,133,29,1,10,76,68,129,0,0,1,4,15,0.385,0.426,0.811
M Carpenter,SPR,1B,0.3,3,10,3,3,0,0,1,3,3,1,0,1,0,0,0,0.462,0.6,1.062
C McGuiness,FRI,1B,0.268,123,456,65,122,25,0,23,77,69,107,0,1,0,2,9,0.366,0.474,0.84
Z Kometani,SA,1B,0.556,4,9,0,5,1,0,0,0,2,2,0,0,0,0,0,0.636,0.667,1.303
J Swift,ARK,1B,0.232,71,224,21,52,8,0,3,12,12,63,3,4,4,0,4,0.28,0.308,0.588
