Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
W Castillo,BOI,C,.167,3,6,1,1,0,0,0,0,1,0,0,0,1,0,0,.286,.167,.452
B Lalli,BOI,C,.000,3,7,0,0,0,0,0,0,1,1,0,0,0,0,0,.125,.000,.125
R Episcopo,BOI,OF,.174,7,23,1,4,0,0,0,1,3,6,0,0,0,1,0,.259,.174,.433
S Baez,BOI,SS,.310,19,71,8,22,3,1,0,10,1,9,9,4,1,1,2,.342,.380,.722
C Gilbert,BOI,OF,.286,2,7,1,2,1,0,0,2,1,4,0,0,1,0,0,.375,.429,.804
E Puello,BOI,3B,.245,57,196,25,48,9,0,1,21,13,51,2,1,1,4,3,.312,.306,.618
P Lopez,BOI,SS,.259,23,54,9,14,2,0,0,2,2,16,2,0,0,0,2,.286,.296,.582
A Hackstedt,BOI,C,.222,12,27,3,6,5,0,0,2,0,10,0,0,0,0,2,.250,.407,.657
A Rifkin,TRI,1B,.220,15,59,10,13,2,1,3,7,7,18,0,1,0,0,0,.333,.441,.774
R Rodriguez,TRI,C,.186,26,86,5,16,1,1,0,6,10,23,1,0,1,0,1,.278,.221,.499
G Suarez,TRI,SS,.165,28,91,8,15,5,0,0,5,7,35,2,2,0,1,3,.238,.220,.457
S Boggs,TRI,OF,.204,32,93,6,19,2,0,0,8,11,17,4,2,4,0,1,.302,.226,.528
J Banda,TRI,OF,.235,44,153,17,36,6,0,4,21,10,41,1,3,1,1,3,.298,.353,.651
V Ferrante,TRI,OF,.254,73,276,32,70,17,2,6,34,17,89,3,1,0,0,3,.316,.395,.711
A Jackson,TRI,OF,.246,62,252,32,62,4,2,1,21,18,55,18,5,1,0,1,.307,.290,.596
B Berglund,TRI,OF,.217,71,253,36,55,9,4,4,28,21,77,11,2,2,2,2,.303,.332,.635
D Mayora,TRI,SS,.304,74,276,40,84,19,2,5,30,23,70,8,4,3,1,8,.375,.442,.817
