Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Nieves,VSL HOU,DH,0.409,7,22,5,9,2,1,2,8,1,4,0,1,0,1,0,0.417,0.864,1.28
Y Lopez,VSL HOU,OF,0.194,13,36,8,7,2,0,2,9,7,12,0,0,0,0,1,0.341,0.417,0.758
R Blanco,VSL HOU,OF,0.273,40,132,19,36,11,0,0,13,10,23,4,2,3,3,2,0.353,0.356,0.709
J Valdes,VSL HOU,C,0.269,18,52,9,14,4,0,0,8,6,10,2,0,1,1,1,0.361,0.346,0.707
O Figueroa,VSL HOU,1B,0.208,63,221,31,46,13,1,4,23,21,39,3,2,10,4,3,0.278,0.33,0.609
R Tello,VSL HOU,RF,0.294,46,163,25,48,12,1,7,29,6,31,2,1,2,2,4,0.328,0.509,0.837
J Medrano,VSL HOU,3B,0.289,64,218,42,63,13,1,1,36,37,40,19,4,1,1,6,0.402,0.372,0.774
M Holder,VSL HOU,CF,0.24,64,192,24,46,4,5,0,17,12,34,3,2,4,3,7,0.284,0.313,0.596
H Armas,VSL HOU,OF,0.3,70,250,51,75,9,3,9,48,40,48,10,3,5,1,3,0.413,0.468,0.881
J Paris,VSL HOU,1B,0.287,50,167,18,48,7,0,3,23,13,16,3,1,4,3,3,0.344,0.383,0.727
R Bonfante,VSL HOU,SS,0.314,58,226,30,71,12,2,0,23,21,12,15,4,1,0,5,0.378,0.385,0.762
F Hernandez,VSL HOU,C,0.299,48,167,24,50,10,2,1,23,11,20,2,1,3,1,3,0.344,0.401,0.746
J Altuve,VSL HOU,2B,0.343,64,204,40,70,12,4,0,36,28,16,15,5,3,3,8,0.429,0.441,0.87
L Alvarez,VSL HOU,C,0.241,35,112,26,27,2,1,2,14,10,15,0,1,2,0,1,0.341,0.33,0.671
J De Aguas,VSL HOU,C,0.301,40,113,10,34,3,0,0,12,11,10,1,0,2,3,2,0.379,0.327,0.706
R Garcia,VSL HOU,2B,0.276,33,87,17,24,7,1,1,11,14,16,7,3,2,1,2,0.396,0.414,0.81
L Sumoza,VSL HOU,2B,0.226,36,93,16,21,7,0,2,14,13,24,4,1,2,2,1,0.321,0.366,0.687
T Obregon,VSL SLN,SS,0.218,47,133,16,29,9,1,0,12,14,31,6,1,3,0,0,0.311,0.301,0.612
R Perez,VSL SLN,1B,0.155,43,116,13,18,4,0,2,13,15,36,0,0,0,1,2,0.272,0.241,0.513
A Fonseca,VSL SLN,OF,0.222,41,99,10,22,1,0,0,4,9,17,5,5,3,0,1,0.313,0.232,0.545
B Bolivar,VSL SLN,OF,0.215,56,195,20,42,8,0,0,23,17,32,8,2,1,3,4,0.294,0.256,0.551
K Teran,VSL SLN,3B,0.267,69,243,32,65,15,0,1,24,47,38,5,4,5,1,3,0.389,0.342,0.731
Y Alcala,VSL SLN,C,0.146,47,130,13,19,1,2,0,8,11,33,0,0,1,0,5,0.27,0.185,0.454
I Cardona,VSL SLN,DH,0.3,68,237,29,71,10,0,3,38,31,48,2,3,2,4,2,0.395,0.38,0.775
J Cortez,VSL SLN,OF,0.246,54,167,10,41,11,1,1,18,12,34,2,2,0,2,2,0.319,0.341,0.66
G Mannbel,VSL SLN,SS,0.252,66,218,36,55,7,1,0,13,41,26,4,4,2,2,6,0.391,0.294,0.685
W Perez,VSL SLN,OF,0.096,28,52,3,5,0,0,0,2,6,25,0,0,0,0,0,0.19,0.096,0.286
A Rivero,VSL SLN,OF,0.264,53,174,26,46,5,3,1,16,28,26,1,3,3,1,2,0.383,0.345,0.728
W Vivas,VSL SLN,2B,0.265,47,136,24,36,6,0,0,8,18,34,4,5,5,0,3,0.355,0.309,0.664
F Guzman,VSL SLN,1B,0.094,15,32,2,3,0,0,0,2,0,7,0,0,0,1,0,0.118,0.094,0.211
P Jaspe,VSL SLN,LF,0.186,52,161,24,30,3,0,1,9,18,52,3,0,2,1,5,0.309,0.224,0.533
J Loaisiga,VSL SEA,1B,0.307,35,88,19,27,7,0,1,16,11,17,3,0,2,0,4,0.39,0.42,0.81
J Hernandez,VSL SEA,C,0.297,30,74,6,22,4,0,0,10,7,12,0,0,3,1,2,0.354,0.351,0.705
C Del Rio,VSL SEA,C,0.287,37,94,12,27,3,2,4,16,13,23,0,1,0,1,3,0.398,0.489,0.888
H Espinoza,VSL SEA,SS,0.31,56,145,31,45,10,1,1,32,24,5,1,0,5,1,6,0.423,0.414,0.837
C Fuentes,VSL SEA,3B,0.314,69,242,54,76,12,1,2,47,28,38,9,8,4,3,2,0.405,0.397,0.802
T Serrano,VSL SEA,CF,0.239,66,222,40,53,8,1,1,25,41,40,10,8,11,6,2,0.357,0.297,0.654
L Gonzalez,VSL SEA,C,0.265,39,102,12,27,4,1,0,10,7,15,1,1,0,0,7,0.342,0.324,0.666
C Ramirez,VSL SEA,2B,0.266,55,184,33,49,14,2,0,20,25,30,2,3,6,2,4,0.366,0.364,0.73
R Rangel,VSL SEA,OF,0.28,68,232,43,65,14,6,4,46,33,54,4,2,1,2,3,0.385,0.444,0.829
Y Batista,VSL SEA,SS,0.284,54,162,33,46,5,1,0,9,15,23,5,4,5,0,1,0.376,0.327,0.704
J Rivero,VSL SEA,RF,0.3,70,240,42,72,12,2,11,61,25,74,4,3,0,2,3,0.41,0.504,0.914
R Velasquez,VSL SEA,SS,0.244,59,172,22,42,3,2,1,10,17,27,5,5,9,0,4,0.333,0.302,0.636
J Agudelo,VSL SEA,2B,0.231,51,160,31,37,5,2,0,17,23,34,3,6,3,1,3,0.374,0.288,0.661
A Garcia,VSL SEA,1B,0.141,33,71,3,10,2,0,0,3,4,27,0,1,0,0,3,0.197,0.169,0.366
E Garcia,VSL SEA,LF,0.191,40,94,8,18,4,1,0,9,16,42,0,2,0,1,2,0.306,0.255,0.562
R Torrealba,VSL SEA,OF,0.182,36,66,10,12,3,0,0,10,10,8,1,0,4,1,0,0.295,0.227,0.522
R Tejada,VSL NYN,SS,0.364,32,121,32,44,5,0,3,25,19,19,16,5,1,2,1,0.466,0.479,0.946
R Van Gurp,VSL NYN,SS,0.077,3,13,1,1,0,0,0,2,0,4,1,0,0,0,0,0.077,0.077,0.154
A Pirela,VSL NYN,OF,0.051,16,39,3,2,0,0,0,1,12,19,1,0,0,0,0,0.288,0.051,0.34
I Alvarez,VSL NYN,OF,0.323,57,201,39,65,10,2,4,22,37,35,27,8,2,1,4,0.439,0.453,0.891
D Rivas,VSL NYN,1B,0.264,65,235,35,62,9,2,3,32,25,34,6,10,0,4,8,0.337,0.357,0.695
J Torres,VSL NYN,3B,0.298,58,218,27,65,11,0,5,28,20,34,2,4,0,4,2,0.357,0.417,0.774
L Nieves,VSL NYN,2B,0.235,57,226,44,53,7,5,0,17,22,36,27,7,2,0,3,0.313,0.31,0.623
C Diaz,VSL NYN,DH,0.239,54,180,24,43,9,0,4,23,13,64,4,5,1,4,0,0.305,0.356,0.661
J Diaz,VSL NYN,OF,0.223,37,130,20,29,2,1,2,20,17,27,9,4,0,3,3,0.333,0.3,0.633
N Moreno,VSL NYN,C,0.237,57,198,24,47,8,1,1,29,30,55,3,4,0,3,2,0.339,0.303,0.642
P Nunez,VSL NYN,C,0.178,51,146,11,26,5,0,0,15,27,36,0,1,0,1,4,0.316,0.212,0.529
B Soto,VSL NYN,CF,0.189,22,74,12,14,0,1,0,0,10,29,3,3,0,0,0,0.302,0.216,0.519
R Alvarez,VSL NYN,3B,0.206,26,97,11,20,5,1,1,8,4,20,3,1,0,2,4,0.262,0.309,0.571
L Hernandez,VSL NYN,C,0.224,46,147,16,33,5,1,1,19,15,29,2,2,1,0,2,0.333,0.293,0.626
L Rojas,VSL NYN,OF,0.18,52,172,21,31,2,2,0,9,17,49,3,4,3,1,8,0.268,0.215,0.483
W Torres,VSL PHI,CF,0.292,37,120,25,35,5,1,2,11,18,25,4,3,3,1,1,0.39,0.4,0.79
H Garcia,VSL PHI,3B,0.296,49,169,35,50,10,1,2,28,12,26,9,2,3,0,2,0.383,0.402,0.786
B Oviedo,VSL PHI,2B,0.232,59,155,26,36,10,2,2,18,21,32,4,2,3,1,6,0.333,0.361,0.695
L Rossi,VSL PHI,OF,0.305,57,177,29,54,6,5,1,12,8,35,10,6,3,1,3,0.358,0.412,0.77
J Guerra,VSL PHI,C,0.3,43,120,13,36,9,0,3,21,6,19,2,1,3,2,6,0.358,0.45,0.808
D Bravo,VSL PHI,RF,0.276,47,134,15,37,6,1,1,19,9,24,2,5,1,1,1,0.351,0.358,0.709
Y Rodriguez,VSL PHI,SS,0.361,64,230,41,83,13,1,1,36,24,20,19,8,0,1,5,0.429,0.439,0.868
B Doi,VSL PHI,1B,0.248,56,141,23,35,10,0,3,19,20,36,6,2,0,3,1,0.343,0.383,0.726
M Fuentes,VSL PHI,1B,0.271,50,133,11,36,3,2,1,18,9,20,1,0,2,1,7,0.319,0.346,0.665
N Lezcano,VSL PHI,OF,0.202,38,84,9,17,3,0,0,3,3,17,1,0,0,0,3,0.247,0.238,0.485
F Murakami,VSL PHI,OF,0.276,67,232,35,64,13,1,2,35,18,25,7,8,1,3,4,0.337,0.366,0.704
O Reyes,VSL PHI,C,0.268,22,56,3,15,0,0,1,8,4,12,1,1,0,0,1,0.317,0.321,0.638
F Diaz,VSL PHI,C,0.234,54,158,13,37,8,1,0,14,6,25,3,1,0,3,1,0.262,0.297,0.559
C Hernandez,VSL PHI,SS,0.276,54,181,32,50,7,8,2,21,11,30,6,4,7,2,4,0.328,0.436,0.765
L Martinez,VSL PHI,DH,0.267,54,172,21,46,8,3,1,21,15,30,4,0,0,2,1,0.333,0.366,0.7
N Sosa,VSL PHI,SS,0.225,43,120,14,27,3,0,1,10,5,16,3,4,3,0,2,0.262,0.275,0.537
A Chourio,VSL PIT,3B,0.319,68,229,61,73,8,3,1,19,48,31,44,16,6,0,2,0.458,0.393,0.851
D Mavares,VSL PIT,SS,0.257,51,144,36,37,6,1,1,20,27,11,7,6,2,2,2,0.384,0.333,0.718
