Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Belliard,POT,2B,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
A Cintron,FRE,SS,0.6,2,5,2,3,0,0,1,2,0,1,0,0,0,0,0,0.6,1.2,1.8
J Colina,WS,2B,0.306,59,216,34,66,22,1,3,22,22,22,10,5,0,1,4,0.373,0.458,0.832
D Mollenhauer,WS,2B,0.262,37,130,14,34,5,3,0,11,5,21,4,1,6,1,4,0.287,0.346,0.633
B Friday,LYN,SS,0.287,85,341,59,98,20,4,2,29,34,56,16,11,7,1,7,0.365,0.387,0.752
G Picart,LYN,SS,0.148,25,81,4,12,4,0,0,6,1,12,0,0,1,1,1,0.167,0.198,0.364
C McConnell,WIL,SS,0.252,120,461,46,116,29,1,1,34,48,71,23,16,7,3,13,0.333,0.325,0.659
R McCarthy,FRE,SS,0.242,56,198,24,48,9,3,5,23,19,38,2,3,0,0,5,0.315,0.394,0.709
S Bynum,POT,SS,0.266,50,177,28,47,13,0,6,30,14,36,2,1,0,0,3,0.326,0.441,0.767
V Alvarez,LYN,2B,0.227,10,22,3,5,1,0,0,3,4,4,2,0,0,0,0,0.346,0.273,0.619
M McCoy,FRE,2B,0.6,1,5,1,3,0,0,0,1,0,1,0,1,0,0,0,0.6,0.6,1.2
D Arnold,MB,2B,0.29,9,31,2,9,2,1,0,1,4,8,2,1,0,0,0,0.371,0.419,0.791
T Torres,SAL,SS,0.272,127,475,67,129,36,4,9,62,62,97,12,6,3,3,8,0.356,0.421,0.777
A Gonzalez,LYN,2B,0.251,91,371,50,93,19,2,3,34,15,73,19,13,14,1,5,0.281,0.337,0.618
S Miranda,WS,SS,0.209,39,110,11,23,5,2,0,12,7,15,5,5,1,3,4,0.25,0.291,0.541
R Mena,SAL,SS,0.213,76,240,31,51,10,2,0,15,13,48,4,5,4,3,4,0.253,0.271,0.524
G Buchanan,SAL,2B,0.24,114,383,51,92,18,5,0,39,31,74,10,2,5,5,6,0.297,0.313,0.61
T Jones,MB,2B,0.248,128,463,81,115,29,3,16,78,77,107,17,8,2,2,6,0.361,0.428,0.789
N Romero,KIN,2B,0.296,108,395,64,117,22,1,6,53,34,55,10,4,4,5,8,0.351,0.403,0.753
J De Los Santos,LYN,SS,0.233,56,210,27,49,5,3,0,13,17,39,14,10,10,1,0,0.293,0.286,0.578
C Arnal,KIN,2B,0.198,36,106,7,21,3,0,0,8,5,19,3,2,6,0,5,0.234,0.226,0.461
W Sutil,SAL,2B,0.268,21,82,15,22,6,0,0,5,2,13,6,2,1,0,0,0.294,0.341,0.636
O Castro,POT,2B,0.236,13,55,2,13,3,0,0,6,1,6,1,1,0,0,1,0.25,0.291,0.541
C De La Cruz,KIN,2B,0.316,11,38,4,12,2,0,0,14,8,8,1,1,0,0,0,0.435,0.368,0.803
M Abreu,FRE,2B,0.275,116,429,55,118,24,1,6,43,15,44,21,10,10,3,13,0.304,0.378,0.681
J Bianchi,WIL,SS,0.255,104,396,57,101,34,5,10,61,20,95,13,4,4,8,7,0.29,0.442,0.732
R Marcial,MB,SS,0.262,53,145,22,38,9,0,1,15,20,28,4,3,4,1,1,0.361,0.345,0.706
C Rivero,KIN,SS,0.282,108,411,46,116,27,1,8,64,36,84,1,2,2,3,12,0.342,0.411,0.753
M Martinez,POT,2B,0.266,104,417,63,111,25,6,3,58,27,49,25,7,20,2,7,0.32,0.376,0.697
A Davis,KIN,2B,0.203,37,148,22,30,5,1,4,16,15,26,5,2,2,1,0,0.283,0.331,0.614
K Mertins,WIL,2B,0.282,118,425,60,120,27,7,3,46,36,91,28,5,2,2,7,0.351,0.4,0.751
C Lundahl,MB,SS,0.224,19,58,6,13,1,0,1,9,1,12,1,1,1,0,1,0.237,0.293,0.53
C Lang,WS,2B,0.255,65,204,25,52,14,1,2,19,23,28,9,3,3,1,5,0.338,0.363,0.7
M Cavagnaro,LYN,2B,0.353,10,34,3,12,4,1,0,6,2,4,0,0,1,0,3,0.389,0.529,0.918
R Gress,MB,SS,0.169,27,83,6,14,4,0,1,9,3,29,0,1,0,0,1,0.207,0.253,0.46
B Hicks,MB,SS,0.234,93,342,68,80,23,2,19,56,45,122,14,3,3,2,9,0.335,0.48,0.815
D Lyons,POT,2B,0.254,55,197,32,50,15,3,2,33,30,47,6,2,2,3,3,0.375,0.391,0.766
G Paiml,WS,SS,0.271,92,329,41,89,19,5,3,28,19,88,6,3,5,0,3,0.31,0.386,0.696
J White,FRE,2B,0.238,63,214,27,51,8,1,1,17,17,53,10,4,7,1,0,0.308,0.299,0.607
A Seratelli,WIL,SS,0.23,110,357,49,82,16,7,8,51,41,101,17,6,0,6,2,0.308,0.381,0.689
J Persichina,WS,2B,0.275,52,167,18,46,5,3,1,22,18,25,10,5,2,2,3,0.349,0.359,0.708
W White,MB,SS,0.222,3,9,2,2,0,1,0,0,1,3,1,0,1,0,1,0.3,0.444,0.744
