Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Blaquiere,KNG,C,.271,37,129,25,35,9,0,3,18,26,47,0,0,0,1,0,.406,.411,.817
E Polanco,BLU,1B,.311,62,219,36,68,16,1,10,42,19,45,3,0,0,2,5,.365,.530,.895
M Rigoli,JCY,3B,.205,32,83,10,17,5,0,2,9,12,28,0,0,1,1,2,.343,.337,.680
R Tello,GRE,RF,.288,44,153,25,44,9,2,3,25,12,37,4,1,0,2,1,.347,.431,.778
W McFadden,BUR,RF,.212,32,113,14,24,3,1,2,7,13,24,2,0,0,0,1,.305,.310,.614
D De La Osa,ELI,2B,.263,59,236,50,62,13,0,6,32,37,65,8,3,0,1,2,.384,.394,.778
P Maat,KNG,DH,.000,2,6,0,0,0,0,0,1,0,2,0,0,0,1,1,.000,.000,.000
J Tarnow,BLU,C,.183,22,60,4,11,3,0,0,8,8,24,0,0,0,1,2,.286,.233,.519
D Wood,BUR,1B,.289,40,149,17,43,10,1,2,21,15,14,1,5,0,1,3,.352,.409,.761
A Soto,ELI,C,.276,31,116,23,32,10,0,10,26,9,40,0,0,0,0,2,.344,.621,.964
J Martinez,JCY,OF,.247,30,85,11,21,2,0,4,17,14,30,1,1,0,1,2,.369,.412,.781
D Britton,PUL,CF,.253,57,198,37,50,10,3,6,25,12,69,7,7,1,2,1,.312,.424,.736
L Ware,DAN,CF,.272,65,243,42,66,11,6,3,33,11,57,13,1,0,5,5,.323,.403,.727
J Brock,PUL,LF,.133,6,15,0,2,1,0,0,2,1,2,1,1,1,0,0,.188,.200,.388
N Romero,ELI,3B,.274,48,197,34,54,10,1,7,32,17,57,0,1,0,4,5,.338,.442,.779
A Severino,ELI,RF,.243,32,103,18,25,5,1,2,10,18,25,4,2,0,0,0,.366,.369,.735
S Welch,KNG,3B,.281,63,253,33,71,14,8,4,34,11,40,4,0,0,2,2,.316,.447,.763
R D Oleo,BLU,DH,.216,52,162,25,35,5,2,3,19,25,34,7,5,0,1,4,.319,.327,.646
I Medrano,KNG,2B,.329,17,70,13,23,6,1,0,8,6,15,2,2,0,2,0,.380,.443,.823
L Sierra,BRI,SS,.167,5,18,1,3,0,0,0,1,4,4,0,0,1,0,1,.318,.167,.485
R Cardona,BLU,SS,.283,49,166,25,47,10,0,3,28,22,40,4,4,2,1,5,.372,.398,.769
L Carolus,BLU,3B,.275,49,167,21,46,8,1,7,29,10,55,6,2,3,0,2,.324,.461,.785
P Gonzalez,GRE,C,.253,26,87,5,22,2,0,0,8,6,18,0,0,1,0,3,.301,.276,.577
A Bonevacia,BLU,OF,.256,30,78,12,20,1,0,1,8,10,30,1,4,5,0,3,.341,.308,.649
G Rodriguez,DAN,1B,.253,58,221,31,56,11,3,13,49,17,67,1,1,0,4,5,.310,.507,.817
D Benitez,PUL,2B,.281,36,121,25,34,10,0,3,17,10,26,0,0,1,2,2,.341,.438,.779
G Zavala,KNG,RF,.250,33,120,18,30,13,1,4,18,3,48,0,2,0,1,1,.289,.475,.764
R Leveret,ELI,1B,.306,9,36,7,11,3,0,2,6,5,9,0,0,0,0,0,.405,.556,.960
C Parra,DAN,LF,.208,20,72,6,15,3,0,0,6,4,33,1,1,1,0,3,.269,.250,.519
J Fuentes,PUL,C,.337,59,208,28,70,18,1,2,40,28,30,0,1,0,5,7,.407,.462,.868
J Bogany,JCY,LF,.260,40,123,18,32,10,1,1,15,13,42,5,4,0,1,1,.333,.382,.715
K Hinze,GRE,1B,.269,55,197,29,53,13,0,8,32,34,46,1,1,0,3,8,.374,.457,.831
K Miles,DAN,LF,.225,26,89,10,20,2,1,1,8,3,32,2,0,0,2,2,.253,.303,.556
K Miller,GRE,1B,.274,19,62,3,17,2,1,1,13,6,19,0,0,0,1,3,.333,.387,.720
E Otero,PRI,2B,.332,55,208,38,69,13,7,5,32,21,45,3,0,1,3,8,.398,.534,.932
J Reynolds,PRI,OF,.222,9,27,4,6,1,2,0,0,4,6,1,1,0,0,0,.323,.407,.730
P Roy,PUL,P,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
E Santiago,ELI,SS,.111,2,9,1,1,0,0,0,0,0,2,0,0,0,0,1,.111,.111,.222
S Buckridge,BRI,C,.220,14,41,5,9,1,0,0,6,5,10,0,0,2,1,1,.327,.244,.570
I Castro,JCY,C,.237,39,139,10,33,8,0,3,21,12,25,0,0,0,1,2,.296,.360,.656
J Brito,ELI,2B,.261,11,46,11,12,3,0,0,2,2,7,2,0,0,0,1,.292,.326,.618
J Sucre,DAN,C,.182,44,154,14,28,2,0,3,15,7,24,1,1,1,0,5,.222,.253,.475
D Cruz,BUR,1B,.267,38,135,15,36,6,0,1,14,3,27,1,1,0,0,2,.288,.333,.621
Y Molina,BUR,SS,.280,27,82,12,23,1,3,2,4,16,28,1,2,3,0,0,.398,.439,.837
E Rosario,GRE,3B,.304,47,168,23,51,6,3,2,18,13,20,4,2,1,2,8,.360,.411,.771
M Olson,BUR,OF,.067,4,15,3,1,0,0,0,0,1,7,0,0,0,0,0,.125,.067,.192
I Alvarez,KNG,3B,.189,29,95,16,18,4,0,1,7,3,29,2,1,0,1,4,.250,.263,.513
M Kennelly,DAN,C,.246,44,167,14,41,9,0,4,25,8,37,0,2,1,1,2,.278,.371,.650
R Bonfante,GRE,SS,.261,43,138,19,36,6,2,0,12,6,14,10,3,1,1,3,.295,.333,.628
F Hernandez,GRE,C,.298,36,114,14,34,8,0,3,17,8,19,0,0,1,1,5,.347,.447,.794
W Infante,GRE,RF,.185,34,92,9,17,1,0,0,5,8,19,3,4,0,0,1,.265,.196,.460
G Toribio,JCY,2B,.212,42,146,20,31,2,0,0,5,22,43,11,4,2,1,1,.314,.226,.540
L Bernardo,BLU,C,.197,40,122,7,24,1,0,1,8,5,17,1,1,3,1,4,.244,.230,.474
J De Leon,GRE,SS,.235,32,102,16,24,6,2,1,14,6,24,1,2,0,0,4,.297,.363,.660
R Fernandez,KNG,RF,.259,57,228,41,59,10,5,4,31,24,69,4,4,1,0,3,.332,.399,.731
Y Reyes,BUR,C,.190,16,42,4,8,2,0,0,1,2,7,0,0,0,0,3,.261,.238,.499
J Arias,PUL,C,.239,35,113,15,27,2,2,2,16,11,31,1,0,1,4,2,.313,.345,.658
O Morales,JCY,1B,.250,47,152,30,38,12,1,12,28,18,65,1,0,0,2,2,.345,.579,.924
E Lara,JCY,RF,.267,45,161,21,43,11,0,5,21,15,60,2,2,0,2,2,.337,.429,.766
O Santos,BRI,C,.259,22,81,13,21,6,0,1,8,3,22,1,2,2,0,2,.310,.370,.681
H Vargas,BRI,3B,.241,42,137,18,33,4,1,0,18,9,19,9,5,5,3,5,.296,.285,.581
J Waltenbury,ELI,1B,.319,63,263,49,84,22,3,10,45,27,46,0,2,0,2,10,.382,.540,.922
D Black,BLU,C,.128,14,39,3,5,0,0,0,2,8,14,0,0,0,1,2,.300,.128,.428
N Papasan,ELI,2B,.389,10,36,7,14,3,0,1,5,1,9,0,1,0,0,2,.405,.556,.961
K Hash,PUL,C,.222,4,9,0,2,0,0,0,1,0,0,0,0,0,0,0,.222,.222,.444
J Matthews,BRI,DH,.300,27,80,18,24,5,1,2,12,9,33,4,3,1,0,0,.371,.463,.833
S Shults,DAN,3B,.375,2,8,1,3,0,0,1,2,1,3,0,0,0,0,0,.444,.750,1.194
D Stegall,KNG,OF,.295,30,122,16,36,6,0,3,13,13,26,1,1,0,1,1,.365,.418,.783
D Berres,DAN,OF,.300,6,20,4,6,0,0,1,5,6,4,0,1,1,0,0,.462,.450,.912
R Welty,BLU,RF,.314,55,207,26,65,13,2,3,34,9,49,6,3,2,1,3,.362,.440,.801
E Sonoqui,PRI,1B,.269,59,219,27,59,12,0,3,29,22,73,2,0,1,1,8,.340,.365,.705
L West,BLU,LF,.210,29,81,14,17,5,0,5,17,5,35,0,1,0,0,1,.304,.457,.761
A Cartwright,GRE,2B,.306,39,121,23,37,2,2,3,17,15,32,13,4,0,1,4,.410,.430,.839
B Reynolds,PRI,3B,.289,58,232,37,67,10,4,6,36,17,70,7,2,0,3,3,.344,.444,.788
T Mitchell,JCY,CF,.202,54,168,24,34,7,2,3,18,12,65,13,2,3,1,4,.258,.321,.580
R Del Campo,KNG,DH,.237,10,38,3,9,0,0,1,5,1,5,1,1,0,0,0,.256,.316,.572
J Campusano,DAN,2B,.291,50,189,27,55,9,3,0,19,22,28,5,2,2,0,6,.371,.370,.741
J Beresford,ELI,SS,.246,55,179,26,44,5,1,0,23,25,35,1,4,5,0,5,.345,.285,.630
C Mojica,GRE,C,.302,16,43,8,13,0,0,0,3,2,15,0,0,1,0,0,.388,.302,.690
F Almonte,GRE,LF,.271,53,199,23,54,10,3,5,30,10,67,0,3,0,0,0,.322,.427,.750
K Sams,PUL,RF,.204,32,108,16,22,3,1,10,20,11,47,1,1,0,0,2,.295,.528,.823
J Altuve,GRE,2B,.284,40,141,26,40,9,3,2,21,8,26,8,2,2,1,2,.320,.433,.753
J Rivero,PUL,RF,.251,63,223,38,56,5,3,5,33,22,67,6,2,1,5,9,.336,.368,.704
M Tavarez,BRI,OF,.193,32,114,19,22,6,0,3,8,6,54,2,1,2,0,1,.240,.325,.564
J Aparicio,BUR,LF,.252,57,218,32,55,8,1,2,27,15,66,7,4,0,2,3,.307,.326,.632
P Zapata,KNG,CF,.221,58,226,24,50,4,1,0,15,8,56,12,2,1,0,3,.257,.248,.505
A Franco,BUR,2B,.257,62,237,27,61,10,1,1,25,19,41,14,7,6,1,1,.314,.321,.635
T Francisco,PRI,C,.241,23,87,7,21,6,0,1,7,1,18,0,0,0,2,5,.261,.345,.606
D Luis,PRI,SS,.218,46,174,30,38,2,4,0,10,23,47,11,4,2,2,5,.320,.276,.596
R Novas,PRI,RF,.223,50,179,16,40,5,2,3,18,14,43,3,2,1,1,7,.282,.324,.606
G Soto,PUL,2B,.197,42,142,15,28,3,0,0,6,10,37,1,2,1,0,2,.260,.218,.478
D Biell,PRI,LF,.152,48,165,16,25,5,2,0,4,12,74,5,2,2,0,1,.209,.206,.415
F Cruz,BUR,3B,.237,53,198,19,47,9,0,0,14,3,43,3,3,0,0,6,.260,.283,.543
C Doyle,KNG,C,.308,41,159,27,49,11,1,0,20,22,24,1,1,0,1,4,.390,.390,.780
K Gilbert,BRI,DH,.272,43,162,25,44,11,0,4,31,6,43,3,1,1,0,4,.302,.414,.715
J Gilmore,DAN,3B,.337,67,258,27,87,23,0,4,31,13,41,0,3,0,5,10,.365,.473,.837
