Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
F Catalanotto,FRI,OF,.000,1,4,1,0,0,0,0,0,1,2,0,0,0,0,0,.200,.000,0.2
M DeJean,TUL,P,--,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
J Encarnacion,SPR,OF,.155,15,58,5,9,4,0,0,4,6,11,1,0,0,0,1,.246,.224,0.47
C Pride,ARK,OF,.239,44,159,18,38,8,1,3,23,23,48,5,4,0,2,5,.335,.358,0.694
R White,CC,P,.000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
J Hairston,FRI,OF,.167,3,12,2,2,1,0,1,2,0,3,0,0,0,0,0,.167,.500,0.667
B Wilkerson,FRI,OF,.200,3,10,3,2,1,0,0,0,4,1,0,0,0,0,1,.429,.300,0.729
J Brewer,WIC,SS,.250,47,168,22,42,10,1,2,12,5,32,2,2,5,0,1,.280,.357,0.637
J Sandberg,WIC,3B,.103,18,68,5,7,0,0,1,2,9,20,0,0,0,0,1,.218,.147,0.365
A Burnside,SA,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
S Wooten,SA,C,.262,29,103,10,27,3,0,0,9,11,14,0,0,0,1,4,.353,.291,0.644
T Phelps,CC,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
T Raines,CC,OF,.244,20,82,15,20,2,1,1,7,7,18,4,2,1,0,1,.319,.329,0.648
J Padilla,WIC,OF,.336,69,247,51,83,13,1,10,49,32,40,11,3,2,3,10,.424,.518,0.942
T Donovan,FRI,CF,.254,16,63,11,16,1,2,0,5,9,10,6,3,0,0,1,.356,.333,0.689
B Backe,CC,P,--,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,--,--,0.0
M Teixeira,FRI,1B,.000,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,.500,.000,0.5
M Asencio,CC,P,.000,4,6,1,0,0,0,0,0,0,3,0,0,1,0,0,.000,.000,0.0
M Stodolka,WIC,1B,.291,110,381,69,111,27,1,12,59,73,91,4,0,0,2,13,.409,.462,0.871
V Faison,MID,OF,.227,99,348,36,79,18,9,5,46,23,83,11,3,9,1,4,.280,.374,0.654
T Wellemeyer,SPR,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
J Richardson,SPR,3B,.291,113,430,65,125,22,1,18,78,47,118,0,2,0,3,9,.369,.472,0.841
A Morrissey,ARK,2B,.263,134,486,85,128,27,2,9,50,92,131,12,7,5,1,11,.396,.383,0.778
C Brazell,WIC,1B,.349,30,109,15,38,5,0,7,15,11,19,0,0,0,0,1,.408,.587,0.995
T Olson,TUL,3B,.290,11,31,3,9,0,1,1,8,1,8,0,0,0,0,0,.313,.452,0.764
T Sanchez,TUL,C,.175,32,57,4,10,3,0,1,8,8,10,0,0,1,0,0,.277,.281,0.558
F Brooks,SA,P,.000,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,.000,.000,0.0
B Basham,SA,P,--,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
R Deago,SA,P,.286,6,7,0,2,0,0,0,1,0,2,0,0,2,0,0,.286,.286,0.571
R Sadler,CC,OF,.253,138,491,72,124,25,2,24,93,53,120,13,9,1,8,16,.330,.458,0.789
R Lewis,WIC,3B,.260,15,50,2,13,1,0,0,6,3,6,0,1,1,1,2,.296,.280,0.576
O Joseph,WIC,OF,.254,105,347,39,88,12,4,3,30,20,73,11,12,7,2,7,.296,.337,0.634
E Moreno,SA,P,--,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
B Gordon,CC,P,.167,14,6,0,1,0,0,0,1,0,1,0,0,0,0,0,.167,.167,0.333
T Johnson,SPR,P,--,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
M Pagnozzi,SPR,C,.209,13,43,5,9,3,0,0,3,2,11,0,0,1,0,2,.261,.279,0.54
S Thompson,TUL,P,.111,10,18,2,2,0,0,0,0,0,4,0,0,2,0,0,.111,.111,0.222
J Morillo,TUL,P,.000,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
J Perry,MID,OF,.256,21,78,15,20,7,0,5,17,11,20,0,0,0,0,2,.389,.538,0.928
R Gorecki,SPR,OF,.237,24,76,9,18,1,0,0,8,11,20,3,2,0,0,2,.333,.250,0.583
B Wilson,ARK,C,.271,50,181,24,49,9,0,6,27,22,26,5,3,0,1,5,.348,.420,0.768
A Greenberg,WIC,CF,.266,132,467,73,124,30,11,8,43,74,107,23,9,13,1,1,.373,.428,0.802
J Motte,SPR,P,.500,19,2,1,1,1,0,0,0,0,1,0,0,0,0,0,.500,1.000,1.5
C Myers,ARK,C,.253,50,174,18,44,6,0,3,29,23,27,3,3,1,4,7,.337,.339,0.676
M Johnson,CC,1B,.267,86,266,44,71,15,3,16,51,53,90,0,1,0,2,3,.390,.526,0.916
B Snyder,MID,DH,.254,111,370,63,94,31,1,8,48,75,100,1,1,2,4,14,.379,.408,0.787
R Robnett,MID,OF,.267,120,490,73,131,39,2,18,74,34,130,4,3,0,4,12,.316,.465,0.782
D Sanchez,SPR,C,.161,11,31,3,5,1,0,1,4,7,1,0,0,0,1,1,.308,.290,0.598
J Nettles,WIC,3B,.267,58,221,24,59,14,0,8,41,16,52,1,0,0,4,4,.311,.439,0.75
G Melendez,CC,P,.000,18,1,0,0,0,0,0,0,0,0,0,0,2,0,0,.000,.000,0.0
R Washington,SPR,3B,.263,25,95,13,25,4,0,4,20,7,10,0,0,0,1,2,.324,.432,0.755
J Gaetti,TUL,OF,.232,49,177,24,41,11,0,8,28,21,52,2,1,0,2,4,.324,.429,0.753
C Colonel,TUL,3B,.309,134,527,78,163,47,0,17,84,46,80,6,4,0,6,13,.362,.495,0.857
J Ash,CC,2B,.300,79,280,33,84,16,2,3,33,26,17,2,3,9,0,2,.374,.404,0.777
A Peel,ARK,LF,.255,83,310,34,79,20,2,7,38,6,43,2,0,2,3,8,.284,.400,0.684
J Barthmaier,CC,P,.143,12,7,1,1,0,0,0,1,2,4,0,0,3,0,1,.333,.143,0.476
M Miller,TUL,OF,.262,126,446,59,117,22,2,11,61,42,69,1,4,0,4,10,.337,.395,0.731
J Jay,SPR,OF,.235,26,102,17,24,4,2,2,11,11,19,4,1,0,0,0,.333,.373,0.706
E Cornejo,MID,2B,.286,59,196,22,56,11,0,2,26,17,22,3,2,3,0,5,.346,.372,0.718
L Powell,MID,C,.292,60,219,46,64,9,2,11,39,36,40,1,0,0,1,7,.391,.502,0.893
T Metcalf,FRI,3B,.280,55,200,38,56,18,0,7,34,21,44,2,1,0,4,3,.345,.475,0.82
V Arce,WIC,SS,.242,28,66,9,16,4,0,1,3,1,11,2,0,0,0,2,.286,.348,0.634
D Macias,SA,OF,.251,100,331,43,83,15,5,8,50,51,53,5,8,0,4,6,.355,.399,0.754
F Caraballo,CC,OF,.256,124,390,45,100,27,1,13,57,27,110,5,2,2,3,6,.311,.431,0.741
A Lopez,SA,P,.000,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,.000,0.5
J Geer,SA,P,.222,8,18,3,4,0,0,0,0,0,3,0,0,4,0,0,.222,.222,0.444
T Manzella,CC,SS,.289,64,228,35,66,12,3,1,15,19,40,10,2,6,1,4,.343,.382,0.724
E Maysonet,CC,SS,.271,107,340,35,92,14,2,5,39,17,65,5,2,11,2,9,.307,.368,0.675
