Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
O Casamayor,ABD,2B,0.309,24,81,13,25,5,2,0,10,5,9,0,1,5,0,1,0.356,0.42,0.776
E Otero,HV,2B,0.214,53,192,23,41,12,2,1,17,18,51,2,0,0,0,7,0.281,0.313,0.593
O Dominguez,AUB,2B,0.241,57,199,39,48,12,1,3,21,32,48,14,2,5,1,2,0.35,0.357,0.707
J Fernandez,AUB,2B,0.189,25,53,8,10,3,0,0,3,3,20,0,1,2,0,3,0.232,0.245,0.477
C Hernandez,WIL,2B,0.325,65,255,36,83,13,2,0,23,26,27,32,6,0,3,0,0.39,0.392,0.782
L Parache,SI,2B,0.235,45,149,17,35,9,1,3,20,10,20,4,2,5,2,1,0.284,0.369,0.653
H Jimenez,VER,2B,0.218,51,179,20,39,7,2,0,9,16,30,5,4,7,1,1,0.291,0.279,0.571
J Toole,MV,2B,0.083,5,12,1,1,0,0,0,1,0,0,1,0,1,0,1,0.214,0.083,0.298
A Nunez,CT,2B,0.223,68,265,29,59,14,4,2,27,14,76,14,6,4,2,8,0.265,0.328,0.593
J Garcia,LOW,2B,0.217,57,161,13,35,8,0,0,15,6,35,0,0,3,3,7,0.246,0.267,0.513
L Hoes,ABD,2B,0.464,8,28,8,13,5,1,1,5,2,1,1,1,0,0,1,0.531,0.821,1.353
B Orloff,TRI,2B,0.307,63,238,52,73,4,0,0,16,34,19,23,5,6,1,5,0.405,0.324,0.729
G Ngoepe,SC,2B,0.205,64,229,30,47,13,5,1,20,36,68,11,7,7,3,1,0.315,0.319,0.634
C Stevenson,SI,2B,0.217,52,198,18,43,8,0,6,23,10,35,0,2,1,2,5,0.266,0.348,0.615
P Mendoza,JAM,2B,0.316,4,19,3,6,3,0,0,5,0,1,0,0,0,0,3,0.316,0.474,0.789
E Hernandez,TRI,2B,0.28,60,246,31,69,18,1,3,33,14,35,3,0,1,2,5,0.322,0.398,0.72
R Price,HV,2B,0.294,57,194,36,57,17,1,2,23,36,25,13,1,3,2,1,0.437,0.423,0.86
C Sedon,CT,2B,0.333,6,15,2,5,1,0,1,3,3,5,0,0,0,0,1,0.444,0.6,1.044
J Bergman,BAT,2B,0.3,62,210,38,63,12,2,1,31,31,48,5,1,3,0,3,0.4,0.39,0.79
N Perio,JAM,2B,0.258,59,225,30,58,10,0,0,31,17,25,7,0,0,2,10,0.313,0.302,0.615
M Valaika,BAT,2B,0.186,48,172,19,32,6,1,1,16,14,23,5,2,2,1,4,0.254,0.25,0.504
D Dominguez,LOW,2B,0.143,2,7,0,1,0,0,0,0,1,3,0,0,0,0,0,0.25,0.143,0.393
D DeGeorge,MV,2B,0.252,43,139,14,35,5,0,0,7,8,31,6,3,3,0,3,0.302,0.288,0.59
J Brown,BRK,2B,0.308,57,201,28,62,12,4,3,29,13,29,2,1,8,2,4,0.347,0.453,0.8
J Miller,VER,2B,0.231,50,130,26,30,8,2,2,18,13,33,2,1,2,0,4,0.346,0.369,0.716
D Poulk,JAM,2B,0.28,45,157,21,44,8,1,1,21,17,36,4,1,1,3,2,0.348,0.363,0.711
A Donaldson,ABD,2B,0.105,9,19,4,2,0,0,0,3,2,9,0,0,0,0,2,0.227,0.105,0.333
A Fermin,AUB,2B,0.273,45,150,13,41,9,0,1,20,15,28,0,0,1,1,2,0.345,0.353,0.699
A Fields,MV,2B,0.19,28,79,10,15,2,1,0,8,6,14,4,1,2,1,4,0.253,0.241,0.493
