Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Conner,YAK,3B,0.351,45,171,35,60,12,4,9,45,11,44,0,0,0,3,3,0.4,0.626,1.026
R Ramirez,YAK,3B,0.277,65,253,33,70,12,2,2,32,14,48,1,2,0,2,7,0.322,0.364,0.686
C Wheeless,YAK,1B,0.341,12,44,4,15,3,0,1,4,6,15,0,0,0,0,1,0.42,0.477,0.897
L Wiens,TRI,1B,0.188,13,48,3,9,1,0,1,5,3,11,0,0,0,0,1,0.25,0.271,0.521
B Reichert,TRI,1B,0.222,39,126,18,28,5,1,2,11,10,27,3,0,1,0,2,0.285,0.325,0.61
P Cuadrado,TRI,3B,0.355,31,110,19,39,9,0,4,22,18,18,1,4,1,3,6,0.452,0.545,0.997
D Holcomb,TRI,3B,0.303,74,277,46,84,23,1,12,51,31,30,7,1,2,5,4,0.391,0.523,0.914
W Mottram,BOI,3B,0.171,22,76,9,13,3,0,2,11,8,26,0,1,0,0,1,0.259,0.289,0.548
J Donaldson,BOI,1B,0.346,49,162,37,56,11,2,9,35,37,34,6,2,0,1,3,0.47,0.605,1.075
M Sawyer,BOI,1B,0.203,61,207,19,42,10,1,1,22,19,55,2,1,4,0,6,0.273,0.275,0.548
J Vitters,BOI,3B,0.19,7,21,2,4,0,0,0,1,2,5,1,1,0,0,0,0.261,0.19,0.451
J Yan,SPO,3B,0.156,28,96,7,15,3,0,2,11,7,44,0,0,0,1,4,0.219,0.25,0.469
I Gac,SPO,1B,0.237,70,257,41,61,18,0,17,45,24,80,2,1,0,2,4,0.313,0.506,0.818
M Moreland,SPO,1B,0.259,27,108,10,28,7,1,2,15,8,25,1,0,1,1,2,0.308,0.398,0.706
M Mangini,EVE,3B,0.291,22,79,12,23,4,0,2,9,13,18,3,0,0,0,0,0.398,0.418,0.816
K Sanchez,EVE,1B,0.227,48,150,22,34,8,0,1,16,18,51,0,1,0,1,2,0.32,0.3,0.62
J Davenport,EVE,3B,0.236,30,106,14,25,8,1,0,11,6,33,5,0,4,1,1,0.311,0.33,0.641
E Colina,EVE,3B,0.277,51,188,27,52,6,2,2,15,7,32,4,2,5,2,3,0.33,0.362,0.692
S Doolittle,VAN,1B,0.283,13,46,6,13,3,0,0,4,9,10,0,0,0,0,1,0.421,0.348,0.769
D Hamblin,VAN,1B,0.275,68,265,45,73,21,2,11,62,36,93,0,1,1,5,6,0.365,0.494,0.859
J Frash,VAN,3B,0.244,56,193,25,47,11,2,0,22,25,31,1,4,5,0,7,0.333,0.321,0.655
Z Brown,EUG,1B,0.133,7,30,2,4,0,0,2,4,1,7,0,0,0,1,1,0.156,0.333,0.49
B Joynt,EUG,3B,0.171,10,41,4,7,2,0,0,5,2,13,0,0,0,0,2,0.244,0.22,0.464
J Baum,EUG,3B,0.269,41,160,27,43,11,0,8,33,18,41,1,0,0,2,5,0.353,0.488,0.841
K Ruth,EUG,1B,0.222,9,36,3,8,3,0,1,9,2,4,0,1,0,1,3,0.256,0.389,0.645
F Carrasco,EUG,3B,0.184,13,49,5,9,1,1,0,4,4,24,1,2,0,0,0,0.245,0.245,0.49
R Blauer,EUG,1B,0.276,58,192,26,53,8,0,1,27,36,32,0,1,0,2,3,0.397,0.333,0.731
E Garzon,EUG,3B,0.2,4,15,0,3,0,0,0,2,0,1,0,0,1,0,2,0.2,0.2,0.4
A D'alessio,SKV,1B,0.556,4,18,8,10,4,1,2,8,2,3,0,0,0,0,0,0.6,1.222,1.822
A Villalona,SKV,3B,0.167,5,12,1,2,0,0,0,1,0,2,1,0,0,0,2,0.231,0.167,0.397
A Davis,SKV,3B,0.278,72,270,37,75,14,2,5,46,36,46,5,1,5,3,8,0.361,0.4,0.761
