Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
C Tatum,DAY,C,.188,37,128,16,24,7,1,1,12,21,30,0,2,0,0,2,.311,.281,.593
C Ziemendorf,DAY,C,.172,9,29,4,5,1,0,0,4,4,10,0,0,0,0,0,.294,.207,.501
J Purdom,DAY,C,.277,89,318,36,88,19,0,2,39,33,52,1,0,1,2,8,.366,.355,.721
C Kroski,DAY,C,.270,59,211,29,57,11,3,6,32,24,48,3,1,0,1,2,.349,.436,.785
R Gonzalez,DAY,C,.091,4,11,0,1,0,0,0,0,0,5,0,0,0,0,0,.091,.091,.182
J Wolfe,LAN,C,.306,24,62,12,19,4,0,4,10,7,14,0,0,0,0,0,.377,.565,.941
C Thigpen,LAN,C,.287,79,293,41,84,18,2,5,35,54,34,5,0,2,2,10,.397,.413,.810
J Reiman,LAN,C,.148,9,27,2,4,0,0,0,3,1,8,0,0,0,0,0,.179,.148,.327
J Lex,LAN,C,.246,22,65,12,16,3,0,1,8,9,18,0,0,1,0,4,.355,.338,.694
D Corrente,LAN,C,.200,65,200,30,40,8,1,1,23,21,58,1,1,2,4,4,.287,.265,.552
A Quintana,LAN,C,.077,5,13,2,1,0,0,0,0,1,4,0,0,0,0,0,.143,.077,.220
A Mottram,SOU,C,.309,59,217,51,67,20,1,15,39,23,32,1,3,0,3,4,.376,.618,.993
A Graham,WMI,C,.190,32,100,6,19,4,0,0,10,3,21,2,1,3,1,3,.234,.230,.464
D Ryan,WMI,C,.183,75,241,21,44,11,0,4,21,22,70,3,3,4,2,6,.255,.278,.533
B Killian,FTW,C,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
T Johnston,FTW,C,.000,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,.250,.000,.250
C Morton,FTW,C,.261,63,222,27,58,15,0,10,46,35,57,0,0,0,5,4,.362,.464,.826
J Lobaton,FTW,C,.176,9,34,2,6,1,0,0,1,2,5,0,0,1,0,2,.222,.206,.428
N Hundley,FTW,C,.222,10,36,2,8,2,0,0,5,4,9,0,0,0,1,0,.310,.278,.587
T Lagreid,SWM,C,.333,4,12,1,4,0,0,0,3,1,3,0,0,0,0,0,.429,.333,.762
C Lopez,SWM,C,.281,38,139,17,39,5,0,3,20,2,22,1,1,2,5,7,.295,.381,.677
J Jaso,SWM,C,.307,92,332,61,102,25,1,14,50,42,53,3,1,0,8,10,.383,.515,.898
H Anderson,SWM,C,.170,15,47,4,8,3,0,0,2,2,9,0,0,0,0,5,.204,.234,.438
B Schweiger,WIS,C,.316,6,19,1,6,1,0,0,5,4,2,0,0,0,0,0,.435,.368,.803
R Johnson,WIS,C,.272,77,305,41,83,19,1,9,51,20,31,10,3,3,4,8,.319,.430,.749
R Arias,KCC,C,.095,8,21,1,2,1,0,0,1,4,6,0,0,0,0,0,.240,.143,.383
T Chapman,KCC,C,.111,45,108,8,12,5,0,0,10,16,24,0,1,1,2,3,.228,.157,.386
R Padron,KCC,C,.259,113,394,40,102,17,2,6,57,27,78,0,0,0,7,5,.306,.358,.664
D Castillo,KCC,C,.204,32,93,17,19,5,0,1,9,11,22,0,0,0,1,4,.306,.290,.596
B Johnson,CED,C,.250,22,72,9,18,5,1,2,14,10,14,2,0,0,3,1,.337,.431,.768
B Martinez,CED,C,.125,3,8,1,1,0,0,0,0,1,2,1,0,0,0,0,.222,.125,.347
T Duenas,CED,C,.209,55,191,20,40,6,1,6,19,15,56,4,0,2,0,3,.284,.346,.630
T Duff,CED,C,.170,13,47,3,8,0,0,0,0,5,15,1,0,0,0,3,.250,.170,.420
M Collins,CED,C,.320,100,363,64,116,32,3,7,64,34,44,16,8,1,3,5,.412,.482,.894
G Dini,CED,C,.172,9,29,1,5,2,0,0,1,2,6,0,0,1,0,1,.273,.241,.514
C Clark,CLI,C,.059,6,17,4,1,1,0,0,2,6,5,0,0,0,2,0,.308,.118,.425
K Richardson,CLI,C,.267,56,202,28,54,8,1,6,37,23,56,3,2,0,1,2,.369,.406,.775
L Baez,CLI,C,.221,49,181,19,40,14,0,5,24,13,32,1,2,0,0,5,.281,.381,.662
B Toops,QC,C,.203,49,138,21,28,7,1,3,8,16,28,3,3,3,0,3,.304,.333,.637
J Mendez,QC,C,1.000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.000,2.000,3.000
B Yarbrough,QC,C,.203,38,133,17,27,5,1,4,17,12,40,1,0,1,1,3,.272,.346,.618
C Palmer,QC,C,.163,31,98,8,16,5,0,2,5,8,44,0,1,2,1,3,.231,.276,.507
J Maduro,BUR,C,.118,7,17,2,2,1,0,0,1,1,2,0,0,0,0,1,.167,.176,.343
D Norman,BUR,C,.271,30,96,13,26,4,0,0,9,13,12,1,5,0,0,2,.358,.313,.670
R Grana,BUR,C,.168,42,113,11,19,1,0,0,8,11,29,1,2,4,1,2,.240,.177,.417
D Espino,BUR,C,.263,74,278,26,73,6,0,0,41,27,27,3,1,0,5,6,.329,.284,.613
F Del Rosario,BUR,C,.256,26,78,9,20,6,0,2,9,10,19,1,2,0,0,0,.341,.410,.751
M Reed,PEO,C,.135,14,52,2,7,1,1,0,6,1,12,0,0,0,0,2,.167,.192,.359
J Douillard,PEO,C,.200,9,30,2,6,1,0,1,3,2,4,0,0,0,0,2,.250,.333,.583
O Bernard,PEO,C,.236,66,225,29,53,11,0,2,23,13,40,2,4,1,2,7,.296,.311,.607
A Rick,PEO,C,.197,77,249,32,49,11,3,3,32,28,67,0,1,0,0,9,.281,.301,.582
