Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Raley,STA,2B,0.338,18,74,12,25,5,0,0,11,6,10,0,1,0,1,0,0.383,0.405,0.788
J Cooper,STA,OF,0.26,22,77,10,20,5,1,0,10,6,8,3,1,1,1,4,0.348,0.351,0.699
B Baisley,STA,C,0.29,9,31,2,9,0,1,1,4,0,8,0,0,0,0,0,0.29,0.452,0.742
J Lasala,STA,C,0.0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
B Aragon,STA,OF,0.237,41,131,18,31,8,0,2,16,6,36,4,0,2,3,2,0.27,0.344,0.613
T O'Brien,STA,3B,0.268,47,157,19,42,8,0,1,17,15,36,1,0,1,1,1,0.341,0.338,0.678
J Poterson,STA,OF,0.163,24,80,10,13,5,0,1,5,7,27,0,0,2,1,1,0.227,0.263,0.49
J Gil,STA,C,0.257,34,105,10,27,4,0,2,15,17,16,0,0,1,1,3,0.358,0.352,0.71
J Martinez,BRO,C,0.0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.333,0.0,0.333
M Sharpe,BRO,OF,0.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
W Vogl,BRO,OF,0.0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0.25,0.0,0.25
A Gaerlan,BRO,SS,0.19,6,21,2,4,2,0,0,3,3,3,0,0,1,1,1,0.28,0.286,0.566
W Bashelor,BRO,OF,0.231,6,13,1,3,1,0,0,0,0,7,1,0,0,0,0,0.333,0.308,0.641
J Contreras,BRO,1B,0.25,7,24,1,6,0,0,0,0,5,6,0,0,0,0,0,0.379,0.25,0.629
R Price,BRO,2B,0.0,5,12,1,0,0,0,0,0,0,4,0,0,1,0,0,0.0,0.0,0.0
C Floyd,BRO,OF,0.0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0.333,0.0,0.333
S Puhl,BRO,C,0.2,6,15,2,3,2,0,0,2,0,2,0,0,0,0,0,0.2,0.333,0.533
B Malek,BRO,OF,0.0,3,11,0,0,0,0,0,0,1,3,0,0,0,0,1,0.083,0.0,0.083
J Malo,BRO,SS,0.179,20,67,7,12,3,0,0,5,12,16,0,4,2,1,3,0.309,0.224,0.533
J Sanchez,BRO,OF,0.195,45,169,21,33,5,3,1,12,16,48,5,4,2,1,3,0.263,0.278,0.542
T Dziuba,BRO,C,0.0,12,19,0,0,0,0,0,0,3,4,0,0,1,0,0,0.136,0.0,0.136
J Eigsti,BRO,SS,0.194,25,72,8,14,4,0,0,5,4,17,1,0,2,0,3,0.247,0.25,0.497
M Wright,BRO,OF,0.222,31,90,9,20,2,0,1,7,4,31,0,0,0,1,0,0.268,0.278,0.546
T Grogan,BRO,3B,0.23,65,183,14,42,10,0,1,23,23,41,0,2,1,3,5,0.318,0.301,0.618
J Rodriguez,BRO,SS,0.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
E Longoria,HVR,3B,0.424,8,33,5,14,1,1,4,11,5,5,1,0,0,1,0,0.487,0.879,1.366
J Mayer,HVR,SS,0.29,9,31,5,9,2,0,0,1,2,3,0,1,0,0,2,0.371,0.355,0.726
J Hamilton,HVR,OF,0.26,15,50,7,13,3,1,0,5,5,11,0,1,0,0,0,0.327,0.36,0.687
T Lagreid,HVR,C,0.165,28,91,8,15,7,0,0,3,8,23,1,1,2,0,0,0.24,0.242,0.482
B Rousseve,HVR,2B,0.204,50,142,16,29,4,0,0,15,12,51,8,0,6,0,2,0.271,0.232,0.503
I Paxton,HVR,C,0.203,23,69,7,14,4,0,1,3,1,20,0,0,1,1,1,0.222,0.304,0.527
Q Stewart,HVR,OF,0.254,54,197,23,50,16,0,6,27,16,58,1,3,0,3,3,0.318,0.426,0.745
D Kennedy,HVR,OF,0.2,32,85,11,17,3,0,0,3,7,27,3,1,1,1,0,0.281,0.235,0.517
R Royster,HVR,OF,0.247,63,231,20,57,15,1,8,29,9,65,5,2,1,3,7,0.286,0.424,0.711
M Fields,HVR,1B,0.241,69,266,28,64,17,0,7,29,7,80,4,2,0,2,9,0.274,0.383,0.657
M Spring,HVR,C,0.204,50,167,13,34,8,0,4,15,13,66,0,2,2,2,1,0.262,0.323,0.586
S Dhaenens,HVR,2B,0.0,2,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
M Loyola,HVR,OF,0.241,64,216,24,52,10,1,3,24,35,39,11,5,6,1,2,0.345,0.338,0.683
J De La Rosa,HVR,SS,0.227,68,220,21,50,17,1,3,17,14,71,9,4,7,0,4,0.277,0.355,0.631
J Matulia,HVR,OF,0.252,62,254,30,64,9,0,0,14,17,54,5,12,5,1,2,0.313,0.287,0.6
J Callender,HVR,2B,0.209,64,234,27,49,0,2,1,17,10,25,5,2,6,1,5,0.244,0.239,0.483
S Gummo,HVR,1B,0.163,30,92,6,15,3,0,0,4,9,21,0,0,0,1,3,0.25,0.196,0.446
N Calzado,ABE,OF,0.273,5,22,4,6,3,0,0,1,1,3,1,0,0,1,0,0.292,0.409,0.701
R Aqueron,ABE,2B,0.25,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5
C Gomez,ABE,SS,0.333,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0.333,0.333,0.667
A Avila,ABE,OF,0.136,5,22,1,3,0,0,0,1,0,10,1,0,0,0,1,0.136,0.136,0.273
R Marconi,ABE,3B,0.182,17,55,5,10,1,2,1,5,2,19,3,0,0,0,1,0.224,0.327,0.551
B Snyder,ABE,C,0.234,34,124,14,29,8,1,1,11,5,43,2,1,0,1,2,0.267,0.339,0.606
C Shafer,ABE,OF,0.25,36,128,12,32,5,1,2,14,9,25,3,1,0,0,4,0.304,0.352,0.656
J Stephen,ABE,SS,0.174,42,138,13,24,3,0,3,14,8,32,1,3,3,3,3,0.215,0.261,0.476
P Winterling,ABE,OF,0.105,25,76,8,8,3,0,2,8,8,27,1,1,0,1,0,0.198,0.224,0.421
K Pope,ABE,OF,0.107,20,75,9,8,0,0,0,7,2,33,1,0,0,1,1,0.16,0.107,0.267
R Andrews,ABE,OF,0.21,34,105,15,22,2,1,0,11,12,30,13,3,2,0,2,0.325,0.248,0.573
M Pierce,ABE,C,0.091,15,22,1,2,1,0,0,2,3,8,0,1,0,0,1,0.2,0.136,0.336
K Kotch,ABE,C,0.0,8,10,1,0,0,0,0,1,4,4,0,0,0,1,0,0.267,0.0,0.267
Z Davis,ABE,OF,0.212,38,113,15,24,7,1,0,11,4,35,5,2,0,1,9,0.256,0.292,0.548
P Silveren,ABE,2B,0.237,32,97,13,23,6,1,0,4,7,21,0,1,2,0,4,0.302,0.32,0.621
J Pacheco,ABE,1B,0.218,39,119,12,26,5,1,2,12,8,34,2,2,0,0,5,0.29,0.328,0.618
D Figueroa,ABE,OF,0.202,26,99,7,20,3,1,1,11,13,30,7,2,1,1,1,0.322,0.283,0.605
T Davison,ABE,SS,0.208,50,154,21,32,9,2,0,15,12,29,0,0,4,4,3,0.276,0.292,0.568
D Cash,ABE,SS,0.297,30,111,18,33,5,2,1,12,10,18,5,3,1,0,2,0.355,0.405,0.761
B Tripp,ABE,OF,0.221,43,145,20,32,8,0,2,15,16,49,1,2,0,1,3,0.345,0.317,0.662
P Florimon Jr.,ABE,SS,0.248,26,105,13,26,4,1,0,5,13,26,0,0,0,0,2,0.336,0.305,0.641
B Rowell,ABE,SS,0.326,11,43,8,14,4,0,1,6,4,12,0,0,0,1,0,0.388,0.488,0.876
V Castillo,ABE,C,0.261,43,134,16,35,6,1,1,15,15,19,0,1,2,0,3,0.349,0.343,0.692
M Abreu,ABE,2B,0.269,69,275,33,74,12,3,3,26,8,29,12,6,3,1,3,0.296,0.367,0.663
C Vinyard,ABE,1B,0.284,73,264,40,75,26,2,8,47,28,62,0,0,0,5,8,0.366,0.489,0.855
A Martinez,ABE,1B,0.263,5,19,3,5,0,0,0,1,1,6,0,0,0,0,0,0.3,0.263,0.563
R Adams,ABE,SS,0.316,6,19,2,6,3,0,1,5,4,7,0,0,0,0,0,0.458,0.632,1.09
M Pulley,ABE,C,0.28,17,50,4,14,0,0,0,6,5,15,0,0,0,0,3,0.345,0.28,0.625
A Morris,STC,3B,0.178,13,45,7,8,5,0,2,3,2,17,0,0,0,0,2,0.213,0.422,0.635
C Carter,STC,OF,0.209,12,43,4,9,1,1,1,5,2,8,1,0,0,1,1,0.239,0.349,0.588
M Hamilton,STC,1B,0.264,30,106,18,28,3,1,8,24,13,24,1,1,0,1,1,0.347,0.538,0.885
C Reyes,STC,C,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
