Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
A Lunetta,LCO,SS,.158,6,19,1,3,1,0,0,2,3,9,0,0,0,1,0,.292,.211,.502
J Constanza,LCO,OF,.236,23,72,9,17,0,0,0,4,15,13,2,1,1,0,2,.368,.236,.604
M Conroy,LCO,OF,.333,5,21,2,7,1,0,0,1,2,4,0,0,0,0,0,.391,.381,.772
B Barton,LCO,OF,.414,35,133,31,55,14,1,4,32,18,21,7,2,0,1,5,.506,.624,1.130
A Reyes,LCO,2B,.322,71,317,51,102,14,5,2,36,16,36,16,6,3,2,4,.354,.416,.771
M Butia,LCO,OF,.252,74,298,45,75,18,1,6,48,27,71,1,1,0,3,5,.315,.379,.694
J Holmes,LCO,SS,.222,3,9,0,2,0,0,0,0,0,3,0,0,0,0,0,.222,.222,.444
C Clem,LCO,2B,.211,6,19,3,4,0,0,0,0,4,5,0,0,0,0,0,.375,.211,.586
C Longworth,LCO,OF,.250,57,196,22,49,8,1,4,25,12,48,3,1,0,3,5,.299,.362,.661
B Finegan,LCO,SS,.292,115,435,77,127,30,1,9,60,44,76,16,5,5,5,10,.374,.428,.802
T Crowe,LCO,OF,.258,44,178,18,46,8,2,0,23,18,25,7,5,0,2,4,.327,.326,.652
J Valdes,LCO,OF,.220,107,373,50,82,13,2,8,47,41,109,12,9,6,2,6,.301,.330,.630
M Szabo,LCO,2B,.249,105,377,60,94,15,0,6,35,40,54,5,0,1,1,6,.338,.337,.675
T Montgomery,LCO,OF,.239,53,201,28,48,10,0,7,28,17,77,3,1,0,4,4,.299,.393,.692
M Obradovich,LCO,C,.188,9,32,3,6,1,0,0,1,2,8,0,0,1,0,0,.235,.219,.454
R Rojas,LCO,OF,.228,40,145,14,33,7,1,3,17,4,27,6,2,5,2,5,.255,.352,.607
F Pacheco,LCO,1B,.235,119,456,47,107,21,4,11,68,36,113,0,0,1,4,13,.295,.371,.666
M Whitney,LCO,3B,.242,74,277,38,67,7,0,6,27,34,64,0,3,0,3,6,.332,.332,.664
C Gimenez,LCO,C,.234,112,384,54,90,24,1,13,66,48,90,4,3,2,4,4,.354,.404,.757
C De La Cruz,LCO,SS,.262,17,61,5,16,2,0,0,6,5,9,1,2,2,1,1,.313,.295,.609
W Toregas,LCO,C,.231,104,411,57,95,22,0,5,42,37,76,0,1,2,3,15,.302,.321,.623
J Noviskey,LCO,C,.247,63,215,37,53,8,3,6,38,35,46,0,2,0,2,4,.354,.395,.750
J Santiago,HIC,3B,.185,9,27,3,5,3,0,0,0,2,2,0,0,0,0,3,.241,.296,.538
E Solano,HIC,SS,.000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.000,.250
S Lerud,HIC,C,.088,25,80,6,7,2,2,2,13,4,27,0,1,0,1,1,.149,.238,.387
V Buttler,HIC,OF,.207,25,92,7,19,2,0,0,5,4,11,3,1,3,0,1,.247,.228,.476
J Lomack,HIC,2B,.243,59,181,18,44,4,1,0,12,21,33,12,10,4,0,1,.325,.276,.601
N Walker,HIC,C,.301,120,485,78,146,33,2,12,68,20,71,7,4,0,7,10,.332,.452,.784
P Powell,HIC,OF,.272,112,445,75,121,6,4,1,24,41,83,44,16,6,1,6,.338,.310,.648
J Elliott,HIC,C,.600,1,5,2,3,0,0,0,1,0,1,0,0,0,0,0,.600,.600,1.200
H Cho,HIC,SS,.157,31,108,13,17,2,0,0,11,8,10,1,0,1,3,5,.210,.176,.386
B Holmes,HIC,OF,.343,9,35,8,12,1,0,2,3,6,18,1,1,0,0,0,.439,.543,.982
M Carlin,HIC,1B,.318,89,308,53,98,21,4,16,65,29,70,6,1,0,3,1,.398,.568,.966
W Macia,HIC,OF,.266,40,128,12,34,4,1,0,15,2,28,3,4,0,2,3,.278,.313,.591
M Cockrell,HIC,SS,.267,99,371,47,99,14,6,7,44,25,29,7,5,3,6,10,.317,.394,.710
M Hofius,HIC,1B,.222,82,266,27,59,8,0,4,30,29,58,2,1,0,4,7,.308,.297,.605
D Nino,HIC,C,.000,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1,.000,.000,.000
D Schwartzbauer,HIC,SS,.269,97,324,38,87,17,1,5,34,25,70,3,5,4,3,4,.330,.373,.703
A Johnson,HIC,OF,.227,97,348,38,79,12,2,9,44,24,88,3,10,0,1,5,.288,.351,.638
A Sucre,HIC,OF,.265,107,393,38,104,12,0,10,54,22,109,3,3,0,3,10,.318,.372,.689
A Mansolino,HIC,3B,.207,8,29,4,6,2,0,1,5,3,4,0,0,0,2,0,.265,.379,.644
A Bocchino,HIC,OF,.258,65,233,44,60,13,4,10,45,37,45,1,2,0,3,4,.378,.476,.854
B Bixler,HIC,SS,.281,126,502,74,141,23,2,9,50,38,134,21,10,3,3,5,.343,.388,.731
M Reyes,HIC,C,.188,43,133,10,25,2,2,1,13,12,18,0,0,0,1,3,.259,.256,.514
J Gamero,HAG,OF,.164,16,55,8,9,2,0,0,2,4,9,0,1,0,0,2,.246,.200,.446
A Hathaway,HAG,C,.259,39,139,18,36,8,0,1,13,8,32,0,2,1,1,4,.302,.338,.640
W Batista,HAG,SS,.238,68,265,41,63,11,3,7,28,24,46,13,14,6,2,5,.301,.381,.683
T Piazza,HAG,C,.150,5,20,1,3,1,0,0,1,1,9,1,0,0,0,0,.190,.200,.390
M Carp,HAG,1B,.249,89,313,49,78,12,1,19,63,35,96,2,2,1,5,2,.358,.476,.834
D Watts,HAG,OF,.285,65,221,31,63,17,1,4,40,24,55,6,5,1,1,4,.364,.425,.789
R Coultas,HAG,OF,.289,89,304,43,88,22,4,6,36,20,57,11,6,4,3,4,.338,.447,.786
C Coles,HAG,OF,.307,68,264,27,81,16,0,4,33,12,40,11,5,3,0,4,.342,.413,.755
J Mihalics,HAG,2B,.267,17,45,3,12,3,0,0,8,4,5,0,1,4,1,0,.333,.333,.667
J Crosland,LAK,OF,.174,6,23,2,4,1,0,1,2,1,7,0,0,0,0,0,.240,.348,.588
K Fisher,LAK,3B,.173,29,98,9,17,2,1,0,6,7,30,0,3,0,0,2,.229,.214,.443
R Plumsky,LAK,OF,.250,4,12,0,3,0,0,0,1,1,6,0,0,1,0,0,.308,.250,.558
C Galloway,LAK,1B,.237,20,76,4,18,4,0,0,7,1,17,0,0,0,0,2,.284,.289,.573
A Shafer,LAK,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
G Isaacson,LAK,2B,.238,21,63,8,15,4,0,0,13,10,16,0,0,1,0,0,.342,.302,.644
J Merchan,LAK,SS,.277,28,112,10,31,7,0,0,12,5,4,1,2,0,1,3,.322,.339,.662
D Gredvig,LAK,1B,.304,79,273,44,83,16,0,10,50,51,49,1,2,1,3,14,.420,.473,.893
T Moni-Erigbali,LAK,OF,.246,68,195,35,48,5,1,4,20,38,50,9,7,5,1,4,.396,.344,.740
B Harman,LAK,SS,.303,105,419,63,127,23,1,11,58,45,89,5,11,1,0,8,.380,.442,.822
J Mader,LAK,SS,.193,62,207,24,40,6,1,0,16,14,51,7,1,4,0,4,.254,.232,.486
G Golson,LAK,OF,.264,89,375,51,99,19,8,4,27,26,106,25,9,2,0,4,.322,.389,.711
S Orr,LAK,SS,.222,129,464,64,103,21,4,12,64,72,122,0,2,3,4,12,.329,.362,.691
R Frith,LAK,OF,.268,110,399,54,107,24,2,15,54,29,112,8,6,5,1,3,.333,.451,.784
J Hardy,LAK,SS,.107,39,131,12,14,4,1,0,6,12,28,2,0,3,0,5,.188,.153,.340
J Jaramillo,LAK,C,.304,119,448,46,136,28,4,8,63,44,72,2,3,1,1,15,.368,.438,.805
C Klemm,LAK,OF,.214,87,295,43,63,12,3,3,32,29,73,2,2,6,5,3,.290,.305,.596
S Gamble,LAK,OF,.251,117,427,55,107,16,6,2,33,36,56,7,6,12,2,4,.316,.330,.647
D Brant,LAK,C,.206,35,107,11,22,6,0,0,8,9,24,0,0,1,0,5,.286,.262,.547
M Dzurilla,LAK,2B,.320,110,434,73,139,33,4,12,60,48,71,2,4,5,3,8,.392,.498,.890
K Rose,LAK,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
M Lombardi,LAK,C,.205,14,44,6,9,3,0,0,9,7,13,0,0,0,1,3,.308,.273,.580
J Tuttle,WVA,OF,.000,7,24,0,0,0,0,0,0,0,5,0,1,0,0,0,.000,.000,.000
J Serfass,WVA,OF,.242,14,33,6,8,1,0,1,5,13,18,1,1,0,0,0,.468,.364,.832
G Rodriguez,WVA,SS,.174,20,46,3,8,1,0,0,3,4,6,2,0,2,1,3,.250,.196,.446
D Bates,WVA,OF,.237,40,131,15,31,3,1,3,13,13,26,2,1,2,2,4,.311,.344,.654
C Lozada,WVA,C,.149,15,47,1,7,2,0,0,7,0,7,0,0,1,0,3,.184,.191,.375
T Festa,WVA,3B,.129,18,62,6,8,1,0,0,5,5,10,1,0,0,0,2,.194,.145,.339
F Parejo,WVA,OF,.231,82,268,26,62,9,3,2,21,12,44,16,7,4,1,4,.274,.310,.583
C Blevins,WVA,C,.200,42,120,16,24,6,1,1,10,20,19,0,0,3,0,2,.324,.292,.616
A Mannon,WVA,OF,.151,42,119,13,18,1,0,4,14,24,44,0,1,3,1,3,.292,.261,.552
N Corredor,WVA,C,.203,45,138,7,28,10,0,0,16,6,32,2,1,2,0,5,.236,.275,.511
J Brady,WVA,LF,.246,78,272,37,67,15,2,6,48,29,64,6,6,1,9,12,.321,.382,.703
J Murray,WVA,SS,.206,89,301,33,62,8,1,8,32,25,98,4,4,1,1,3,.281,.319,.600
R Cormier,WVA,C,.000,3,4,0,0,0,0,0,0,2,1,0,0,0,0,0,.333,.000,.333
R Braun,WVA,3B,.355,37,152,21,54,16,2,8,35,9,34,2,4,2,1,7,.396,.645,1.041
J Baker,WVA,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Wahpepah,WVA,P,.000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
A Escobar,WVA,SS,.271,127,520,80,141,25,8,2,36,20,90,30,13,11,4,4,.305,.362,.666
B Katin,WVA,OF,.202,23,84,7,17,1,0,1,5,8,29,0,0,0,0,2,.287,.250,.537
A Salome,WVA,C,.254,29,118,15,30,7,1,4,21,8,17,1,0,0,0,0,.302,.432,.734
C Fermaint,WVA,OF,.248,27,113,18,28,7,0,5,17,8,39,4,2,1,1,1,.301,.442,.743
W Lewis,WVA,2B,.279,98,340,42,95,17,5,3,56,20,49,8,10,4,3,5,.358,.385,.743
G Richardson,WVA,1B,.285,112,411,54,117,34,0,12,55,52,86,7,5,0,3,5,.371,.455,.826
N Yoho,WVA,OF,.200,4,15,1,3,1,0,0,0,2,4,0,1,0,0,1,.294,.267,.561
G Savas,WVA,C,.000,4,12,0,0,0,0,0,0,0,3,0,0,0,0,1,.000,.000,.000
D Renkert,WVA,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
