Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
Y Hernandez,BLU,1B,0.25,9,32,5,8,2,0,1,5,2,12,0,0,0,0,0,0.333,0.406,0.74
L Stewart,KNG,1B,0.234,42,137,25,32,6,2,6,28,21,43,2,1,0,1,4,0.333,0.438,0.771
L Hernandez,BLU,1B,0.333,29,93,10,31,4,1,1,12,2,9,0,0,0,3,0,0.337,0.43,0.767
H Garcia,JC,3B,0.262,17,61,10,16,5,0,2,8,2,12,0,0,0,1,3,0.292,0.443,0.735
Y Figueroa,BUR,3B,0.206,12,34,3,7,4,0,0,2,6,8,0,1,1,0,2,0.325,0.324,0.649
E Sanchez,DAN,1B,0.256,43,133,15,34,8,1,2,15,25,39,2,0,0,3,3,0.378,0.376,0.754
W Beckwith,DAN,1B,0.282,58,206,41,58,13,3,11,45,28,46,8,2,0,2,3,0.395,0.534,0.929
A Charles,BLU,1B,0.24,68,250,46,60,18,3,11,61,39,89,1,1,0,4,2,0.351,0.468,0.819
C Davidson,GRN,1B,0.335,43,161,33,54,13,2,11,44,24,51,8,1,0,1,1,0.426,0.646,1.071
J Wierzbicki,GRN,1B,0.265,45,162,23,43,12,1,5,28,22,44,3,0,0,3,7,0.358,0.444,0.802
R De La Cruz,JC,3B,0.264,59,227,39,60,15,0,16,47,7,57,0,1,0,2,5,0.299,0.542,0.841
D Rivera,GRN,3B,0.224,57,205,23,46,9,0,4,26,13,51,0,2,0,2,12,0.275,0.327,0.602
R Rhodes,ELZ,3B,0.261,43,157,21,41,12,1,2,15,22,72,2,3,0,0,0,0.363,0.389,0.751
C Sanchez,BRS,3B,0.25,5,16,4,4,1,0,0,3,5,2,1,2,0,0,0,0.5,0.313,0.813
J Lara,PUL,3B,0.257,51,175,29,45,12,1,8,23,12,51,1,0,1,1,5,0.311,0.474,0.785
R Sanchez,GRN,1B,0.167,24,72,7,12,1,0,0,3,9,23,0,0,1,0,0,0.259,0.181,0.44
D Washington,JC,1B,0.248,55,202,33,50,12,3,9,27,23,64,4,1,0,1,3,0.329,0.47,0.799
A Sanchez,KNG,1B,0.254,13,59,7,15,3,0,2,10,1,4,1,0,0,0,4,0.267,0.407,0.673
T Williams,BRS,3B,0.263,23,80,7,21,4,1,0,3,7,35,0,0,0,0,2,0.33,0.338,0.667
K Vargas,ELZ,1B,0.322,44,174,27,56,11,0,6,33,15,50,0,0,0,1,1,0.377,0.489,0.865
B Drury,DAN,3B,0.347,63,265,40,92,23,0,8,54,6,35,3,0,0,3,6,0.367,0.525,0.891
R Ravelo,BRS,3B,0.384,20,73,10,28,7,1,0,13,2,12,2,0,0,1,2,0.41,0.507,0.917
T Shepherd,KNG,1B,0.241,40,137,29,33,10,1,3,15,13,29,3,1,2,1,2,0.327,0.394,0.721
K Sweeney,BLU,3B,0.114,9,35,4,4,1,0,0,1,9,17,1,0,0,0,0,0.295,0.143,0.438
M Sano,ELZ,3B,0.292,66,267,58,78,18,7,20,59,23,77,5,4,0,1,4,0.352,0.637,0.988
M Schwartz,BRS,1B,0.195,24,87,8,17,3,0,1,13,11,14,0,0,0,0,4,0.293,0.264,0.557
M Watts,BUR,1B,0.222,65,230,32,51,10,0,15,44,41,72,1,1,0,2,1,0.342,0.461,0.803
R Larson,ELZ,3B,0.202,28,94,8,19,5,0,1,16,6,34,0,1,0,4,2,0.24,0.287,0.528
D Bergin,JC,1B,0.284,19,67,11,19,4,0,1,10,3,21,0,0,0,2,2,0.324,0.388,0.712
K Kubitza,DAN,3B,0.321,44,162,36,52,16,3,1,34,24,38,9,3,1,2,0,0.407,0.475,0.883
C Seitzer,PRN,1B,0.285,64,221,30,63,14,0,11,42,43,46,6,3,0,1,9,0.407,0.498,0.904
R Terry,PRN,3B,0.226,36,115,20,26,5,1,1,13,6,33,4,0,4,0,1,0.294,0.313,0.607
G Buckner,BRS,3B,0.311,61,235,39,73,20,1,5,36,18,42,2,0,0,2,7,0.383,0.468,0.852
G Apelian,JC,1B,0.298,55,225,35,67,20,1,8,45,13,46,3,0,0,3,3,0.343,0.502,0.845
A Bringas,BUR,3B,0.227,57,203,23,46,12,0,5,16,15,29,1,1,0,1,7,0.291,0.36,0.651
