Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
E Alfonzo,NH,2B,0.0,3,8,1,0,0,0,0,0,2,1,0,0,0,0,0,0.2,0.0,0.2
J Vidro,HAR,2B,0.25,3,8,0,2,0,0,0,1,2,0,0,0,0,0,1,0.4,0.25,0.65
B Roberts,BOW,2B,0.2,2,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0.429,0.2,0.629
R Cano,TRN,2B,0.5,3,10,1,5,2,0,0,2,3,1,0,0,0,0,0,0.615,0.7,1.315
D Kelly,ERI,2B,0.275,58,207,30,57,11,1,0,24,27,23,5,3,0,5,5,0.354,0.338,0.692
S Tousa,ERI,2B,0.184,37,114,4,21,2,0,0,7,12,26,1,1,2,2,1,0.275,0.202,0.477
S Larkin,AKR,2B,0.253,110,391,39,99,23,0,6,47,33,47,1,4,0,2,10,0.313,0.358,0.671
C Stansberry,ALT,2B,0.258,72,260,46,67,18,3,10,30,31,62,8,3,1,1,6,0.345,0.465,0.81
J Cruz,BIN,2B,0.2,16,35,2,7,3,0,0,3,8,10,0,1,0,1,0,0.341,0.286,0.627
P Ramos,REA,2B,0.271,65,236,38,64,9,2,4,27,19,34,4,6,3,3,8,0.324,0.377,0.701
K Howard,TRN,2B,0.255,102,376,44,96,19,4,8,42,26,67,1,6,2,0,11,0.309,0.391,0.7
J Francia,ERI,2B,0.163,56,190,21,31,4,2,0,9,7,27,11,4,5,0,4,0.201,0.205,0.406
G Thissen,HAR,2B,0.195,39,82,9,16,3,0,2,6,18,15,1,1,4,1,1,0.337,0.305,0.642
Z Borowiak,POR,2B,0.216,107,306,36,66,13,0,3,32,14,59,5,3,5,7,6,0.269,0.288,0.557
G Lopez,TRN,2B,0.263,127,479,67,126,24,3,4,47,72,60,2,1,8,4,11,0.36,0.351,0.711
A Sisk,CON,2B,0.198,79,237,28,47,9,0,10,28,23,62,7,1,1,1,7,0.274,0.363,0.637
F Molina,NBR,2B,0.27,116,385,39,104,16,4,9,50,28,65,9,9,16,3,9,0.319,0.403,0.722
T Lee,ALT,2B,0.216,46,102,9,22,3,2,1,5,5,29,3,0,1,1,5,0.257,0.314,0.571
D Bacani,POR,2B,0.229,121,406,60,93,19,2,5,45,52,67,11,5,4,9,9,0.339,0.323,0.661
D McMains,CON,2B,0.223,106,358,45,80,13,2,3,20,48,37,18,6,3,2,11,0.329,0.296,0.625
D DeMent,HAR,2B,0.234,113,397,61,93,16,3,18,52,45,114,6,7,7,2,7,0.322,0.426,0.747
C Cota,NH,2B,0.198,73,202,31,40,10,1,1,12,34,67,4,0,6,1,1,0.318,0.272,0.59
M Mayorson,NH,2B,0.277,125,477,48,132,19,1,2,55,21,44,12,11,11,3,20,0.312,0.333,0.646
A Haley,ERI,2B,0.228,67,219,21,50,8,2,2,17,28,46,4,2,2,1,4,0.317,0.311,0.628
T Moss,REA,2B,0.18,58,206,23,37,5,6,7,23,16,82,6,2,3,3,2,0.242,0.364,0.606
E Torres,AKR,2B,0.273,104,428,49,117,12,2,2,42,32,54,41,12,11,2,12,0.325,0.325,0.65
A Labarbera,CON,2B,0.5,3,6,0,3,0,0,0,0,2,0,0,0,0,0,0,0.625,0.5,1.125
C Leon,REA,2B,0.299,81,278,53,83,13,2,3,28,37,34,6,6,8,0,4,0.404,0.392,0.796
D Diaz,REA,2B,0.143,3,7,0,1,0,0,0,0,0,5,0,0,0,0,0,0.143,0.143,0.286
