Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Turner,BRK,1B,.300,3,10,2,3,1,0,0,0,2,3,0,0,0,0,0,.417,.400,0.817
S Clevenger,ABD,C,.389,5,18,4,7,0,0,0,1,2,0,0,0,0,0,1,.450,.389,0.839
S Leon,AUB,C,.077,3,13,0,1,0,0,0,0,0,3,0,0,0,0,0,.077,.077,0.154
L Alvarez,TRI,C,.303,12,33,4,10,3,0,1,2,4,3,1,0,1,0,0,.395,.485,0.88
D Lopez,VER,C,.125,5,16,2,2,0,0,0,2,2,9,0,0,1,0,0,.263,.125,0.388
J Ceballos,BAT,C,.323,10,31,3,10,2,0,0,4,0,6,0,0,0,1,0,.353,.387,0.74
E Fernandez,AUB,C,.120,9,25,5,3,1,0,0,1,7,3,0,0,0,0,3,.333,.160,0.493
I Tijerina,BRK,SS,.214,28,84,14,18,3,0,0,6,11,18,2,0,2,1,2,.316,.250,0.566
E Genoves,TRI,C,.196,37,107,14,21,5,0,2,8,11,25,0,0,4,1,2,.275,.299,0.574
L Baez,VER,3B,.184,54,174,11,32,5,0,1,12,8,39,4,0,3,1,1,.223,.230,0.453
A Ramirez,AUB,C,.158,21,57,2,9,1,0,0,2,2,10,1,0,1,1,1,.183,.175,0.359
C Blair,LOW,C,.250,3,8,1,2,1,0,0,1,4,2,0,0,0,1,0,.462,.375,0.837
J Rodriguez,TRI,C,.209,32,86,6,18,4,0,1,10,10,31,0,1,0,0,3,.320,.291,0.611
A Chubb,AUB,C,.200,32,105,7,21,4,0,0,6,2,12,0,1,1,1,5,.241,.238,0.479
M Cervenka,MV,C,.188,45,144,9,27,4,0,1,10,17,28,0,0,1,2,4,.270,.236,0.506
C Valera,SC,SS,.265,67,268,43,71,13,4,2,27,19,45,13,3,2,1,9,.338,.366,0.703
R Gorton,VER,C,.212,35,104,7,22,2,0,1,4,19,20,1,1,3,0,5,.339,.260,0.598
Y Barrios,JAM,SS,.143,11,28,3,4,0,0,1,6,2,9,1,1,1,1,1,.194,.250,0.444
O Narvaez,HV,C,.267,39,150,13,40,6,2,0,13,8,21,0,2,1,1,6,.311,.333,0.644
M Soto,VER,1B,.206,55,194,17,40,14,1,3,15,12,54,2,3,0,1,6,.258,.335,0.593
J Lopez,SI,2B,.600,2,5,1,3,0,0,0,1,0,1,0,0,0,0,0,.600,.600,1.2
J Azcona,CT,2B,.169,45,136,10,23,10,1,3,14,8,48,2,0,2,1,3,.230,.324,0.553
F Munoz,BAT,1B,.301,69,246,33,74,19,0,4,40,28,28,0,2,0,4,6,.367,.427,0.794
L Ortiz,BAT,2B,.242,28,91,13,22,3,0,1,12,5,17,9,3,0,2,1,.283,.308,0.591
J Schoop,ABD,3B,.571,3,14,3,8,1,0,2,9,1,1,0,1,0,0,0,.600,1.071,1.671
P Perez,ABD,C,.111,5,18,0,2,0,0,0,1,0,3,0,0,0,0,0,.111,.111,0.222
J Carvajal,JAM,2B,.290,8,31,6,9,2,3,0,5,2,2,1,2,1,1,1,.324,.548,0.872
J Morillo,HV,2B,.220,32,109,9,24,2,0,1,9,5,15,2,1,1,0,0,.267,.266,0.533
A Soriano,HV,2B,.267,68,273,36,73,12,5,6,31,12,50,18,6,2,0,7,.310,.414,0.724
R Mateo,VER,C,.056,7,18,0,1,1,0,0,1,0,9,0,0,1,0,1,.056,.111,0.167
A Nelubowich,TRI,3B,.185,41,81,7,15,2,0,0,7,5,18,1,0,2,2,2,.244,.210,0.454
L Voit,SC,C,.242,46,149,14,36,7,0,2,16,21,29,1,0,0,1,6,.356,.329,0.685
D Washington,SC,1B,.261,72,261,34,68,17,0,10,50,40,76,4,2,0,4,7,.365,.441,0.805
A Sanchez,BRK,1B,.239,62,234,20,56,10,1,4,22,12,39,0,0,0,2,11,.274,.342,0.616
J Avila,BAT,3B,.190,12,42,6,8,2,0,0,3,1,7,0,0,0,1,1,.239,.238,0.477
B Vigo,SC,SS,.188,8,16,2,3,2,0,0,0,1,4,0,0,0,0,0,.278,.313,0.59
J Rosario,SI,2B,.268,30,112,15,30,6,0,0,10,6,24,6,1,2,2,2,.306,.321,0.627
C Moon,TRI,SS,.263,65,179,21,47,5,4,0,14,16,38,12,1,5,2,2,.327,.335,0.662
J Gamboa,BRK,3B,.195,32,118,11,23,3,0,2,9,12,24,2,0,4,0,0,.269,.271,0.54
J Ustariz,CT,1B,.205,11,39,8,8,1,1,1,2,5,6,0,0,0,0,0,.326,.359,0.685
O Hernandez,HV,C,.228,43,167,22,38,6,0,6,33,11,24,9,1,0,1,3,.282,.371,0.653
D Ficociello,CT,1B,.264,59,220,26,58,15,1,3,30,20,56,10,3,2,1,5,.329,.382,0.711
C Gregor,TRI,1B,.289,74,270,36,78,12,1,4,35,37,43,2,2,3,3,7,.379,.385,0.764
R Healy,VER,3B,.233,36,146,12,34,10,0,4,21,2,24,2,1,0,1,5,.252,.384,0.635
E Jagielo,SI,3B,.266,51,184,19,49,14,1,6,27,26,54,0,0,0,1,3,.376,.451,0.827
J Jones,JAM,SS,.311,15,61,14,19,2,2,1,10,3,14,3,2,0,1,1,.358,.459,0.817
P Leyland,CT,1B,.206,63,228,18,47,5,0,2,19,10,34,1,2,6,1,8,.257,.254,0.512
F Castillo,BAT,C,.160,22,75,3,12,3,0,1,6,5,13,0,0,0,0,3,.222,.240,0.462
D Sopilka,LOW,C,.167,32,108,5,18,2,0,0,3,10,30,0,0,0,2,5,.240,.185,0.425
L Castillo,MV,3B,.000,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,.000,.000,0.0
G Lino,WIL,C,.256,46,156,14,40,6,0,4,23,10,47,2,1,0,0,1,.305,.372,0.677
B Capellan,ABD,SS,.200,6,15,2,3,2,0,0,2,1,3,0,0,0,0,0,.250,.333,0.583
J Orozco,SI,2B,.333,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,.333,.333,0.667
I Tejeda,SI,C,.200,43,145,19,29,5,0,3,13,13,27,0,0,0,1,6,.287,.297,0.583
A Chavez,BRK,2B,.201,56,179,17,36,10,1,2,12,18,62,0,0,0,1,2,.280,.302,0.582
W Solano,VER,SS,.161,31,112,9,18,6,0,0,7,10,15,1,2,1,1,4,.234,.214,0.448
R Ledesma,ABD,3B,.190,6,21,4,4,1,0,1,4,1,7,0,0,0,0,0,.227,.381,0.608
W Difo,AUB,SS,.217,33,120,15,26,3,4,1,6,10,17,3,2,2,1,2,.291,.333,0.624
T Martin,SC,3B,.244,12,41,4,10,1,0,1,6,2,10,1,0,0,0,0,.279,.341,0.621
T Murphy,ABD,C,.273,6,11,0,3,0,0,0,0,2,2,0,1,0,0,0,.385,.273,0.657
A Knapp,WIL,C,.253,62,217,30,55,20,0,4,23,22,57,7,5,0,1,3,.340,.401,0.741
J Riddle,BAT,3B,.243,59,222,38,54,10,0,2,18,10,28,6,1,4,3,6,.288,.315,0.603
J Roberts,MV,SS,.235,52,179,15,42,4,0,1,18,12,28,2,1,3,0,9,.315,.274,0.589
C Wallach,BAT,C,.226,43,146,19,33,6,0,0,13,11,27,0,0,0,2,9,.294,.267,0.562
J Fernandez,TRI,SS,.174,7,23,1,4,0,0,0,1,3,6,1,0,0,0,1,.269,.174,0.443
B Harrison,CT,3B,.216,68,231,27,50,11,3,5,23,14,82,4,5,0,5,1,.276,.355,0.631
R Garcia,MV,3B,.216,51,176,17,38,5,4,5,23,20,58,7,5,2,3,1,.299,.375,0.674
R Battaglia,MV,C,.200,19,60,8,12,3,0,3,5,6,26,0,1,0,0,0,.314,.400,0.714
J Cardozo,WIL,2B,.196,32,92,8,18,1,1,0,3,9,15,2,1,1,0,2,.267,.228,0.496
R Cordova,BAT,2B,.237,12,38,5,9,3,0,0,10,5,12,2,0,2,2,0,.311,.316,0.627
C Rondon,LOW,SS,.276,37,123,13,34,4,1,1,10,7,26,6,1,6,0,3,.326,.350,0.675
D Lopez,LOW,2B,.210,28,100,15,21,3,0,0,10,10,23,4,1,1,0,1,.295,.240,0.535
J Herrera,SC,2B,.256,43,164,21,42,9,1,1,11,18,31,2,1,0,1,4,.349,.341,0.691
F Rosario,SI,SS,.125,3,8,0,1,1,0,0,2,1,5,0,0,0,0,0,.222,.250,0.472
M Rossiter,JAM,C,.333,1,3,1,1,0,0,0,2,1,1,0,0,0,0,0,.500,.333,0.833
A Mora,WIL,2B,.286,7,28,5,8,2,0,2,7,2,5,4,1,0,0,0,.355,.571,0.926
H Veloz,ABD,3B,.213,56,202,17,43,7,1,5,27,17,70,4,2,0,3,6,.277,.332,0.608
E Espinal,JAM,1B,.288,67,240,22,69,9,0,2,41,9,38,1,1,4,4,4,.316,.350,0.666
T Garrison,SI,C,.262,29,103,9,27,6,0,3,13,1,14,0,0,0,1,4,.287,.408,0.695
B Jones,SI,1B,.284,60,211,26,60,17,0,2,26,15,66,0,1,1,1,1,.348,.393,0.741
N Moore,LOW,1B,.183,57,186,21,34,7,1,1,15,20,80,6,1,3,3,3,.269,.247,0.516
J Alexander,HV,1B,.215,66,233,20,50,13,1,1,29,9,48,3,2,4,1,7,.246,.292,0.538
J Behar,BAT,C,.000,2,6,1,0,0,0,0,0,1,2,0,0,0,0,0,.143,.000,0.143
D Masters,AUB,SS,.183,45,153,11,28,7,1,0,8,10,33,0,0,1,1,4,.254,.242,0.496
S Othman,BAT,C,.200,3,10,1,2,0,0,0,1,2,2,0,0,0,0,0,.333,.200,0.533
E Rohan,BRK,C,.269,20,67,6,18,7,0,2,7,4,15,0,1,0,0,0,.347,.463,0.809
D George,HV,SS,.286,61,227,21,65,8,2,0,18,23,40,9,0,2,1,4,.363,.339,0.702
G Cecchini,BRK,SS,.273,51,194,18,53,8,0,0,14,14,30,2,3,2,2,1,.319,.314,0.633
