Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
O Hudson,LE,2B,0.571,4,7,6,4,0,0,1,3,6,0,2,0,0,0,0,0.769,1.0,1.769
J Ciriaco,SJ,2B,0.274,43,124,23,34,9,3,0,20,12,19,5,0,0,2,3,0.333,0.395,0.728
J Vallejo,LAN,2B,0.25,2,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0.4,0.25,0.65
J Gualdron,BAK,2B,0.218,49,147,19,32,10,1,2,16,11,34,0,0,3,1,5,0.275,0.34,0.615
R Ynoa,RC,2B,0.275,126,466,61,128,21,3,5,54,42,69,13,11,9,7,14,0.333,0.365,0.697
W Ortiz,RC,2B,0.321,30,109,19,35,7,2,1,22,22,17,2,1,1,1,6,0.44,0.45,0.89
H Rodriguez,BAK,2B,0.34,58,238,37,81,17,0,8,44,14,35,12,7,0,1,4,0.378,0.513,0.891
J Altuve,LAN,2B,0.408,52,213,38,87,13,7,5,34,19,26,19,9,3,3,5,0.451,0.606,1.057
A Nina,MOD,2B,0.294,112,425,63,125,22,5,5,54,29,72,15,10,4,5,10,0.341,0.405,0.746
M Cusick,IE,2B,0.19,6,21,4,4,2,1,0,2,4,2,0,0,0,0,0,0.32,0.381,0.701
D Lohman,BAK,2B,0.331,39,130,25,43,10,2,5,17,13,23,4,2,2,0,3,0.4,0.554,0.954
J Pedroza,RC,2B,0.278,30,108,18,30,7,1,4,26,12,22,2,0,2,0,4,0.376,0.472,0.848
M Wing,IE,2B,0.317,73,293,50,93,17,2,11,54,17,53,1,7,2,2,0,0.365,0.502,0.866
A Phillips,HD,2B,0.229,14,35,7,8,1,2,1,3,10,12,3,0,2,0,0,0.4,0.457,0.857
J Galvez,LE,2B,0.291,128,488,84,142,36,5,13,86,41,123,37,9,1,5,8,0.355,0.465,0.82
G Noriega,HD,2B,0.266,105,383,45,102,16,6,3,50,18,108,4,11,6,1,18,0.307,0.363,0.67
D Anna,LE,2B,0.311,44,148,25,46,10,2,3,18,19,22,2,0,2,3,4,0.4,0.466,0.866
D Bailey,IE,2B,0.275,57,200,34,55,9,3,1,25,23,47,10,2,8,1,2,0.36,0.365,0.725
A Buchholz,BAK,2B,0.284,92,342,47,97,15,1,8,42,27,35,6,8,4,5,15,0.335,0.404,0.739
M Gonzalez,MOD,2B,0.111,9,18,4,2,0,0,0,1,6,7,2,1,0,0,0,0.333,0.111,0.444
D Nick,VIS,2B,0.3,132,564,99,169,35,5,13,68,30,80,5,5,1,3,15,0.342,0.449,0.791
J Townsend,IE,2B,0.349,13,43,7,15,4,0,1,8,4,13,3,2,0,0,1,0.429,0.512,0.94
S Hansen,HD,2B,0.289,54,197,37,57,10,6,2,28,20,59,2,4,2,2,3,0.357,0.431,0.789
R Cavan,SJ,2B,0.27,130,508,86,137,38,5,12,90,64,92,10,4,0,10,8,0.352,0.435,0.787
C Tremblay,LE,2B,0.255,53,153,17,39,1,0,0,18,16,33,3,2,3,3,3,0.32,0.261,0.581
M Gilmartin,STK,2B,0.264,124,492,71,130,25,9,14,75,51,124,4,6,1,5,8,0.338,0.437,0.775
S Irvine,IE,2B,0.248,99,319,41,79,18,4,3,35,27,69,4,4,4,5,9,0.31,0.357,0.667
M Blackburn,IE,2B,0.239,17,46,4,11,2,0,0,1,8,12,0,0,0,0,2,0.352,0.283,0.634
J Thompson,LAN,2B,0.303,69,267,49,81,14,0,10,46,14,54,2,2,1,2,8,0.34,0.468,0.809
