Date,Opponent,Score,ab,r,h,2b,3b,hr,rbi,bb,k,sb,cs
Feb 9,at Wingate,"W, 4-2",3,1,1,-,-,-,0,-,1,-,-
Feb 9,at Wingate,"L, 8-0",2,0,0,-,-,-,0,-,1,-,-
Feb 10,Newberry,"W, 5-4",3,1,1,1,-,-,1,1,1,-,-
Feb 10,Newberry,"L, 5-3",2,1,0,-,-,-,0,1,-,-,1
Feb 15,St. Andrews,"W, 10-1",3,1,2,1,-,-,2,-,-,-,-
Feb 15,St. Andrews,"W, 11-3",3,0,0,-,-,-,0,-,-,-,-
Feb 21,at Francis Marion,"L, 1-0",1,0,0,-,-,-,0,-,1,-,-
Feb 21,at Francis Marion,"L, 2-0",2,0,0,-,-,-,0,1,-,-,-
Feb 25,at Claflin, ,-,-,-,-,-,-,-,-,-,-,-
Feb 25,at Claflin, ,-,-,-,-,-,-,-,-,-,-,-
Mar 2,Barton,"W, 8-0",3,1,0,-,-,-,0,-,-,-,-
Mar 2,Barton,"W, 1-0",3,0,1,-,-,-,0,1,-,-,-
Mar 5,North Greenville,"W, 1-0",2,0,0,-,-,-,0,-,2,-,-
Mar 5,North Greenville,"W, 3-2",-,-,-,-,-,-,-,-,-,-,-
Mar 7,West Liberty,"W, 9-1",0,2,0,-,-,-,0,3,-,-,-
Mar 7,West Liberty,"W, 7-1",3,1,1,-,-,-,0,-,-,-,-
Mar 10,Queens (N.C.),"W, 3-2",2,1,1,-,-,-,0,-,-,-,-
Mar 10,Queens (N.C.),"W, 6-3",3,0,1,-,-,-,1,-,-,-,-
Mar 11,Catawba,"L, 1-0",2,0,1,-,-,-,0,-,1,-,-
Mar 11,Catawba,"W, 2-0",3,0,0,-,-,-,0,-,2,-,-
Mar 13,Mount Olive,"L, 4-0",3,0,0,-,-,-,0,-,1,-,1
Mar 13,Mount Olive,"L, 7-5",1,0,0,-,-,-,0,1,1,-,-
Mar 14,at Belmont Abbey,"W, 3-2",1,0,0,-,-,-,0,-,-,-,-
Mar 14,at Belmont Abbey,"W, 3-0",3,0,0,-,-,-,0,1,1,-,-
Mar 16,Limestone,"L, 6-0",1,0,0,-,-,-,0,1,1,-,-
Mar 16,Limestone,"L, 10-2",0,0,0,-,-,-,0,-,-,-,-
Mar 17,at Pfeiffer,"L, 3-1",3,0,1,-,-,-,0,-,1,-,-
Mar 17,at Pfeiffer,"W, 10-9",3,1,2,-,-,-,0,-,-,1,-
Mar 19,Millersville,"L, 5-2",3,0,1,-,-,-,1,-,-,-,-
Mar 19,Millersville,"L, 4-0",1,0,1,-,-,-,0,-,-,-,-
Mar 20,Edinboro,"W, 7-4",2,1,0,-,-,-,0,1,-,-,-
Mar 20,Edinboro,"W, 4-3",-,-,-,-,-,-,-,-,-,-,-
Mar 24,Columbia (S.C.), ,-,-,-,-,-,-,-,-,-,-,-
Mar 24,Columbia (S.C.), ,-,-,-,-,-,-,-,-,-,-,-
Mar 27,Lander,"W, 4-3",1,1,1,-,-,-,0,1,-,-,1
Mar 27,Lander,"W, 5-4",-,-,-,-,-,-,-,-,-,-,-
Apr 4,Anderson (S.C.), ,-,-,-,-,-,-,-,-,-,-,-
Apr 4,Anderson (S.C.), ,-,-,-,-,-,-,-,-,-,-,-
Apr 6,at Lees-McRae,"W, 9-1",-,-,-,-,-,-,-,-,-,-,-
Apr 6,at Lees-McRae,"W, 4-2",-,-,-,-,-,-,-,-,-,-,-
Apr 7,at King (Tenn.),"L, 5-0",1,0,0,-,-,-,0,-,1,-,-
Apr 7,at King (Tenn.),"L, 7-2",3,0,1,-,-,-,0,-,-,-,-
Apr 13,at Erskine,"W, 2-1",3,0,1,-,-,-,1,-,-,-,-
Apr 13,at Erskine,"L, 5-3",3,0,0,-,-,-,0,-,2,-,-
Apr 14,Carson-Newman,"W, 1-0",2,0,0,-,-,-,0,-,-,-,-
Apr 14,Carson-Newman,"L, 3-0",2,0,0,-,-,-,0,-,-,-,-
Apr 19,vs. Queens (N.C.),"W, 7-4",3,1,1,-,-,-,0,-,-,-,-
Apr 20,vs. King (Tenn.),"W, 1-0",5,0,0,-,-,-,0,-,-,-,-
Apr 20,vs. North Greenville,"L, 9-0",2,0,0,-,-,-,0,-,1,-,-
Apr 21,vs. Mount Olive,"L, 4-2",3,0,1,-,-,-,0,-,-,-,-
