Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
D Jeter,SWB,SS,.222,7,18,4,4,1,0,0,1,5,3,0,0,0,0,1,.391,.278,0.669
A Rodriguez,SWB,3B,.250,3,12,1,3,0,0,1,2,0,5,0,0,0,0,0,.250,.500,0.75
J McDonald,IND,SS,.265,10,34,5,9,1,0,0,1,2,3,1,0,0,0,2,.324,.294,0.618
R Hernandez,BUF,C,.105,5,19,0,2,0,0,0,2,0,3,0,0,0,0,2,.105,.105,0.211
B Inge,IND,3B,.150,18,60,4,9,2,0,2,6,12,17,1,0,0,0,4,.320,.283,0.603
H Quintero,LHV,C,.292,8,24,7,7,1,0,2,4,4,5,0,0,1,1,0,.419,.583,1.003
C Miller,LOU,C,.200,44,135,8,27,6,0,4,19,16,23,0,0,1,2,4,.295,.333,0.628
W Betemit,NOR,3B,.083,4,12,1,1,1,0,0,0,1,5,0,0,0,0,1,.154,.167,0.321
B Roberts,NOR,2B,.231,4,13,2,3,1,0,0,1,2,3,0,0,0,0,0,.333,.308,0.641
G Laird,GWN,C,.000,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
R Olmedo,ROC,3B,.234,105,312,42,73,12,1,2,38,36,47,10,2,7,3,8,.316,.298,0.614
O Infante,TOL,2B,.211,5,19,1,4,0,0,0,1,2,2,0,0,0,0,1,.286,.211,0.496
J Reyes,BUF,SS,.412,4,17,3,7,1,0,0,1,0,0,1,0,0,0,0,.412,.471,0.882
D Ross,PAW,C,.000,4,13,0,0,0,0,0,0,1,5,0,0,0,0,0,.071,.000,0.071
M Hessman,LOU,1B,.240,121,420,60,101,32,0,25,56,53,134,0,2,0,5,6,.328,.495,0.823
R Paulino,TOL,C,.235,21,68,5,16,3,0,2,8,6,19,0,0,0,0,0,.297,.368,0.665
A Loewen,BUF,1B,.000,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,.400,.000,0.4
H Gimenez,CHA,C,.294,5,17,4,5,1,1,0,2,4,5,0,0,1,0,0,.429,.471,0.899
B Harris,SWB,SS,.233,22,73,9,17,3,0,1,4,13,12,0,0,0,0,2,.356,.315,0.671
D Johnson,NOR,1B,.250,138,472,59,118,26,0,21,70,96,85,1,0,0,5,9,.378,.439,0.816
M Fontenot,DUR,2B,.264,120,417,53,110,32,2,4,42,37,87,6,1,4,3,9,.335,.379,0.714
C Maldonado,SYR,C,.098,14,41,2,4,0,0,0,1,3,18,0,0,2,0,0,.159,.098,0.257
C Snyder,NOR,C,.243,52,181,16,44,8,0,6,24,17,47,0,0,0,2,6,.305,.387,0.692
K Shoppach,COL,C,.213,18,61,3,13,1,0,0,4,6,18,0,0,1,0,1,.304,.230,0.534
M Pagnozzi,GWN,C,.210,90,290,31,61,10,1,6,31,21,64,0,0,4,1,5,.274,.314,0.588
C Ruiz,LHV,C,.200,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,.200,.200,0.4
P Orr,LHV,3B,.258,95,325,40,84,17,6,4,31,17,61,9,7,5,2,3,.300,.385,0.684
L Hernandez,COL,2B,.229,41,131,14,30,4,0,1,8,12,17,3,3,6,1,2,.297,.282,0.579
B Wilson,SWB,C,.208,66,216,28,45,12,0,7,38,32,38,0,0,2,2,12,.311,.361,0.672
