Date,Opponent,Score,ab,r,h,2b,3b,hr,rbi,bb,k,sb,cs
Feb 22,vs. Villanova,"L, 9-3",4,0,0,-,-,-,0,-,-,-,-
Feb 22,vs. Norfolk St.,"L, 5-4",5,0,1,1,-,-,0,-,1,-,1
Feb 23,Buffalo,"L, 10-1",4,0,0,-,-,-,0,-,1,-,-
Feb 28,at Tennessee,"L, 13-2",3,0,0,-,-,-,0,-,-,-,-
Mar 1,at Tennessee,"L, 4-3",4,1,1,1,-,-,1,-,-,-,-
Mar 2,at Tennessee,"L, 9-4",4,0,0,-,-,-,0,-,1,-,-
Mar 8,at Richmond,"W, 6-1",4,0,1,-,-,-,1,-,2,-,1
Mar 9,at Richmond,"L, 5-4",4,1,2,1,-,-,2,-,-,-,-
Mar 9,at Richmond,"L, 6-5",3,0,0,-,-,-,0,-,-,-,-
Mar 11,at Duke,"L, 16-5",3,0,0,-,-,-,0,-,1,-,-
Mar 12,at High Point, ,-,-,-,-,-,-,-,-,-,-,-
Mar 14,at Navy,"L, 15-0",3,0,1,-,-,-,0,-,-,-,-
Mar 15,at Navy,"L, 3-2",3,0,1,-,-,-,0,-,-,-,-
Mar 15,at Navy,"W, 4-3",-,-,-,-,-,-,-,-,-,-,-
Mar 16,at Navy,"L, 8-4",4,0,0,-,-,-,0,-,-,-,-
Mar 18,at Fordham,"L, 8-6",0,0,0,-,-,-,0,-,-,-,-
Mar 20,Sacred Heart, ,-,-,-,-,-,-,-,-,-,-,-
Mar 22,Manhattan,"W, 4-0",3,0,0,-,-,-,0,-,1,-,-
Mar 22,Manhattan,"W, 5-4",4,2,2,1,-,-,0,-,-,-,-
Mar 23,Manhattan,"L, 9-0",3,0,1,-,-,-,0,-,-,-,-
Mar 26,Yale, ,-,-,-,-,-,-,-,-,-,-,-
Mar 27,at Central Conn. St.,"W, 6-4",5,0,1,-,-,-,0,-,-,-,-
Mar 29,Rider,"L, 3-2",3,0,0,-,-,-,1,-,1,-,-
Mar 31,Rider, ,-,-,-,-,-,-,-,-,-,-,-
Mar 31,Rider, ,-,-,-,-,-,-,-,-,-,-,-
Apr 2,at Dartmouth,"W, 11-5",4,2,2,1,-,1,3,-,-,-,-
Apr 6,at Niagara,"L, 5-2",3,0,0,-,-,-,0,-,1,-,-
Apr 6,at Niagara,"W, 6-4",3,0,1,-,-,-,1,-,-,-,-
Apr 7,at Niagara,"W, 4-3",4,0,1,-,-,-,1,-,-,-,-
Apr 8,Rhode Island, ,-,-,-,-,-,-,-,-,-,-,-
Apr 9,at Hartford,"W, 10-4",5,1,4,2,-,-,1,-,-,-,-
Apr 12,at Iona,"W, 3-0",4,0,0,-,-,-,0,-,-,-,-
Apr 12,at Iona,"W, 2-1",4,0,1,-,-,-,1,-,-,-,-
Apr 13,at Iona,"W, 6-0",4,0,2,-,-,-,1,-,-,-,-
Apr 16,Northeastern, ,-,-,-,-,-,-,-,-,-,-,-
Apr 19,Saint Peter's,"W, 5-2",4,0,1,-,-,-,0,-,-,-,-
Apr 19,Saint Peter's,"W, 9-2",2,0,0,-,-,-,0,-,1,-,-
Apr 20,Saint Peter's,"W, 9-3",3,1,2,-,1,-,1,-,-,-,-
Apr 22,Hartford,"L, 5-3",3,0,0,-,-,-,0,-,-,-,1
Apr 23,Connecticut,"L, 5-3",3,0,0,-,-,-,0,-,-,-,-
Apr 25,at Radford,"L, 11-3",4,0,1,-,-,-,0,-,2,1,-
Apr 26,at Radford,"L, 7-5",4,1,1,-,-,-,0,-,2,-,-
Apr 27,at Radford,"L, 10-2",4,0,1,1,-,-,0,-,-,-,-
Apr 30,at Massachusetts, ,-,-,-,-,-,-,-,-,-,-,-
May 3,Canisius,"L, 5-0",4,0,0,-,-,-,0,-,-,-,-
May 3,Canisius,"L, 4-2",3,0,2,-,-,-,0,-,1,-,-
May 4,Canisius,"L, 7-5",3,0,1,-,-,-,0,-,-,-,-
May 10,at Fairfield,"L, 12-8",3,1,2,-,1,-,2,1,1,-,-
May 11,at Fairfield,"W, 7-3",3,0,0,-,-,-,0,1,1,-,-
May 11,at Fairfield,"L, 6-2",3,0,0,-,-,-,0,-,2,-,-
May 13,Sacred Heart,"L, 11-4",-,-,-,-,-,-,-,-,-,-,-
May 15,at Siena,"W, 10-3",5,0,0,-,-,-,0,-,-,-,-
May 15,at Siena,"L, 5-2",-,-,-,-,-,-,-,-,-,-,-
May 17,at Siena,"L, 4-1",4,0,0,-,-,-,1,-,-,-,-
May 21,Monmouth,"W, 4-0",3,0,2,-,-,-,1,1,-,-,-
May 21,vs. Canisius,"L, 10-1",4,0,0,-,-,-,0,-,2,-,-
May 23,vs. Monmouth,"L, 5-2",4,0,0,-,-,-,0,-,1,-,-
