Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Howard,LWD,1B,0.5,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.667,1.0,1.667
B Weaver,GBO,1B,0.162,23,74,4,12,6,0,1,5,11,25,1,0,0,0,1,0.271,0.284,0.554
G Suarez,LWD,3B,0.125,2,8,1,1,0,0,0,1,0,2,0,0,0,0,0,0.125,0.125,0.25
J Clark,ASH,1B,0.299,110,381,62,114,20,0,24,82,76,113,10,4,0,10,3,0.412,0.541,0.953
W Long,GBO,1B,0.203,15,59,5,12,4,1,0,6,2,14,1,2,1,1,1,0.238,0.305,0.543
I Gac,KAN,1B,0.276,134,504,65,139,34,0,20,91,45,124,3,1,0,7,11,0.337,0.462,0.799
A Baker,WV,1B,0.253,125,459,64,116,34,2,18,79,52,115,3,6,4,5,5,0.34,0.453,0.793
C Dominguez,AUG,3B,0.272,137,559,85,152,32,4,21,101,35,133,14,7,0,3,14,0.326,0.456,0.782
O Marval,ROM,1B,0.234,34,107,10,25,5,0,1,10,8,18,0,0,1,1,6,0.291,0.308,0.599
R Rodriguez,GVL,1B,0.281,85,278,44,78,20,2,14,59,39,57,12,4,1,4,6,0.387,0.518,0.905
L Murton,CSC,1B,0.282,106,397,48,112,32,2,12,55,39,71,2,0,0,3,6,0.361,0.463,0.825
A Buschini,LWD,3B,0.219,83,302,49,66,19,4,2,28,37,54,16,6,5,0,3,0.31,0.328,0.638
K Hinze,LEX,1B,0.277,124,458,69,127,29,0,19,97,69,128,1,4,0,3,6,0.377,0.465,0.842
R Vera,KAN,3B,0.279,34,140,14,39,13,3,0,13,8,35,1,0,3,0,1,0.322,0.414,0.736
T Ozga,SAV,1B,0.265,55,204,30,54,8,0,4,31,17,33,6,0,1,2,4,0.321,0.363,0.684
J Brito,WV,3B,0.197,108,366,61,72,16,5,11,49,48,123,5,3,7,8,3,0.289,0.358,0.647
S King,HAG,3B,0.184,30,98,11,18,4,0,2,13,15,29,0,2,0,0,4,0.328,0.286,0.613
S Honeck,SAV,1B,0.091,6,22,5,2,1,0,0,0,6,4,0,0,0,0,0,0.286,0.136,0.422
R Spanjer-Furstenburg,ROM,1B,0.266,62,229,26,61,13,1,2,22,19,41,0,2,0,1,9,0.332,0.358,0.69
M Fisher,SAV,1B,0.354,17,65,9,23,4,2,3,14,6,12,0,1,1,1,2,0.403,0.615,1.018
A Vasquez,WV,3B,0.3,13,50,10,15,1,3,1,8,2,20,3,1,0,0,0,0.327,0.5,0.827
A Odreman,ROM,1B,0.111,9,27,1,3,1,0,0,0,1,11,0,0,0,0,0,0.143,0.148,0.291
B Harrison,SAV,3B,0.25,5,16,2,4,2,0,0,0,0,3,0,0,0,0,0,0.25,0.375,0.625
T Kolodny,DEL,3B,0.26,41,154,29,40,9,3,10,29,16,41,5,0,1,1,1,0.358,0.552,0.909
M Ortiz,HIC,1B,0.223,103,358,38,80,15,3,6,35,29,100,2,5,1,3,8,0.281,0.332,0.614
M Richard,KAN,3B,0.283,13,46,7,13,2,1,0,6,4,7,4,1,0,0,2,0.377,0.37,0.747
S Souza,HAG,3B,0.231,81,303,49,70,16,6,11,56,27,85,18,4,1,5,7,0.306,0.432,0.738
J Terdoslavich,ROM,3B,0.316,21,79,7,25,9,0,0,10,5,18,0,0,0,0,4,0.365,0.43,0.795
M West,HIC,3B,0.223,115,391,52,87,25,2,13,48,38,125,7,2,0,4,2,0.326,0.396,0.722
M Almanzar,GVL,3B,0.246,127,487,56,120,27,3,10,55,30,114,4,1,0,8,9,0.294,0.376,0.67
J Marte,SAV,3B,0.264,82,329,40,87,19,4,6,44,30,65,4,5,0,2,9,0.333,0.401,0.735
J Silverio,KAN,3B,0.2,63,220,20,44,12,3,4,24,6,57,3,4,4,1,6,0.237,0.336,0.573
E Gonzalez,WV,3B,0.275,67,236,30,65,9,4,6,31,31,48,8,11,5,4,2,0.354,0.424,0.778
L Anders,AUG,1B,0.285,130,501,71,143,29,4,14,62,43,147,1,4,2,5,6,0.34,0.443,0.783
J Bolden,HIC,1B,0.294,58,218,34,64,12,2,7,37,18,45,4,8,3,3,6,0.349,0.463,0.812
J Castillo,KAN,1B,0.244,12,45,2,11,2,0,0,3,0,6,1,0,1,1,2,0.239,0.289,0.528
C Cregar,GBO,1B,0.22,108,391,48,86,16,1,17,57,23,108,5,6,2,2,8,0.269,0.396,0.665
J Flagg,SAV,1B,0.162,27,105,8,17,2,2,1,6,11,40,0,0,0,1,2,0.246,0.248,0.493
R Keedy,GBO,1B,0.218,21,78,9,17,1,0,2,8,7,14,0,1,0,1,0,0.303,0.308,0.611
E Koncel,HIC,1B,0.178,86,264,37,47,14,3,9,37,38,106,6,2,0,0,3,0.291,0.356,0.647
G Lassiter,CSC,3B,0.102,27,88,2,9,1,0,0,4,14,36,1,1,0,1,1,0.223,0.114,0.337
D Wiley,ROM,1B,0.25,8,28,2,7,1,0,0,2,1,8,0,1,0,0,0,0.276,0.286,0.562
M Zuanich,ASH,1B,0.382,9,34,2,13,4,0,1,10,3,11,1,1,0,0,0,0.447,0.588,1.036
