Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Cameron,NOR,CF,0.286,2,7,2,2,0,1,0,2,3,3,0,0,0,0,0,0.5,0.571,1.071
W Cordero,NOR,OF,0.129,8,31,3,4,2,0,0,2,5,11,0,0,0,0,1,0.25,0.194,0.444
M Cummings,OTT,OF,0.284,74,264,39,75,14,0,12,40,36,69,0,1,0,5,3,0.372,0.473,0.846
T Dunwoody,ROC,OF,0.247,96,300,30,74,18,2,5,40,17,69,6,6,2,2,8,0.29,0.37,0.66
J Gonzalez,BUF,OF,0.286,5,21,1,6,0,0,0,1,0,3,0,0,0,0,1,0.286,0.286,0.571
T Hubbard,DUR,LF,0.226,25,84,14,19,3,0,0,2,14,5,5,3,0,0,4,0.343,0.262,0.605
G Kingsale,OTT,OF,0.344,20,64,10,22,6,0,0,3,6,7,1,2,1,0,3,0.417,0.438,0.854
C Mottola,SYR,OF,0.257,124,475,67,122,27,3,21,69,34,99,2,5,0,3,4,0.31,0.459,0.769
T Nixon,PAW,RF,0.5,2,6,3,3,0,0,1,2,2,2,0,0,0,1,0,0.556,1.0,1.556
J Nunnally,IND,OF,0.215,79,209,29,45,6,2,7,29,27,55,6,1,0,0,2,0.308,0.364,0.672
M Ordonez,TOL,RF,0.214,4,14,3,3,1,0,1,2,2,3,0,0,0,0,0,0.313,0.5,0.813
R Sierra,COL,LF,0.182,3,11,2,2,0,0,1,1,2,3,0,0,0,0,0,0.308,0.455,0.762
G Williams,NOR,OF,0.23,47,139,24,32,10,2,4,16,9,21,1,2,1,1,1,0.28,0.417,0.697
E Young,BUF,RF,0.277,114,393,76,109,14,0,20,78,64,115,6,3,0,3,7,0.392,0.466,0.858
D Hollins,DUR,OF,0.296,22,81,11,24,5,0,2,17,15,17,3,2,0,1,3,0.414,0.432,0.846
G Lombard,PAW,LF,0.262,131,496,90,130,28,8,20,65,67,159,23,5,2,5,2,0.357,0.472,0.829
J Giambi,CHA,OF,0.0,4,8,0,0,0,0,0,0,2,4,0,0,0,0,0,0.2,0.0,0.2
D Gibson,RIC,OF,0.2,27,70,7,14,2,0,2,7,2,13,0,0,0,0,3,0.253,0.314,0.568
G Kapler,PAW,OF,0.636,6,22,7,14,3,1,2,6,0,3,0,0,0,0,0,0.636,1.136,1.773
K Robinson,RIC,OF,0.328,58,204,29,67,9,1,1,12,13,23,13,6,8,1,2,0.37,0.397,0.767
D McDonald,DUR,OF,0.281,99,359,56,101,20,2,13,38,27,81,7,1,0,0,5,0.337,0.457,0.794
R Brown,CHA,LF,0.301,102,385,61,116,29,2,12,52,41,59,2,2,2,7,14,0.37,0.481,0.85
R Taylor,DUR,CF,0.261,67,253,30,66,10,3,7,35,24,55,12,10,3,0,5,0.332,0.407,0.739
P Swann,LOU,OF,0.285,127,456,67,130,29,5,18,85,36,101,5,0,0,4,8,0.354,0.489,0.843
B Buchanan,ROC,OF,0.318,28,110,16,35,7,0,4,16,7,28,0,1,0,0,2,0.359,0.491,0.85
