Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
P Bako,REA,C,.357,10,42,5,15,1,0,0,10,1,8,0,0,0,0,2,.372,.381,.753
J Molina,TRN,C,.000,3,7,0,0,0,0,0,0,2,4,0,0,0,0,0,.300,.000,.300
G Rodriguez,BOW,C,.251,71,227,24,57,14,1,5,21,13,43,6,0,5,4,11,.293,.388,.680
S Torrealba,BOW,C,.242,26,62,6,15,2,0,3,13,21,10,0,0,0,3,3,.425,.419,.845
M St. Pierre,ERI,C,.224,16,58,8,13,4,0,2,6,3,11,0,0,1,0,1,.297,.397,.693
H Gimenez,ALT,C,.286,41,133,16,38,6,1,6,18,6,22,2,1,1,1,1,.314,.481,.795
M Perez,ALT,C,.262,30,84,14,22,5,0,2,12,8,21,0,0,0,1,3,.351,.393,.743
J Herrera,HAR,C,.145,24,62,7,9,3,0,1,11,16,17,0,0,0,1,1,.333,.242,.575
M Nickeas,BIN,C,.182,18,55,3,10,1,0,0,7,9,9,0,0,2,1,3,.292,.200,.492
T Gradoville,REA,C,--,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
J Flores,HAR,C,.364,3,11,1,4,0,0,0,0,0,1,0,0,0,0,0,.364,.364,.727
A Camacaro,AKR,C,.222,44,135,15,30,5,0,1,11,7,18,1,1,4,2,6,.277,.281,.559
K Phillips,NH,C,.175,12,40,1,7,0,0,1,1,3,8,0,0,0,0,0,.233,.250,.483
A Casanova,ERI,C,.154,6,13,0,2,0,0,0,0,2,4,0,0,0,0,0,.267,.154,.421
D Lehmann,NBR,C,.190,56,168,11,32,8,0,0,10,12,18,0,1,7,1,4,.247,.238,.485
K Nelson,REA,C,.253,53,158,19,40,7,1,9,27,21,34,0,1,4,5,6,.335,.481,.816
A Donachie,BOW,C,.215,88,275,25,59,19,0,5,33,45,79,0,3,0,6,6,.319,.338,.657
M Reyes,ALT,C,.282,14,39,4,11,5,0,0,3,4,9,0,0,2,0,3,.349,.410,.759
S Paniagua,BIN,C,.217,51,143,8,31,7,0,3,15,14,54,0,0,0,1,5,.285,.329,.613
D Espino,AKR,C,.197,21,71,6,14,4,1,0,9,3,2,0,0,0,1,4,.227,.282,.508
R Arroyo,BIN,C,.000,7,20,0,0,0,0,0,0,4,8,0,0,0,0,1,.167,.000,.167
P Pilittere,TRN,C,.198,27,96,5,19,3,0,0,8,7,8,0,0,0,0,6,.260,.229,.489
L Montz,HAR,C,.182,91,291,32,53,14,0,9,35,41,62,1,3,1,0,5,.285,.323,.608
S Lerud,ALT,C,.240,95,304,31,73,17,0,4,26,38,53,2,1,6,5,6,.339,.336,.674
J Christy,NBR,C,.190,29,79,5,15,1,0,0,7,7,15,0,0,3,0,4,.256,.203,.458
J Otness,POR,C,.226,27,93,9,21,7,0,1,13,10,13,0,0,0,0,2,.321,.333,.654
L Exposito,POR,C,.337,23,92,14,31,5,0,3,12,4,27,1,2,0,0,1,.371,.489,.860
M Wagner,POR,C,.301,42,153,21,46,18,0,3,23,28,26,1,0,0,4,4,.410,.477,.887
F Cervelli,TRN,C,.190,16,58,8,11,1,0,2,7,6,13,0,0,0,0,1,.266,.310,.576
J Apodaca,POR,C,.245,61,216,26,53,12,0,5,29,20,55,1,0,0,1,8,.317,.370,.687
W Ramos,NBR,C,.317,54,205,31,65,16,0,4,29,6,23,0,0,0,1,1,.341,.454,.795
O Guevara,REA,C,.154,4,13,0,2,0,0,0,1,0,6,0,0,1,0,0,.154,.154,.308
C Santana,AKR,C,.290,130,428,91,124,30,2,23,97,90,83,2,2,0,10,10,.413,.530,.943
A de San Miguel,NBR,C,.196,22,56,13,11,4,1,0,8,15,20,0,0,1,1,2,.387,.304,.690
J Gil,TRN,C,.194,12,36,2,7,2,0,2,4,0,7,0,0,1,0,2,.194,.417,.611
J Guerra,REA,C,.000,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
T Kennelly,REA,C,.256,37,117,13,30,6,2,2,17,12,16,1,1,0,1,1,.338,.393,.732
K Anson,TRN,C,.227,57,163,23,37,9,0,2,24,36,33,1,0,0,3,5,.374,.319,.693
A Avila,ERI,C,.264,93,329,52,87,23,1,12,55,52,77,2,1,3,2,4,.365,.450,.814
T Gosewisch,REA,C,.244,60,205,16,50,17,0,1,20,14,34,0,1,3,0,9,.314,.341,.656
J Kunkel,ERI,C,.218,47,142,14,31,6,0,4,16,13,33,0,1,1,2,1,.289,.345,.634
J Thole,BIN,C,.328,103,384,48,126,29,2,1,46,42,34,8,4,1,9,14,.395,.422,.816
J Solano,HAR,C,.280,26,93,7,26,7,0,1,11,2,16,0,0,0,0,5,.295,.387,.682
B Jeroloman,NH,C,.217,108,364,32,79,16,1,6,32,62,120,1,0,2,3,5,.330,.316,.646
S Rooney,HAR,C,.227,34,110,12,25,5,1,0,6,5,25,0,0,1,3,3,.254,.291,.545
T LaTorre,CON,C,.265,69,181,27,48,10,1,1,24,29,35,1,2,1,1,6,.368,.348,.716
J Williams,CON,C,.223,105,300,33,67,20,0,2,24,35,60,1,5,6,1,11,.316,.310,.626
J Montero,TRN,C,.317,44,167,19,53,10,0,9,33,14,21,0,0,0,0,10,.370,.539,.909
R Baker,TRN,C,.125,8,16,0,2,0,0,0,0,2,3,0,0,0,0,0,.222,.125,.347
