Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Casanova,MID,C,.182,2,11,1,2,1,0,0,2,0,0,0,0,0,0,1,.182,.273,.455
M Sweeney,WIC,1B,.385,4,13,3,5,1,0,2,5,2,2,0,0,0,0,0,.467,.923,1.390
P Bako,WIC,C,.167,3,12,3,2,0,0,0,2,0,1,0,0,0,0,0,.167,.167,.333
D Brown,WIC,OF,.307,95,384,56,118,22,0,16,78,24,64,2,0,0,10,13,.346,.490,.836
J Brewer,FRI,SS,.263,5,19,0,5,1,0,0,1,3,4,1,1,0,1,0,.375,.316,.691
T Redman,CC,CF,.311,27,103,17,32,3,0,1,6,16,6,4,2,1,0,2,.408,.369,.777
J Sandberg,CC,3B,.186,39,140,16,26,9,0,4,13,9,43,2,0,0,0,1,.240,.336,.576
D Blakely,ARK,OF,.150,7,20,0,3,0,0,0,1,3,4,0,0,0,1,0,.280,.150,.430
N Haynes,ARK,OF,.280,52,207,38,58,14,3,2,19,22,49,18,10,3,1,5,.351,.406,.756
C Hernandez,CC,P,.000,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,.000,.000,.000
L Bigbie,SPR,OF,.286,6,14,3,4,0,0,1,2,5,5,0,0,0,1,1,.450,.500,.950
J House,CC,C,.325,97,379,58,123,23,2,10,69,32,44,2,2,0,8,9,.376,.475,.851
S Colyer,TUL,P,--,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
S Kent,CC,P,--,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
T Gregorio,SA,C,.250,3,8,0,2,0,0,0,0,0,3,0,0,1,0,0,.250,.250,.500
R Snare,WIC,P,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--
W Young,CC,1B,.277,95,346,32,96,16,0,10,60,12,44,4,6,0,3,16,.309,.410,.719
J Richardson,SPR,3B,.311,121,444,71,138,31,1,17,78,46,114,0,7,1,3,10,.382,.500,.882
A Morrissey,FRI,2B,.313,54,208,22,65,13,1,5,29,25,47,2,2,0,1,9,.387,.457,.844
G Quiroz,SA,C,.188,16,64,5,12,3,0,3,9,3,15,0,0,0,0,2,.235,.375,.610
E Cruz,FRI,SS,.270,76,281,32,76,17,1,3,32,19,82,8,6,4,0,7,.323,.370,.694
J Pressley,SPR,1B,.250,33,92,12,23,5,0,2,14,20,17,0,0,0,0,3,.384,.370,.753
T Sanchez,TUL,C,.325,23,83,12,27,6,0,3,24,9,6,0,0,1,1,4,.387,.506,.893
D Moylan,SPR,C,.310,23,58,5,18,2,0,1,4,11,7,0,1,0,0,3,.420,.397,.817
S Costa,WIC,OF,.375,2,8,0,3,0,0,0,1,0,1,0,0,0,0,0,.375,.375,.750
M Maier,WIC,CF,.306,138,543,95,166,35,7,14,92,41,96,13,12,3,9,8,.357,.473,.830
R Yan,FRI,CF,.257,49,202,33,52,7,1,0,17,18,24,11,5,5,3,3,.320,.302,.622
J Bourgeois,SA,2B,.277,107,411,65,114,22,7,4,38,37,66,23,7,4,5,6,.338,.394,.732
A Baldiris,FRI,2B,.307,25,88,14,27,8,0,2,11,4,8,2,3,0,0,1,.371,.466,.837
D Murphy,WIC,2B,.249,94,366,57,91,25,1,14,45,19,65,6,3,2,0,16,.300,.437,.737
L Oliveros,SA,C,.176,46,153,8,27,3,0,0,5,2,18,0,0,3,1,4,.206,.196,.402
J Cortes,CC,OF,.293,126,457,58,134,31,3,8,51,50,63,4,7,4,3,13,.366,.427,.792
C Cali,SPR,P,.000,10,1,0,0,0,0,0,1,1,1,0,0,1,0,0,.500,.000,.500
W Balentien,SA,OF,.230,121,444,76,102,23,1,22,82,70,140,14,7,0,4,10,.337,.435,.772
U Jimenez,TUL,P,.000,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000
J Morillo,TUL,P,.231,8,13,0,3,0,0,0,1,1,3,0,0,1,0,1,.286,.231,.516
J Perry,MID,RF,.402,28,107,28,43,8,2,4,17,12,23,2,1,0,1,2,.476,.626,1.102
J Gutierrez,CC,P,.000,3,2,0,0,0,0,0,0,0,1,0,0,2,0,0,.000,.000,.000
