Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
D Thompson,BRS,2B,0.348,7,23,9,8,3,0,1,7,4,4,0,0,0,0,0,0.444,0.609,1.053
R Wilson,BRS,2B,0.238,11,42,11,10,4,0,0,7,5,10,2,1,0,1,0,0.313,0.333,0.646
J Koscso,PRN,2B,0.269,13,26,6,7,0,0,1,3,4,3,1,1,0,0,0,0.441,0.385,0.826
J Acevedo,PUL,2B,0.3,63,227,42,68,12,0,4,42,22,33,1,3,3,2,6,0.369,0.405,0.774
D Mercedes,BRS,2B,0.196,43,143,10,28,7,0,1,12,12,53,3,0,1,1,2,0.261,0.266,0.527
J Puentes,BRS,2B,0.202,28,89,12,18,5,3,0,5,10,22,0,0,0,0,3,0.283,0.326,0.609
E Reyes,DAN,2B,0.262,52,187,29,49,15,2,1,15,8,29,3,2,3,1,3,0.315,0.38,0.695
Y De La Cruz,KNG,2B,0.251,58,227,39,57,8,4,1,19,12,46,7,5,2,1,4,0.293,0.335,0.628
N Lockwood,ELZ,2B,0.26,52,208,32,54,13,1,1,22,10,42,3,1,3,1,5,0.314,0.346,0.66
F De Los Santos,DAN,2B,0.321,43,131,26,42,14,1,2,14,11,37,2,1,2,1,0,0.379,0.489,0.868
B Valera,JC,2B,0.397,19,73,16,29,4,1,0,8,5,9,7,5,0,1,0,0.43,0.479,0.91
J Magee,GRN,2B,0.283,53,184,28,52,9,0,2,19,16,36,16,9,3,4,2,0.346,0.364,0.71
T Martin,JC,2B,0.333,1,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0.5,0.333,0.833
J Rodriguez,BUR,2B,0.252,44,139,20,35,5,2,0,14,17,37,17,4,2,2,1,0.35,0.317,0.666
M Abraham,BLU,2B,0.25,2,4,2,1,0,0,0,0,4,1,0,0,0,0,0,0.625,0.25,0.875
P Brady,PUL,2B,0.281,21,64,14,18,4,3,0,5,8,9,3,1,1,0,2,0.37,0.438,0.807
A Fermin,BLU,2B,0.261,59,218,41,57,15,0,5,33,35,37,2,1,1,6,4,0.36,0.399,0.759
D Paolini,PUL,2B,0.284,61,218,32,62,17,5,4,26,27,53,5,2,0,2,0,0.378,0.463,0.841
T Rahmatulla,JC,2B,0.314,58,220,49,69,27,3,6,39,26,38,5,3,1,4,4,0.39,0.545,0.935
D Hazlett,PUL,2B,0.243,52,177,19,43,7,1,1,16,23,45,15,5,1,1,0,0.332,0.311,0.642
R Sosa,GRN,2B,0.248,39,129,25,32,6,1,0,17,22,27,12,3,2,1,0,0.364,0.31,0.674
C Leyva,KNG,2B,0.205,16,39,9,8,1,0,0,4,5,3,1,0,1,1,0,0.289,0.231,0.52
D Hamblen,BUR,2B,0.121,25,66,7,8,1,1,0,3,8,16,3,3,1,0,0,0.216,0.167,0.383
