Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
J Bellorin,VSL TB,2B,0.302,60,205,30,62,11,1,3,29,27,25,9,3,3,1,4,0.39,0.41,0.8
F Diaz,VSL SEA,C,0.211,46,128,19,27,5,0,2,16,25,22,4,1,5,0,2,0.353,0.297,0.649
E Epifano,VSL TB,2B,0.293,50,164,24,48,6,0,0,12,22,24,6,3,3,0,5,0.38,0.329,0.709
A Santoni,VSL CIN,1B,0.256,63,211,28,54,14,2,1,34,23,51,3,2,3,4,6,0.359,0.355,0.714
N Elenes,VSL PIT,C,0.182,4,11,1,2,0,1,0,1,1,5,0,0,0,0,0,0.25,0.364,0.614
W Dominguez,VSL TB,C,0.324,54,188,26,61,9,1,6,32,12,21,4,3,0,2,6,0.365,0.479,0.843
L Correa,VSL TB,3B,0.322,64,230,35,74,17,0,8,54,31,31,0,1,0,0,8,0.414,0.5,0.914
F Alcala,VSL TB,1B,0.192,38,130,13,25,5,1,0,9,7,42,3,2,0,0,2,0.239,0.246,0.485
W Astudillo,VSL PHI,3B,0.361,52,194,31,70,8,3,1,25,15,2,11,5,3,1,2,0.424,0.448,0.872
E Villegas,VSL PHI,C,0.284,39,109,6,31,5,1,0,11,13,16,2,1,1,1,2,0.373,0.349,0.722
L Cortez,VSL DET,2B,0.229,46,157,18,36,8,0,4,19,10,36,4,1,3,3,1,0.303,0.357,0.66
J Soledad,VSL DET,1B,0.313,67,249,44,78,17,1,5,39,21,30,15,5,3,4,3,0.366,0.45,0.816
R Coronel,VSL SEA,SS,0.352,61,210,36,74,14,1,0,27,14,31,6,3,5,0,4,0.406,0.429,0.835
F Burin,VSL SEA,3B,0.381,41,160,29,61,18,2,1,38,23,19,1,3,1,3,3,0.46,0.538,0.998
J Lugo,VSL PIT,C,0.051,22,39,5,2,1,1,0,1,9,12,0,1,1,0,0,0.275,0.128,0.403
P Flores,VSL CIN,C,0.237,33,93,12,22,1,1,0,11,5,13,9,2,1,1,5,0.321,0.269,0.59
