Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
R Reyes,DSL CAR,3B,0.317,30,104,21,33,4,3,0,13,13,14,7,2,0,3,3,0.393,0.413,0.807
S Javier,DSL FLA,OF,0.238,7,21,2,5,2,1,0,1,2,1,0,1,0,0,2,0.304,0.429,0.733
C Esqueda,DSL PIR,3B,0.17,34,100,17,17,4,0,0,11,19,28,7,5,1,1,2,0.328,0.21,0.538
L Jolly,DSL ANG,OF,0.154,45,136,18,21,4,2,1,7,25,61,12,5,5,0,0,0.29,0.235,0.525
R Penalo,DSL ATH,OF,0.311,51,151,38,47,6,4,0,9,25,21,29,10,4,0,0,0.422,0.404,0.826
R Del Rosario,DSL WSX,OF,0.294,57,194,40,57,10,1,0,25,15,36,14,4,1,3,4,0.352,0.356,0.708
F Contreras,DSL TIG,3B,0.303,67,238,53,72,15,5,5,48,31,36,9,10,1,6,4,0.384,0.471,0.854
V Ovalles,DSL TIG,DH,0.23,37,122,13,28,9,0,0,16,13,37,1,0,1,1,0,0.326,0.303,0.63
S Acevedo,DSL TIG,OF,0.215,50,130,29,28,4,6,5,24,18,33,5,1,1,0,2,0.325,0.454,0.778
M Leal,DSL MTS,C,0.241,59,199,23,48,5,1,0,18,29,28,6,3,1,0,3,0.341,0.276,0.617
D Cedeno,DSL RGR,OF,0.161,11,31,9,5,2,0,0,5,15,2,0,0,2,0,0,0.435,0.226,0.661
F Betemit,DSL ORI,3B,0.313,35,115,13,36,3,1,0,9,13,17,2,4,3,2,3,0.386,0.357,0.743
R Pena,DSL PIR,1B,0.243,51,140,26,34,7,1,0,7,24,32,21,5,3,1,1,0.359,0.307,0.666
R Valdez,DSL WSX,1B,0.238,37,122,19,29,6,0,1,17,10,20,1,2,5,3,2,0.299,0.311,0.611
R Coa,DSL NYY1,C,0.203,30,69,11,14,2,0,1,12,11,7,0,1,2,2,0,0.313,0.275,0.589
M Aquino,DSL NYY1,3B,0.313,48,163,24,51,15,4,2,28,13,41,18,3,0,3,1,0.378,0.491,0.869
J De Leon,DSL BRW,1B,0.197,50,147,15,29,3,0,0,5,19,64,0,0,1,0,4,0.326,0.218,0.543
R Martinez,DSL BAL,1B,0.297,56,192,22,57,5,2,0,17,12,29,11,8,1,1,6,0.352,0.344,0.696
L Polanco,DSL WSX,1B,0.217,50,161,26,35,10,2,3,14,10,18,5,1,7,2,6,0.277,0.36,0.637
M Beltre,DSL PAD,C,0.0,2,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0
J Taveras,DSL ORI,C,0.245,59,200,14,49,6,0,1,25,21,14,2,5,2,3,11,0.322,0.29,0.612
A Mercedes,DSL ORI,CF,0.336,67,250,47,84,15,10,1,28,31,20,19,6,2,5,2,0.418,0.488,0.906
C Marquez,DSL PIR,C,0.212,17,33,6,7,0,0,0,3,9,11,0,0,0,0,2,0.381,0.212,0.593
F Rosario,DSL PHI,C,0.276,10,29,4,8,2,0,0,6,4,3,0,1,0,1,0,0.353,0.345,0.698
S Mateo,DSL ANG,1B,0.279,66,219,44,61,20,1,2,39,55,62,14,6,0,2,3,0.429,0.406,0.835
Y Aquiles,DSL PIR,OF,0.158,37,57,5,9,1,1,0,2,6,20,1,3,1,0,0,0.238,0.211,0.449
R Polonia,DSL PIR,2B,0.235,45,149,21,35,2,3,0,14,12,33,1,4,5,2,1,0.297,0.289,0.586
D Baez,DSL TWI,OF,0.335,57,164,43,55,8,1,0,14,29,37,27,11,2,1,1,0.447,0.396,0.844
L Barahona,DSL PAD,OF,0.3,56,213,30,64,9,3,0,21,26,41,16,6,4,2,2,0.384,0.371,0.755
J Tillero,DSL NAT,C,0.262,30,84,8,22,5,0,1,7,6,13,2,2,1,1,5,0.308,0.357,0.665
J De Los Santos,DSL BRW,1B,0.281,62,203,29,57,13,2,2,31,25,46,9,1,1,3,4,0.384,0.394,0.778
D Rosario,DSL NAT,OF,0.221,56,190,29,42,7,0,4,26,21,39,1,3,0,1,3,0.31,0.321,0.631
M Avea,DSL AST,C,0.225,52,142,14,32,8,0,2,14,14,18,1,2,9,0,8,0.353,0.324,0.677
D Burgos,DSL ROJ,1B,0.19,44,121,20,23,4,4,0,13,23,35,4,3,0,0,1,0.333,0.289,0.623
J Caraballo,DSL IND,2B,0.0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0.25,0.0,0.25
C Cartagena,DSL GSI,OF,0.2,41,110,23,22,1,1,4,18,25,35,7,1,0,1,0,0.369,0.336,0.705
F Castillo,DSL PAD,C,0.259,34,112,8,29,4,0,0,10,6,12,0,1,2,0,3,0.314,0.295,0.609
Y Diaz,DSL PAD,OF,0.227,31,88,8,20,2,0,0,10,9,30,0,3,0,2,0,0.293,0.25,0.543
J Gomez,DSL NYY1,1B,0.215,34,93,14,20,3,0,0,9,12,22,5,2,1,1,0,0.308,0.247,0.556
A Gonzalez,DSL CUB,DH,0.202,34,99,18,20,2,3,1,11,20,31,6,3,1,0,3,0.352,0.313,0.666
M Mendez,DSL REDS,2B,0.333,63,234,45,78,20,2,0,28,28,23,32,10,3,0,1,0.422,0.436,0.858
V Moscote,DSL MTS,DH,0.25,53,196,20,49,12,0,1,30,15,51,4,4,0,2,9,0.31,0.327,0.637
N Parra,DSL GSI,OF,0.244,40,119,23,29,3,1,0,18,36,21,20,5,0,0,2,0.441,0.286,0.727
N Ramos,DSL MET,C,0.333,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0.333,0.333,0.667
R Rodriguez,DSL GSI,2B,0.227,43,119,20,27,0,1,0,9,20,18,7,4,2,0,0,0.343,0.244,0.587
V Santana,DSL WSX,CF,0.163,12,43,9,7,2,0,1,3,8,9,8,1,1,0,1,0.308,0.279,0.587
R Mejias,DSL DIA,2B,0.267,3,15,2,4,0,2,0,6,0,1,1,0,0,0,1,0.267,0.533,0.8
E Concepcion,DSL TWI,1B,0.215,38,130,12,28,5,2,2,20,16,29,2,2,0,3,4,0.305,0.331,0.635
A Silva,DSL NYY2,OF,0.357,5,14,3,5,1,0,0,1,0,2,1,0,0,0,0,0.4,0.429,0.829
Y Daza,DSL ROCK,OF,0.291,53,189,26,55,11,1,1,28,9,19,6,3,7,1,1,0.345,0.376,0.72
F Pizzoli,DSL WSX,C,0.321,44,159,20,51,7,1,1,23,8,19,0,1,1,2,0,0.368,0.396,0.764
W Romero,DSL NYY1,RF,0.227,43,154,28,35,7,0,6,28,23,31,2,2,0,0,1,0.346,0.39,0.736
N Mejia,DSL BRW,C,0.253,35,91,14,23,5,0,3,13,9,19,0,0,1,3,2,0.33,0.407,0.737
P Miranda,DSL PHI,OF,0.29,65,255,33,74,8,1,0,22,19,25,18,6,2,0,4,0.354,0.329,0.683
F Rios,DSL PHI,1B,0.198,35,86,5,17,1,0,0,2,11,16,0,1,3,0,1,0.324,0.209,0.533
E Hernandez,DSL GSI,1B,0.245,32,98,8,24,6,1,0,14,13,25,1,0,0,0,3,0.333,0.327,0.66
A Reyes,DSL MTS,SS,0.316,59,212,37,67,15,1,2,22,27,40,16,5,5,4,3,0.392,0.425,0.816
E Felipe,DSL TIG,2B,0.188,36,101,23,19,2,3,0,11,16,23,11,3,4,1,0,0.308,0.267,0.576
R Colatosti,DSL BRW,3B,0.227,44,141,19,32,1,2,0,11,12,20,2,4,4,0,2,0.297,0.262,0.559
A Nieto,DSL SEA,C,0.299,52,147,18,44,3,0,1,17,24,27,8,3,3,0,5,0.428,0.34,0.768
J Sierra,DSL MTS,OF,0.185,54,146,19,27,6,1,0,12,32,63,7,2,1,0,1,0.343,0.24,0.582
M Mojica,DSL NYY2,OF,0.333,35,117,21,39,8,4,1,23,17,14,3,2,0,2,3,0.424,0.496,0.92
J Pina,DSL TB,C,0.222,8,18,3,4,1,0,1,5,2,7,0,0,0,2,1,0.273,0.444,0.717
G Valor,DSL REDS,3B,0.259,57,201,41,52,11,1,2,28,23,19,19,8,3,0,1,0.352,0.353,0.705
J Raga,DSL ROJ,C,0.138,38,123,6,17,1,0,0,4,5,11,1,1,0,0,2,0.226,0.146,0.373
