Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
L Castillo,BIN,2B,0.25,5,16,1,4,0,0,0,2,2,3,0,0,0,0,0,0.333,0.25,0.583
R Belliard,HAR,2B,0.0,3,12,0,0,0,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0
G Dawkins,REA,2B,0.224,19,67,8,15,4,0,1,4,8,13,1,2,0,0,1,0.316,0.328,0.644
J Barfield,AKR,2B,0.0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
W Bergolla,HAR,2B,0.251,72,267,42,67,15,0,4,26,31,34,5,1,7,3,7,0.328,0.352,0.68
M Cabral,NH,2B,0.143,10,28,5,4,1,0,0,0,5,7,1,0,0,0,0,0.273,0.179,0.451
P Ramos,BIN,2B,0.207,10,29,2,6,0,0,0,0,3,5,2,3,0,0,0,0.281,0.207,0.488
J Rodriguez,AKR,2B,0.241,137,532,75,128,22,10,7,49,77,122,12,6,9,3,9,0.335,0.359,0.694
J Spearman,HAR,2B,0.242,33,91,10,22,5,0,2,7,8,15,4,0,0,3,2,0.301,0.363,0.664
J Malo,BIN,2B,0.261,99,276,48,72,14,1,4,30,28,52,12,3,4,4,2,0.333,0.362,0.696
B Pinckney,AKR,2B,0.28,90,322,40,90,15,1,6,36,13,47,2,1,4,2,12,0.314,0.388,0.702
F Molina,NBR,2B,0.247,86,300,28,74,18,2,2,35,20,50,5,8,2,2,4,0.296,0.34,0.636
L Appert,REA,2B,0.254,108,299,39,76,17,0,7,34,41,59,1,1,4,2,7,0.344,0.381,0.725
T Gardenhire,NBR,2B,0.261,87,284,30,74,4,1,1,21,28,52,2,1,9,0,6,0.348,0.292,0.64
T Granadillo,POR,2B,0.232,98,349,51,81,20,1,5,43,55,75,1,1,0,3,9,0.342,0.338,0.68
T Denker,CON,2B,0.184,25,76,4,14,4,1,0,6,14,25,1,1,0,1,1,0.308,0.263,0.571
B Boyer,CON,2B,0.24,12,50,6,12,3,0,0,5,3,2,0,1,2,0,1,0.283,0.3,0.583
B Harman,REA,2B,0.21,117,443,49,93,16,1,17,56,43,138,3,1,2,4,7,0.28,0.366,0.646
O Castro,HAR,2B,0.277,108,375,45,104,24,1,4,37,27,39,0,2,4,0,13,0.328,0.379,0.706
O Rosario,CON,2B,0.298,124,420,58,125,31,4,11,51,20,67,13,5,2,4,9,0.333,0.469,0.802
R Corona,TRN,2B,0.274,129,457,72,125,27,3,3,39,51,78,24,4,7,4,5,0.345,0.365,0.71
M Dorta,ALT,2B,0.285,116,403,44,115,17,5,7,43,31,43,18,14,13,2,9,0.341,0.404,0.745
M Yepez,HAR,2B,0.251,67,167,22,42,9,3,1,30,23,37,8,4,11,1,4,0.344,0.359,0.703
C Rojas,BOW,2B,0.247,120,441,74,109,13,1,2,38,49,76,1,3,7,3,20,0.333,0.295,0.627
C De La Cruz,AKR,2B,0.14,14,50,5,7,0,0,1,6,6,10,0,0,0,0,1,0.232,0.2,0.432
S Tolleson,NBR,2B,0.3,93,343,54,103,28,1,9,50,44,74,12,6,4,3,6,0.382,0.466,0.848
L Ott,ERI,2B,0.238,7,21,0,5,1,0,0,1,3,7,0,0,0,0,0,0.333,0.286,0.619
W Rhymes,ERI,2B,0.306,131,516,76,158,21,7,3,60,44,66,17,6,10,3,5,0.362,0.391,0.754
R Chang,ALT,2B,0.333,5,6,1,2,1,0,0,0,2,2,0,0,0,0,0,0.5,0.5,1.0
K Russo,TRN,2B,0.307,71,267,46,82,17,3,2,33,23,42,8,3,3,3,5,0.363,0.416,0.778
B Dinkelman,NBR,2B,0.247,52,198,26,49,14,2,2,21,10,24,2,2,2,1,3,0.299,0.369,0.668
R Khoury,POR,2B,0.284,85,299,45,85,20,2,4,40,44,66,4,3,0,2,9,0.383,0.405,0.788
S Ford,ALT,2B,0.285,81,319,43,91,23,10,4,32,20,49,19,5,3,1,6,0.338,0.458,0.796
K Negron,POR,2B,0.143,4,7,0,1,1,0,0,0,1,2,0,0,1,0,0,0.25,0.286,0.536
J Negrych,ALT,2B,0.31,25,87,10,27,5,0,0,10,11,14,5,1,3,0,2,0.394,0.368,0.762
S Campbell,NH,2B,0.302,112,417,70,126,21,2,9,46,66,63,2,6,0,2,7,0.398,0.427,0.825
S Roof,ERI,2B,0.234,42,124,15,29,3,0,0,8,11,23,1,0,4,1,4,0.314,0.258,0.572
