Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
Y Torrealba,COL,C,0.24,61,179,10,43,8,0,0,16,13,24,0,0,3,0,6,0.295,0.285,0.58
R Hernandez,LAD,C,0.208,17,48,4,10,2,0,3,6,6,7,1,0,0,1,6,0.291,0.438,0.728
H Quintero,PHI,C,0.25,24,64,3,16,4,0,2,9,3,15,0,0,0,0,3,0.294,0.406,0.7
C Miller,CIN,C,0.257,17,35,2,9,5,0,0,8,5,6,0,0,0,0,1,0.366,0.4,0.766
M Olivo,MIA,C,0.203,33,74,5,15,2,0,4,9,5,23,0,0,0,1,2,0.25,0.392,0.642
J Boscan,CHC,C,0.222,6,9,1,2,1,0,0,0,0,2,0,0,0,0,0,0.3,0.333,0.633
J Buck,PIT,C,0.222,110,392,39,87,11,0,15,62,29,104,2,1,0,2,13,0.288,0.365,0.652
G Laird,ATL,C,0.281,47,121,12,34,8,0,1,13,14,23,1,1,2,1,4,0.367,0.372,0.739
W Nieves,ARI,C,0.297,71,195,16,58,11,0,1,22,8,32,0,0,0,3,7,0.32,0.369,0.69
K Hill,MIA,C,0.155,18,58,3,9,2,0,0,0,2,18,0,0,1,0,1,0.183,0.19,0.373
G Quiroz,SF,C,0.186,43,86,5,16,7,0,1,6,5,21,0,0,2,1,4,0.237,0.302,0.539
J Mathis,MIA,C,0.181,73,232,14,42,7,1,5,29,21,76,0,0,1,1,5,0.251,0.284,0.535
R Rivera,SD,C,0.254,23,67,4,17,3,1,0,7,2,16,0,0,0,2,1,0.268,0.328,0.596
Y Molina,STL,C,0.319,136,505,68,161,44,0,12,80,30,55,3,2,0,3,14,0.359,0.477,0.836
D Navarro,CHC,C,0.3,89,240,31,72,7,0,13,34,23,36,0,1,0,1,4,0.365,0.492,0.856
R Martin,PIT,C,0.226,127,438,51,99,21,0,15,55,58,108,9,5,1,1,13,0.327,0.377,0.703
C Ruiz,PHI,C,0.268,92,310,30,83,16,0,5,37,18,39,1,0,4,2,11,0.32,0.368,0.688
J Baker,LAD,C,0.15,16,40,0,6,0,0,0,2,6,12,0,0,0,0,4,0.261,0.15,0.411
B McCann,ATL,C,0.256,102,356,43,91,13,0,20,57,39,66,0,1,0,2,9,0.336,0.461,0.796
K Suzuki,WSH,C,0.222,79,252,19,56,11,1,3,25,20,32,2,0,2,4,2,0.283,0.31,0.593
R Hanigan,CIN,C,0.198,75,222,17,44,8,0,2,21,29,27,0,1,2,1,7,0.306,0.261,0.567
S Lerud,PHI,C,0.0,6,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0
R Johnson,STL,C,0.171,20,35,2,6,1,1,0,2,3,6,0,0,0,0,2,0.237,0.257,0.494
A Ellis,LAD,C,0.238,115,390,43,93,17,1,10,52,45,78,0,2,4,6,11,0.318,0.364,0.682
M Maldonado,MIL,C,0.169,67,183,13,31,7,1,4,22,13,53,0,0,3,0,2,0.236,0.284,0.52
W Castillo,CHC,C,0.274,113,380,41,104,23,0,8,32,34,97,2,0,1,2,13,0.349,0.397,0.746
E Kratz,PHI,C,0.213,68,197,21,42,7,0,9,26,18,45,0,0,0,2,11,0.28,0.386,0.666
