Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
D Arcila,VAN,2B,0.212,24,52,7,11,1,1,1,4,9,18,2,3,1,0,0,0.339,0.327,0.666
B Garcia,SPO,C,0.179,26,67,9,12,5,0,2,5,11,25,0,0,0,0,0,0.295,0.343,0.638
J Leyland,VAN,1B,0.341,36,135,21,46,11,0,2,22,24,34,1,1,0,2,3,0.435,0.467,0.901
J Rogers,BOI,3B,0.278,74,259,37,72,11,0,8,47,45,71,2,1,0,2,9,0.394,0.413,0.807
B Serrato,SPO,1B,0.22,50,168,15,37,6,0,2,19,25,50,1,0,1,5,3,0.317,0.292,0.608
K Torres,SPO,1B,0.291,39,148,16,43,9,1,3,18,11,25,0,0,0,3,5,0.333,0.426,0.759
G Cornier,SK,C,0.197,25,66,10,13,2,1,1,8,11,17,0,0,1,1,0,0.316,0.303,0.619
M Del Castillo,EUG,C,0.238,16,42,3,10,1,0,1,4,3,8,0,1,1,0,0,0.289,0.333,0.622
B Brito,EVE,SS,0.265,59,196,26,52,5,2,0,13,11,62,12,5,2,2,2,0.308,0.311,0.619
R Duran,SPO,3B,0.097,12,31,1,3,0,0,0,3,2,11,0,0,0,0,1,0.152,0.097,0.248
C Kreuter,EUG,1B,0.0,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0
C O'Dowd,TRI,C,0.263,48,175,24,46,5,4,2,18,15,40,13,6,4,2,1,0.321,0.371,0.693
C Tanabe,EVE,C,0.233,38,133,11,31,6,1,2,17,8,26,4,1,1,0,1,0.282,0.338,0.62
R Rodriguez,BOI,C,0.27,42,148,24,40,11,0,3,23,10,34,0,0,0,0,5,0.341,0.405,0.747
K Bryant,BOI,3B,0.354,18,65,13,23,8,1,4,16,8,17,0,0,0,3,2,0.416,0.692,1.108
C Carmichael,EVE,C,0.252,40,143,16,36,7,2,3,13,14,33,1,2,3,0,4,0.323,0.392,0.714
J Dore,BOI,1B,0.2,29,90,6,18,6,1,2,9,11,23,1,0,0,1,1,0.284,0.356,0.64
C Jensen,EUG,SS,0.162,38,117,8,19,2,0,1,6,10,36,0,0,1,0,2,0.252,0.205,0.457
L Kauppila,EVE,SS,0.182,37,110,12,20,4,0,1,12,9,19,1,1,1,3,2,0.244,0.245,0.489
D Peterson,EVE,1B,0.312,29,109,20,34,6,0,6,27,13,18,0,1,0,1,4,0.382,0.532,0.914
T Ross,SK,C,0.243,31,103,17,25,11,0,0,8,10,21,1,0,2,1,5,0.313,0.35,0.663
D Thon,VAN,SS,0.28,45,164,31,46,7,3,1,21,18,54,5,4,1,3,0,0.37,0.378,0.748
D Torres,EVE,C,0.0,2,7,1,0,0,0,0,0,1,3,0,0,0,0,0,0.125,0.0,0.125
W Castillo,HIL,2B,0.14,21,50,1,7,2,0,0,3,4,16,0,1,3,0,1,0.204,0.18,0.384
Y Gutierrez,HIL,C,0.216,34,125,24,27,8,2,1,15,5,34,3,0,1,2,7,0.27,0.336,0.606
W Mateo,HIL,1B,0.156,9,32,2,5,2,0,0,3,1,13,0,0,0,0,1,0.182,0.219,0.401
C Galvez,TRI,SS,0.161,36,137,11,22,2,0,0,5,10,13,10,6,0,0,3,0.218,0.175,0.393
R Bruguera,EUG,3B,0.154,5,13,1,2,0,0,0,0,2,5,1,0,0,0,0,0.353,0.154,0.507
G Roa,SPO,SS,0.24,66,200,23,48,5,1,0,23,25,32,4,1,2,2,7,0.345,0.275,0.62
D Palka,HIL,1B,0.34,12,47,10,16,1,2,2,10,7,16,1,0,0,1,1,0.418,0.574,0.993
M Benjamin,TRI,3B,0.233,56,202,24,47,17,1,0,30,18,55,13,6,1,3,2,0.322,0.327,0.649
S Conner,VAN,C,0.208,14,48,3,10,2,0,0,5,4,16,0,0,0,0,1,0.283,0.25,0.533
