Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
P Castellano,TIG,1B,0.298,86,245,26,73,9,0,8,35,26,50,2,1,4,3,7,0.373,0.433,0.805
P Valdes,YUC,1B,0.279,58,197,34,55,12,0,9,42,47,17,0,0,0,0,5,0.43,0.477,0.907
M Valdez,MEX,1B,0.294,21,68,16,20,6,0,6,16,9,10,0,0,0,0,0,0.392,0.647,1.039
J Cabrera,CAM,1B,0.3,99,393,63,118,29,2,19,74,20,71,2,6,1,6,15,0.339,0.529,0.868
M Lopez,PUE,1B,0.321,103,358,78,115,19,0,31,106,71,98,1,2,0,3,13,0.436,0.634,1.07
D Jimenez,YUC,3B,0.32,45,147,23,47,7,2,2,18,35,26,0,1,0,1,9,0.448,0.435,0.883
A Cintron,LAG,3B,0.364,5,22,3,8,1,0,0,1,1,0,0,0,1,1,1,0.375,0.409,0.784
L Garcia,MTY,1B,0.276,49,185,27,51,7,0,7,41,30,33,0,0,0,3,6,0.374,0.427,0.801
M McDougall,REY,3B,0.327,99,392,82,128,29,1,15,79,48,57,5,5,3,2,8,0.4,0.52,0.92
C Rivera,MIN,1B,0.316,103,380,58,120,28,1,11,62,47,47,0,2,1,1,10,0.404,0.482,0.886
J Castillo,MEX,3B,0.357,68,294,56,105,20,2,10,60,20,23,12,4,2,2,8,0.399,0.541,0.94
O Robles,MEX,3B,0.25,3,8,0,2,0,0,0,1,1,1,0,0,1,0,1,0.333,0.25,0.583
S Madera,MTY,1B,0.325,98,366,71,119,16,1,19,70,47,52,3,3,0,4,16,0.408,0.53,0.938
J Gutierrez,REY,1B,0.331,103,396,74,131,27,1,27,87,49,60,0,0,0,2,15,0.416,0.609,1.024
I Salas,SAL,3B,0.282,81,291,50,82,17,2,6,29,46,42,6,3,7,2,9,0.379,0.416,0.795
C Piste,YUC,3B,0.224,35,58,6,13,2,0,1,7,9,22,1,1,1,0,1,0.328,0.31,0.639
G Martinez,LAG,1B,0.323,96,350,78,113,25,0,20,68,57,97,2,0,0,6,13,0.414,0.566,0.98
R Mulhern,SAL,1B,0.366,36,134,30,49,6,2,13,46,20,29,2,3,0,1,3,0.449,0.731,1.18
C Herrera,LAG,3B,0.28,85,232,40,65,13,1,4,29,22,50,5,2,13,3,5,0.356,0.397,0.753
B Lopez,MTY,1B,0.19,67,126,12,24,10,0,2,11,9,41,1,0,1,3,4,0.239,0.317,0.557
E Solis,OAX,3B,0.195,41,87,5,17,4,0,1,15,10,20,0,0,1,0,8,0.286,0.276,0.562
R Acosta,MIN,3B,0.31,98,365,62,113,32,0,18,77,24,58,3,1,3,1,8,0.369,0.545,0.914
M Leon,MIN,3B,0.341,57,205,49,70,16,5,14,43,26,43,4,0,8,1,3,0.421,0.673,1.094
A Martinez,MTY,3B,0.243,41,111,9,27,3,0,1,5,16,13,2,1,2,0,3,0.349,0.297,0.646
R Saucedo,MTY,1B,0.312,44,157,28,49,10,1,10,29,24,28,0,1,0,4,3,0.404,0.58,0.984
F Mendez,VER,1B,0.272,86,298,57,81,13,0,11,44,60,61,0,1,0,2,8,0.402,0.426,0.828
A Ahumada,CAM,3B,0.289,78,225,33,65,9,0,3,18,21,38,3,8,4,0,6,0.363,0.369,0.731
R Lopez,MVA,1B,0.273,63,161,13,44,5,1,2,31,15,28,0,0,1,3,4,0.33,0.354,0.684
S Contreras,TIG,1B,0.347,95,343,73,119,20,1,13,57,47,52,12,6,8,5,4,0.435,0.525,0.959
V Mercedes,TAB,3B,0.303,51,211,38,64,8,0,8,39,12,24,2,1,5,1,4,0.345,0.455,0.8
L Mercado,LAG,1B,0.0,4,4,0,0,0,0,0,1,0,3,0,0,1,1,0,0.0,0.0,0.0
A Murillo,MTY,3B,0.301,94,349,63,105,15,0,11,58,48,52,8,3,3,3,13,0.389,0.438,0.827
H Arredondo,SAL,3B,0.242,16,62,4,15,3,0,0,4,3,8,0,1,1,0,4,0.277,0.29,0.567
J Castaneda,SAL,3B,0.304,87,296,45,90,19,2,9,43,19,82,1,2,5,4,9,0.35,0.473,0.823
J Castillo,TAB,3B,0.295,100,376,69,111,23,0,9,54,48,65,0,1,7,0,13,0.375,0.428,0.803
R Cervantes,SAL,1B,0.357,95,384,76,137,22,0,25,73,39,55,0,2,0,3,8,0.416,0.609,1.025
P Diaz,CAM,1B,0.274,59,175,16,48,13,0,4,18,11,38,1,0,0,1,6,0.323,0.417,0.74
S Gastelum,OAX,3B,0.288,90,319,59,92,21,1,4,41,46,44,5,7,4,3,10,0.385,0.398,0.783
O Mendoza,MVA,3B,0.271,58,188,34,51,7,0,3,23,30,40,3,3,5,0,7,0.372,0.356,0.728
R Orantes,TAB,1B,0.364,89,352,45,128,13,0,8,58,20,43,0,0,1,4,17,0.403,0.469,0.872
F Rodriguez,LAG,1B,0.337,33,98,12,33,5,0,3,20,10,13,0,0,1,0,2,0.404,0.48,0.883
R Sanchez,CAM,1B,0.283,19,46,1,13,4,0,0,3,1,4,0,0,0,0,3,0.298,0.37,0.667
M Torrero,PUE,3B,0.25,93,324,44,81,12,0,3,41,20,23,0,1,1,2,14,0.306,0.315,0.621
A Valencia,MVA,1B,0.034,10,29,2,1,0,0,0,4,2,4,0,0,1,2,0,0.143,0.034,0.177
F Alejos,YUC,3B,0.294,86,296,35,87,19,0,2,34,47,60,9,8,2,3,10,0.393,0.378,0.771
M Abreu,TAB,1B,0.339,101,378,71,128,26,0,21,82,64,64,0,0,0,2,13,0.438,0.574,1.012
N Becerra,OAX,3B,0.311,76,177,17,55,10,0,1,23,21,19,0,3,2,4,4,0.382,0.384,0.767
M Bobadilla,VER,3B,0.221,56,163,28,36,2,1,5,22,26,32,0,2,5,2,6,0.332,0.337,0.669
R Vazquez,TIG,1B,0.272,45,114,17,31,8,0,5,15,5,15,0,0,1,1,6,0.323,0.474,0.796
V Gamez,PUE,3B,0.317,54,104,19,33,3,1,1,15,21,9,1,1,2,2,4,0.434,0.394,0.828
B Canizares,OAX,1B,0.396,83,308,77,122,15,2,20,76,61,41,1,0,0,2,15,0.499,0.653,1.151
E Avila,MEX,3B,0.259,60,112,22,29,9,2,2,16,5,18,2,0,1,1,2,0.288,0.429,0.717
E Garzon,TAB,3B,0.288,48,146,17,42,11,0,4,19,7,20,0,1,0,1,5,0.323,0.445,0.768
J Salazar,VER,3B,0.252,53,119,20,30,4,1,2,11,10,16,1,1,2,1,3,0.308,0.353,0.661
J Amador,MEX,1B,0.376,89,351,70,132,22,2,25,84,39,56,1,1,0,4,12,0.44,0.664,1.104
C Osuna,CAM,3B,0.2,4,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0.2,0.2,0.4
F Gutierrez,VER,3B,0.266,31,64,12,17,0,1,0,8,6,10,1,0,4,0,4,0.338,0.297,0.635
J Perez,YUC,1B,0.297,19,37,5,11,1,0,2,4,5,8,0,0,0,0,0,0.381,0.486,0.867
