Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Hubbard,WTN,1B,0.27,131,488,73,132,31,5,15,78,65,135,1,1,0,7,11,0.361,0.447,0.808
B McCann,CAR,1B,0.25,10,20,3,5,0,0,2,3,0,9,0,0,0,1,0,0.238,0.55,0.788
M Jacobs,CAR,1B,0.3,4,10,1,3,0,0,1,2,0,3,0,0,0,0,1,0.3,0.6,0.9
G Psomas,CAR,1B,0.238,129,442,66,105,28,4,18,57,53,119,9,6,0,4,8,0.33,0.441,0.771
J Gutierrez,CHA,1B,0.325,10,40,4,13,4,0,1,5,1,7,0,0,0,1,1,0.349,0.5,0.849
T Gutierrez,CHA,1B,0.274,53,135,12,37,7,0,2,17,24,35,5,1,0,3,2,0.38,0.37,0.751
C Cosme,CHA,1B,0.276,92,293,42,81,19,2,12,53,11,84,5,0,2,3,4,0.3,0.478,0.777
A Rosales,CHA,1B,0.278,67,255,51,71,18,6,13,31,37,66,4,4,2,3,1,0.377,0.549,0.926
B Dopirak,TEN,1B,0.218,21,78,2,17,1,0,1,4,3,19,0,0,0,0,3,0.247,0.269,0.516
J Spearman,TEN,1B,0.259,115,355,53,92,16,7,7,41,29,54,8,2,3,3,8,0.313,0.403,0.715
M Carlin,HUN,1B,0.215,24,65,9,14,5,0,1,7,13,17,1,0,0,3,1,0.349,0.338,0.688
S Sollmann,HUN,1B,0.283,125,445,78,126,26,3,3,51,61,63,22,6,9,6,8,0.395,0.375,0.77
J West,BIR,1B,0.274,52,190,19,52,3,0,0,18,15,28,1,1,0,1,6,0.341,0.289,0.631
M Myers,BIR,1B,0.18,94,278,28,50,10,1,3,32,33,61,5,7,7,2,13,0.272,0.255,0.528
J Brito,MOB,1B,0.327,127,440,72,144,29,2,11,72,78,90,1,0,1,3,15,0.433,0.477,0.91
G Norton,MON,1B,0.28,7,25,2,7,2,0,0,4,5,4,0,0,0,0,4,0.419,0.36,0.779
R Hughes,MON,1B,0.295,21,78,12,23,4,1,2,15,9,23,0,1,1,1,1,0.378,0.449,0.826
C Nowak,MON,1B,0.304,104,368,54,112,21,4,7,55,54,73,18,3,0,5,11,0.396,0.44,0.836
G Creek,MIS,1B,0.246,72,232,30,57,15,0,1,17,27,58,2,5,0,4,5,0.325,0.323,0.648
K Kaaihue,MIS,1B,0.127,33,118,14,15,5,1,0,8,11,51,0,0,0,2,3,0.211,0.186,0.397
M Jurich,MIS,1B,0.268,114,373,46,100,32,3,7,63,36,62,1,2,1,5,3,0.333,0.426,0.76
J Lindsey,JAX,1B,0.286,56,154,28,44,6,0,11,33,14,38,0,0,0,0,1,0.368,0.539,0.907
C Dunlap,JAX,1B,0.226,121,399,46,90,18,0,7,60,68,76,0,0,0,6,13,0.337,0.323,0.66
