Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Russell,FRD,C,0.178,34,90,8,16,4,0,4,6,10,34,0,0,0,0,1,0.26,0.356,0.616
J Gutierrez,FRD,C,0.387,10,31,6,12,3,0,2,7,3,4,0,0,0,0,0,0.441,0.677,1.119
S Madera,FRD,C,0.325,38,126,23,41,8,0,8,31,12,24,1,2,0,2,4,0.396,0.579,0.975
M Reyes,LYN,C,0.273,4,11,0,3,0,0,0,1,0,0,0,0,0,0,1,0.273,0.273,0.545
C Jones,LYN,C,0.237,13,38,5,9,4,0,0,0,2,10,0,0,2,0,0,0.293,0.342,0.635
N Walker,LYN,C,0.284,72,264,32,75,22,1,3,35,19,41,3,5,4,1,6,0.345,0.409,0.754
D Nino,LYN,C,0.273,6,22,4,6,3,0,0,3,0,8,0,0,0,1,0,0.261,0.409,0.67
J Suomi,LYN,C,0.26,81,246,30,64,19,1,3,34,25,43,0,1,2,4,9,0.336,0.382,0.718
O Martinez,LYN,C,0.383,12,47,5,18,4,0,0,8,1,3,0,1,0,1,2,0.412,0.468,0.88
B Schneider,POT,C,0.222,2,9,1,2,1,0,0,1,0,2,0,0,0,0,0,0.222,0.333,0.556
R Rodriguez,POT,C,0.105,20,38,1,4,0,0,0,4,2,7,0,0,0,1,2,0.146,0.105,0.252
R Cleveland,POT,C,0.222,10,27,4,6,1,0,1,1,1,7,0,0,1,0,0,0.25,0.37,0.62
A German,POT,C,0.0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
L Montz,POT,C,0.229,131,449,59,103,27,3,16,76,51,91,3,3,2,9,2,0.313,0.41,0.723
D Ivany,POT,C,0.262,115,446,62,117,19,3,6,55,25,64,12,3,3,1,14,0.311,0.359,0.67
J Devries,WIL,C,0.204,15,54,6,11,0,1,1,5,6,28,0,0,0,0,1,0.306,0.296,0.603
K Welker,WSW,C,0.083,4,12,1,1,0,0,0,0,0,4,0,0,2,0,0,0.083,0.083,0.167
D Lucy,WSW,C,0.262,97,332,48,87,17,1,7,32,33,67,12,3,6,2,8,0.341,0.383,0.724
C Armstrong,WSW,C,0.237,42,131,9,31,5,0,2,14,17,30,0,0,0,1,0,0.322,0.321,0.643
A Ricks,WSW,C,0.291,26,79,5,23,3,0,0,10,17,13,0,0,1,0,0,0.417,0.329,0.746
J Barksdale,MYR,C,0.068,17,44,4,3,0,0,2,4,1,19,0,0,0,0,2,0.089,0.205,0.293
V Hernandez,MYR,C,0.167,2,6,0,1,0,0,0,1,1,2,0,0,0,0,0,0.286,0.167,0.452
C Sammons,MYR,C,0.258,103,360,36,93,21,0,8,56,32,65,4,4,4,6,7,0.323,0.383,0.706
S Pyzik,MYR,C,0.224,57,201,14,45,6,0,0,11,9,16,1,0,1,1,7,0.259,0.254,0.513
W Toregas,KIN,C,0.336,44,146,25,49,14,0,4,23,20,28,0,0,1,2,4,0.418,0.514,0.931
A Camacaro,KIN,C,0.218,25,78,9,17,3,0,0,6,7,15,1,0,3,1,3,0.303,0.256,0.56
C Brock,KIN,C,0.168,43,119,12,20,1,1,0,4,6,25,1,0,1,1,1,0.213,0.193,0.406
