Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
M Rivera,CHA,C,.257,58,183,20,47,16,0,2,22,35,48,2,2,0,2,5,.384,.377,0.761
G Quiroz,WTN,C,.282,68,234,24,66,17,1,5,35,21,59,0,2,1,3,6,.347,.427,0.775
L Oliveros,WTN,C,.333,15,42,6,14,3,0,2,7,7,6,0,0,1,1,0,.420,.548,0.968
J Price,BIR,C,.196,35,102,9,20,4,0,3,5,9,39,0,0,4,0,1,.268,.324,0.591
C Denove,CAR,C,.313,48,150,22,47,11,0,4,26,16,24,3,0,0,0,7,.383,.467,0.85
E Easley,MOB,C,.259,55,162,13,42,6,0,1,18,19,36,5,2,2,1,3,.335,.315,0.65
J Lobaton,MTG,C,.250,7,24,3,6,1,0,0,2,4,5,0,0,0,0,1,.357,.292,0.649
D Buller,HVL,C,.222,50,167,17,37,5,3,2,16,19,57,0,1,0,1,3,.303,.323,0.627
A Ricks,BIR,C,.000,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,.000,.000,0.0
S McCraw,HVL,C,.177,21,62,6,11,2,0,0,7,4,18,0,1,2,0,2,.239,.210,0.448
A Salome,HVL,C,.000,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,.000,.000,0.0
S Coughlin,MOB,C,.237,53,156,18,37,6,0,3,20,16,32,0,2,0,2,6,.316,.333,0.65
A De La Rosa,HVL,C,.211,28,95,7,20,5,0,1,6,2,21,0,0,3,1,2,.240,.295,0.535
N Wilson,JAX,C,.333,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,.333,.333,0.667
A Garabedian,CHA,C,.239,19,46,9,11,3,0,2,7,6,16,0,0,0,0,0,.327,.435,0.762
O Mercado,MIS,C,.286,84,262,30,75,9,0,0,20,39,38,3,2,0,3,5,.377,.321,0.698
M Spring,MTG,C,.182,19,66,10,12,5,0,3,15,4,20,1,0,0,2,1,.243,.394,0.637
C Armstrong,BIR,C,.276,97,315,33,87,16,0,8,43,49,56,0,0,0,4,11,.370,.403,0.773
M Maldonado,HVL,C,.252,34,103,9,26,6,0,2,12,9,24,0,2,2,2,5,.347,.369,0.716
R Chirinos,TNS,C,.318,77,264,53,84,24,0,15,64,42,35,1,5,0,7,6,.412,.580,0.991
B Yarbrough,CAR,C,.253,82,233,24,59,15,0,3,22,20,84,1,3,1,3,5,.309,.356,0.665
V Rottino,JAX,C,.307,116,433,67,133,27,1,8,69,53,51,22,2,1,3,9,.384,.430,0.814
J Otness,JAX,C,.233,37,116,11,27,6,0,1,17,11,12,0,1,2,3,6,.324,.310,0.634
S McGill,MIS,C,.313,13,48,5,15,5,0,1,10,2,8,3,0,1,0,2,.340,.479,0.819
P Arlis,HVL,C,.115,14,26,2,3,0,0,0,0,2,8,0,0,1,0,0,.179,.115,0.294
L May,CHA,C,.167,7,24,2,4,1,0,0,1,2,7,0,0,0,0,0,.259,.208,0.468
M Reed,TNS,C,.438,6,16,1,7,1,0,0,3,3,4,1,0,1,0,0,.526,.500,1.026
K Collado,CHA,C,.300,9,30,4,9,1,0,0,1,1,5,2,0,0,0,1,.323,.333,0.656
M Mercedes,TNS,C,.200,5,15,1,3,0,0,0,1,0,2,0,0,0,0,3,.200,.200,0.4
J Mota,TNS,C,.217,10,23,2,5,2,0,0,1,0,6,0,0,0,0,0,.217,.304,0.522
J Yepez,WTN,C,.322,34,118,15,38,12,0,0,20,10,20,0,0,4,2,6,.388,.424,0.812
R Henriquez,WTN,C,.324,11,37,5,12,3,0,1,8,0,5,0,0,0,0,1,.324,.486,0.811
J Mier,CHA,C,.269,46,145,16,39,6,1,1,14,13,24,3,1,1,0,5,.342,.345,0.686
T Scott,WTN,C,.091,4,11,0,1,1,0,0,1,2,3,0,0,0,0,1,.231,.182,0.413
M Wallach,CHA,C,.265,24,68,13,18,3,0,3,11,13,10,1,0,0,2,2,.381,.441,0.822
J Sucre,MIS,C,.297,38,145,20,43,11,1,2,12,1,17,0,2,1,0,5,.301,.428,0.729
C Hatcher,JAX,C,.202,84,267,23,54,9,1,3,26,20,92,1,2,2,2,5,.261,.277,0.538
S Clevenger,TNS,C,.317,88,271,37,86,24,0,5,47,20,28,0,6,0,1,11,.367,.461,0.829
N Ashley,MTG,C,.255,92,341,49,87,14,3,7,45,34,76,4,2,1,6,7,.333,.375,0.709
B Lalli,TNS,C,.311,130,453,63,141,23,0,4,52,68,53,0,2,0,1,10,.403,.389,0.791
C Albernaz,MTG,C,.250,53,156,20,39,5,0,2,15,18,35,2,1,5,0,6,.335,.321,0.656
I Paxton,MTG,C,.286,3,7,0,2,2,0,0,3,0,3,0,0,1,0,0,.286,.571,0.857
J Bour,BIR,C,.237,18,59,7,14,2,0,0,2,2,16,0,0,1,0,0,.262,.271,0.533
B Johnson,MIS,C,.079,13,38,4,3,1,0,0,1,7,15,0,0,0,0,0,.255,.105,0.361
J Lucroy,HVL,C,.452,10,42,8,19,3,0,0,5,4,3,0,0,1,0,0,.500,.524,1.024
D Mesoraco,CAR,C,.294,56,187,42,55,11,3,13,31,18,37,1,0,0,3,0,.363,.594,0.957
K Schmidt,MOB,C,.315,107,394,48,124,30,3,11,65,32,63,7,3,0,6,10,.373,.490,0.863
C Anderson,MIS,C,.286,7,21,1,6,0,0,0,2,5,8,0,1,0,0,0,.423,.286,0.709
H Jimenez,WTN,C,.000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
C Davis,MOB,C,.143,2,7,1,1,0,0,1,1,1,2,0,0,0,0,0,.250,.571,0.821
C McMurray,CAR,C,.241,30,83,9,20,5,0,1,8,3,24,0,0,3,0,2,.276,.337,0.613
K Skipworth,JAX,C,.000,2,7,1,0,0,0,0,0,1,3,0,0,0,0,0,.125,.000,0.125
C Blackwood,BIR,C,.000,2,3,0,0,0,0,0,0,0,2,0,0,1,0,0,.000,.000,0.0
J Phegley,BIR,C,.292,18,72,7,21,4,0,2,13,2,22,0,0,3,1,4,.316,.431,0.746
B Bantz,WTN,C,.241,24,79,9,19,6,1,1,6,4,17,0,0,1,0,1,.294,.380,0.674
C Tanabe,WTN,C,--,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.0
A Herrnberger,MOB,C,.400,2,5,0,2,0,0,0,1,0,1,0,0,0,0,0,.400,.400,0.8
