Player,Team,POS,AVG,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,SH,SF,GIDP,OBP,SLG,OPS
T Batista,WSH,3B,0.257,80,101,10,26,3,0,2,16,12,14,0,0,0,2,4,0.347,0.347,0.694
M Bellhorn,CIN,3B,0.071,13,14,2,1,0,0,0,1,4,5,0,0,0,0,0,0.278,0.071,0.349
J Cirillo,ARI,3B,0.2,28,40,6,8,4,0,0,6,4,6,0,0,0,0,1,0.273,0.3,0.573
C Jones,ATL,3B,0.337,134,513,108,173,42,4,29,102,82,75,5,1,0,5,21,0.425,0.604,1.029
J Mabry,COL,3B,0.118,28,34,4,4,1,0,1,5,5,10,0,0,0,0,1,0.231,0.235,0.466
A Nunez,PHI,3B,0.234,136,252,24,59,10,1,0,16,30,48,2,0,4,0,10,0.318,0.282,0.6
S Rolen,STL,3B,0.265,112,392,55,104,24,2,8,58,37,56,5,3,0,7,13,0.331,0.398,0.729
S Spiezio,STL,3B,0.269,81,223,31,60,14,0,4,31,27,40,0,1,0,3,5,0.354,0.386,0.74
A Ramirez,CHC,3B,0.31,132,506,72,157,35,4,26,101,43,66,0,0,0,5,13,0.366,0.549,0.915
W Helms,PHI,3B,0.246,112,280,21,69,19,0,5,39,19,62,0,0,2,4,10,0.297,0.368,0.665
R Branyan,STL,3B,0.196,89,163,22,32,5,1,10,26,28,69,1,0,0,1,2,0.32,0.423,0.743
P Feliz,SF,3B,0.253,150,557,61,141,28,2,20,72,29,70,2,2,0,3,15,0.29,0.418,0.708
M Lamb,HOU,3B,0.289,124,311,45,90,14,2,11,40,36,45,0,0,1,2,5,0.366,0.453,0.82
C Woodward,ATL,3B,0.199,92,136,16,27,6,1,1,8,10,29,1,0,4,1,3,0.252,0.279,0.531
M Ensberg,SD,3B,0.23,115,282,47,65,13,0,12,39,38,67,0,1,2,2,7,0.32,0.404,0.724
J Smith,ARI,3B,0.25,2,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0.25,0.25,0.5
W Betemit,LAD,3B,0.231,84,156,22,36,8,0,10,26,32,49,0,0,0,3,1,0.359,0.474,0.834
B Hall,MIL,3B,0.254,136,452,59,115,35,0,14,63,40,128,4,5,1,7,9,0.315,0.425,0.74
M Cabrera,FLA,3B,0.32,157,588,91,188,38,2,34,119,79,127,2,1,1,7,17,0.401,0.565,0.965
T Wigginton,HOU,3B,0.284,50,169,24,48,12,0,6,18,13,40,2,0,0,2,8,0.342,0.462,0.804
G Atkins,COL,3B,0.301,157,605,83,182,35,1,25,111,67,96,3,1,0,10,16,0.367,0.486,0.853
M Kata,PIT,3B,0.25,47,88,9,22,7,1,1,10,0,15,0,0,1,0,3,0.258,0.386,0.645
G Dobbs,PHI,3B,0.272,142,324,45,88,20,4,10,55,29,67,3,0,0,4,7,0.33,0.451,0.78
E Encarnacion,CIN,3B,0.289,139,502,66,145,25,1,16,76,39,86,8,1,0,1,5,0.356,0.438,0.794
C Tracy,ARI,3B,0.264,76,227,30,60,18,2,7,35,29,43,0,0,0,3,8,0.346,0.454,0.8
J Bautista,PIT,3B,0.254,142,532,75,135,36,2,15,63,68,101,6,3,4,6,16,0.339,0.414,0.753
A Callaspo,ARI,3B,0.215,56,144,10,31,8,0,0,7,9,14,1,1,1,1,8,0.265,0.271,0.535
D Wright,NYM,3B,0.325,160,604,113,196,42,1,30,107,94,115,34,5,0,7,14,0.416,0.546,0.963
P Orr,ATL,3B,0.2,57,65,11,13,1,0,0,2,3,14,1,0,1,0,1,0.235,0.215,0.451
M Reynolds,ARI,3B,0.279,111,366,62,102,20,4,17,62,37,129,0,1,1,5,5,0.349,0.495,0.843
B Barden,STL,3B,0.171,23,35,6,6,1,0,0,0,2,7,0,0,0,0,2,0.216,0.2,0.416
K Kouzmanoff,SD,3B,0.275,145,484,57,133,30,2,18,74,32,94,1,0,2,6,9,0.329,0.457,0.786
A LaRoche,LAD,3B,0.226,35,93,16,21,5,0,1,10,20,24,2,1,0,1,1,0.365,0.312,0.677
I Stewart,COL,3B,0.209,35,43,3,9,4,0,1,9,1,17,0,0,0,0,0,0.261,0.372,0.633
T Abreu,LAD,3B,0.271,59,166,19,45,14,1,2,17,7,21,0,0,0,2,5,0.309,0.404,0.713
R Zimmerman,WSH,3B,0.266,162,653,99,174,43,5,24,91,61,125,4,1,0,5,26,0.33,0.458,0.788
